"","证券代码","申万一级行业","净利润..报告期..1993一季..报表类型..合并报表..单位..元","净利润..报告期..1993中报..报表类型..合并报表..单位..元","净利润..报告期..1993三季..报表类型..合并报表..单位..元","净利润..报告期..1993年报..报表类型..合并报表..单位..元","净利润..报告期..1994一季..报表类型..合并报表..单位..元","净利润..报告期..1994中报..报表类型..合并报表..单位..元","净利润..报告期..1994三季..报表类型..合并报表..单位..元","净利润..报告期..1994年报..报表类型..合并报表..单位..元","净利润..报告期..1995一季..报表类型..合并报表..单位..元","净利润..报告期..1995中报..报表类型..合并报表..单位..元","净利润..报告期..1995三季..报表类型..合并报表..单位..元","净利润..报告期..1995年报..报表类型..合并报表..单位..元","净利润..报告期..1996一季..报表类型..合并报表..单位..元","净利润..报告期..1996中报..报表类型..合并报表..单位..元","净利润..报告期..1996三季..报表类型..合并报表..单位..元","净利润..报告期..1996年报..报表类型..合并报表..单位..元","净利润..报告期..1997一季..报表类型..合并报表..单位..元","净利润..报告期..1997中报..报表类型..合并报表..单位..元","净利润..报告期..1997三季..报表类型..合并报表..单位..元","净利润..报告期..1997年报..报表类型..合并报表..单位..元","净利润..报告期..1998一季..报表类型..合并报表..单位..元","净利润..报告期..1998中报..报表类型..合并报表..单位..元","净利润..报告期..1998三季..报表类型..合并报表..单位..元","净利润..报告期..1998年报..报表类型..合并报表..单位..元","净利润..报告期..1999一季..报表类型..合并报表..单位..元","净利润..报告期..1999中报..报表类型..合并报表..单位..元","净利润..报告期..1999三季..报表类型..合并报表..单位..元","净利润..报告期..1999年报..报表类型..合并报表..单位..元","净利润..报告期..2000一季..报表类型..合并报表..单位..元","净利润..报告期..2000中报..报表类型..合并报表..单位..元","净利润..报告期..2000三季..报表类型..合并报表..单位..元","净利润..报告期..2000年报..报表类型..合并报表..单位..元","净利润..报告期..2001一季..报表类型..合并报表..单位..元","净利润..报告期..2001中报..报表类型..合并报表..单位..元","净利润..报告期..2001三季..报表类型..合并报表..单位..元","净利润..报告期..2001年报..报表类型..合并报表..单位..元","净利润..报告期..2002一季..报表类型..合并报表..单位..元","净利润..报告期..2002中报..报表类型..合并报表..单位..元","净利润..报告期..2002三季..报表类型..合并报表..单位..元","净利润..报告期..2002年报..报表类型..合并报表..单位..元","净利润..报告期..2003一季..报表类型..合并报表..单位..元","净利润..报告期..2003中报..报表类型..合并报表..单位..元","净利润..报告期..2003三季..报表类型..合并报表..单位..元","净利润..报告期..2003年报..报表类型..合并报表..单位..元","净利润..报告期..2004一季..报表类型..合并报表..单位..元","净利润..报告期..2004中报..报表类型..合并报表..单位..元","净利润..报告期..2004三季..报表类型..合并报表..单位..元","净利润..报告期..2004年报..报表类型..合并报表..单位..元","净利润..报告期..2005一季..报表类型..合并报表..单位..元","净利润..报告期..2005中报..报表类型..合并报表..单位..元","净利润..报告期..2005三季..报表类型..合并报表..单位..元","净利润..报告期..2005年报..报表类型..合并报表..单位..元","净利润..报告期..2006一季..报表类型..合并报表..单位..元","净利润..报告期..2006中报..报表类型..合并报表..单位..元","净利润..报告期..2006三季..报表类型..合并报表..单位..元","净利润..报告期..2006年报..报表类型..合并报表..单位..元","净利润..报告期..2007一季..报表类型..合并报表..单位..元","净利润..报告期..2007中报..报表类型..合并报表..单位..元","净利润..报告期..2007三季..报表类型..合并报表..单位..元","净利润..报告期..2007年报..报表类型..合并报表..单位..元","净利润..报告期..2008一季..报表类型..合并报表..单位..元","净利润..报告期..2008中报..报表类型..合并报表..单位..元","净利润..报告期..2008三季..报表类型..合并报表..单位..元","净利润..报告期..2008年报..报表类型..合并报表..单位..元","净利润..报告期..2009一季..报表类型..合并报表..单位..元","净利润..报告期..2009中报..报表类型..合并报表..单位..元","净利润..报告期..2009三季..报表类型..合并报表..单位..元","净利润..报告期..2009年报..报表类型..合并报表..单位..元","净利润..报告期..2010一季..报表类型..合并报表..单位..元","净利润..报告期..2010中报..报表类型..合并报表..单位..元","净利润..报告期..2010三季..报表类型..合并报表..单位..元","净利润..报告期..2010年报..报表类型..合并报表..单位..元","净利润..报告期..2011一季..报表类型..合并报表..单位..元","净利润..报告期..2011中报..报表类型..合并报表..单位..元","净利润..报告期..2011三季..报表类型..合并报表..单位..元","净利润..报告期..2011年报..报表类型..合并报表..单位..元","净利润..报告期..2012一季..报表类型..合并报表..单位..元","净利润..报告期..2012中报..报表类型..合并报表..单位..元","净利润..报告期..2012三季..报表类型..合并报表..单位..元","净利润..报告期..2012年报..报表类型..合并报表..单位..元","净利润..报告期..2013一季..报表类型..合并报表..单位..元","净利润..报告期..2013中报..报表类型..合并报表..单位..元","净利润..报告期..2013三季..报表类型..合并报表..单位..元","净利润..报告期..2013年报..报表类型..合并报表..单位..元","净利润..报告期..2014一季..报表类型..合并报表..单位..元","净利润..报告期..2014中报..报表类型..合并报表..单位..元","净利润..报告期..2014三季..报表类型..合并报表..单位..元","净利润..报告期..2014年报..报表类型..合并报表..单位..元","净利润..报告期..2015一季..报表类型..合并报表..单位..元","净利润..报告期..2015中报..报表类型..合并报表..单位..元","净利润..报告期..2015三季..报表类型..合并报表..单位..元","净利润..报告期..2015年报..报表类型..合并报表..单位..元","净利润..报告期..2016一季..报表类型..合并报表..单位..元","净利润..报告期..2016中报..报表类型..合并报表..单位..元","净利润..报告期..2016三季..报表类型..合并报表..单位..元","净利润..报告期..2016年报..报表类型..合并报表..单位..元","净利润..报告期..2017一季..报表类型..合并报表..单位..元","净利润..报告期..2017中报..报表类型..合并报表..单位..元","净利润..报告期..2017三季..报表类型..合并报表..单位..元","净利润..报告期..2017年报..报表类型..合并报表..单位..元"
"2757","600766.SH","有色金属","","","","8,536,900.0000","","",NA,"11,073,200.0000","","","","12,039,300.0000","","4,761,047.4600","","9,064,815.5600","","7,410,183.7800",NA,"23,215,740.8100","","28,455,959.1100","","22,145,752.3700","","4,579,665.3400",NA,"22,651,536.7200","","18,339,914.5900","","21,896,590.6600","","-303,735.4400","","-77,536,264.7200","-5,942,160.2900","-18,346,918.9900","-35,374,779.7000","-160,942,373.5700","-9,728,062.5800","-23,483,281.4100","-17,038,390.3600","13,986,003.7800","998,700.4300","2,615,983.7300","3,109,958.7800","-18,519,145.9600","-6,189,822.8900","-18,134,894.7100","-33,984,001.0800","-229,378,918.6400","24,867,940.2000","-12,013,301.1400","-14,585,841.8600","18,422,504.5800","51,330,257.7900","38,522,429.3000","37,659,907.0700","12,601,230.9800","-4,110,169.9800","-8,549,874.3400","-26,221,000.0200","-105,626,976.6500","-3,361,167.7600","1,765,103.9900","-329,444.6800","-9,778,080.3900","3,286,790.0800","5,042,352.2000","5,593,967.8200","-97,351,372.2400","-4,099,137.7700","-7,597,017.7100","-7,211,119.3100","-5,897,924.6500","41,008,837.1000","43,166,586.3500","41,494,619.0100","56,654,808.7100","179,509.8000","-1,236,306.5400","-2,666,651.4000","2,065,185.8800","4,046,494.8300","10,337,629.6100","13,056,261.6100","13,932,623.3300","1,200,954.9100","1,877,148.2200","24,428,755.2400","14,713,081.5900","1,298,368.1000","2,598,121.6700","3,631,655.9700","3,145,882.9600","1,304,885.3600","2,132,298.8800","2,682,967.2100","2,637,697.6500"
"2759","600768.SH","有色金属","","","","868,815.0000","","",NA,"4,398,488.6400","","","","7,931,091.6700","","9,756,503.0000","","13,526,071.8100","","6,498,944.5900",NA,"13,744,240.6500","","5,306,166.4700","","17,811,126.4900","","3,015,567.1200",NA,"9,200,794.5900","","-10,463,799.4000","","-28,613,413.5800","","-2,439,122.8200","23,618.8500","282,410.6100","1,100,614.9500","3,303,504.3100","8,017,815.9400","24,532,483.1200","2,522,321.9500","28,742,574.2400","32,972,256.8100","36,355,471.7100","2,761,736.3800","10,896,684.9900","15,407,033.5800","20,256,830.6100","3,783,392.6000","6,404,869.2200","8,430,950.8500","10,753,011.3100","2,565,149.2900","4,412,160.9100","5,994,506.7400","8,988,833.4900","760,922.2200","1,653,923.6600","2,609,594.1900","3,932,617.8800","569,605.1500","916,115.6300","-2,947,871.8100","-59,546,075.3000","167,626.7400","566,676.0700","1,020,592.5400","2,181,636.6200","354,374.2800","7,906,000.1700","6,842,594.3900","20,869,460.9800","628,000.2900","1,327,354.2800","2,920,577.2500","-4,925,756.1200","-2,983,512.8400","-6,844,004.3800","-12,114,108.0600","5,130,013.1500","-7,666,290.2600","-12,723,580.0400","-19,901,054.0900","-38,056,321.5100","-12,882,539.5500","-25,597,943.3200","-35,873,956.6800","2,600,637.7300","-9,458,282.7100","-18,393,185.1500","-29,458,951.8000","-52,769,195.6900","-10,600,476.8000","-12,095,954.6800","-19,150,526.7800","18,313,845.6500","-8,374,134.3700","-13,368,826.5300","88,317,100.4400","70,654,085.2000"
"2867","600888.SH","有色金属","","","","10,267,328.8700","","",NA,"18,141,693.8500","","","","25,206,463.9700","","15,078,117.0100","","25,330,373.6900","","1,131,999.1900",NA,"24,009,343.2300","","2,578,739.9000","","10,985,493.7100","","3,155,797.0400",NA,"4,637,079.2900","","2,969,897.8000","","25,000,925.7700","","10,426,909.9200","18,120,000.0000","31,196,929.2200","6,409,749.4700","20,447,197.7600","35,586,164.8800","48,538,869.4900","12,843,840.6800","30,227,437.5300","44,995,617.7300","34,726,149.8600","10,043,266.6400","32,365,737.7500","50,762,172.3500","56,444,430.5400","10,911,491.3500","33,746,521.0300","41,855,830.8900","57,353,633.4300","19,797,729.7700","42,382,662.9400","63,765,135.2000","76,386,144.9900","23,998,065.1100","48,502,755.1200","79,905,159.3100","118,940,907.0700","44,961,745.5100","107,583,028.9500","145,119,750.0600","100,017,510.0300","26,118,299.9000","73,167,116.7700","124,523,226.6300","182,285,024.6800","47,499,797.6700","124,995,929.7400","199,616,988.0400","291,891,419.3600","70,223,247.8100","155,055,442.7100","225,475,421.3900","276,157,397.8300","38,172,764.0100","84,321,123.7900","120,298,973.2900","154,236,301.8100","45,450,362.6500","58,023,299.3500","63,364,030.2800","87,065,168.3400","-30,950,415.1700","-61,842,933.0300","-53,041,173.3400","-529,186,757.4400","17,395,265.9900","27,910,555.8200","33,832,220.2300","25,000,238.7900","9,762,114.1200","19,860,686.9100","32,122,059.7300","37,821,829.5900","33,719,221.6000","71,271,674.4800","105,012,943.3400","119,575,625.8500"
"2893","600961.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","28,495,022.8900","","","","44,307,931.2500","","","","56,617,001.5800","","55,285,025.7100","62,215,910.3400","72,702,191.0100","16,588,898.2100","39,474,867.3700","63,636,394.6100","74,479,573.0700","84,622,095.1000","212,601,031.8400","303,996,380.7100","420,452,195.4900","102,369,334.1900","183,705,737.9800","244,425,042.6200","80,270,279.7500","16,128,125.3800","93,991,152.1100","88,767,418.2000","17,874,948.0200","4,646,017.5500","14,368,589.7200","49,782,769.0200","69,952,037.7800","1,164,708.5700","-222,777,484.7500","-137,025,642.1200","18,069,781.1200","-90,966,116.3800","-78,139,937.9000","-311,180,013.4400","-592,355,339.6400","988,822.6500","-356,068,297.3200","-479,406,816.2000","-619,844,242.0100","-45,649,864.6200","-193,907,631.7900","-85,785,312.5700","23,214,360.7500","6,762,328.0600","9,378,038.0300","-46,803,351.6600","39,831,781.4600","-83,778,228.8600","-109,391,070.0800","-471,959,299.9100","-604,604,970.2200","5,359,188.3800","11,761,304.6000","31,631,770.7200","20,703,101.7800","2,765,988.6100","6,823,579.7400","43,014,461.5800","58,218,257.6200"
"2908","600980.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","21,923,276.1800","","","","23,792,447.1800","","8,247,997.7500","11,687,068.9900","21,308,462.3800","1,613,057.8600","8,876,533.0000","16,133,759.4800","21,063,079.0100","2,295,717.8900","9,152,413.0300","14,906,898.9600","17,387,416.7100","2,096,651.6400","7,338,735.2600","10,557,829.8800","10,790,284.1600","-5,600,533.9700","-14,076,976.7800","-20,534,854.8300","-50,801,728.4600","15,368,548.0500","9,791,519.5300","5,100,683.2200","4,258,905.3700","-12,854,764.6500","-22,187,150.4900","-26,905,329.1100","-49,452,371.2300","-4,061,254.0400","-2,517,307.5900","-1,281,796.6000","4,007,231.8600","-1,395,550.6600","-5,755,688.3200","-16,356,529.9600","-32,869,254.0900","-8,999,245.1300","-17,237,119.9600","-22,357,556.7200","-24,232,259.9000","116,475.9600","2,980,484.3600","16,285,585.4800","13,399,395.7400","1,512,446.0300","2,098,754.3100","3,534,761.1900","-28,335,544.8400","1,557,634.6400","302,719.1900","1,820,456.8200","37,749,153.9200","5,733,731.0300","12,439,018.9600","18,099,551.0300","36,963,712.1900","4,027,821.0900","15,461,712.6600","30,909,106.8400","43,318,388.6600"
"2916","600988.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","31,060,250.6000","","","","34,175,257.0400","","7,549,778.4300","15,023,040.7600","30,952,263.9200","947,453.4400","3,907,439.8200","14,158,584.7900","15,615,219.7100","-2,835,116.9000","-12,856,704.3800","-31,411,525.4900","-191,430,635.8400","-7,449,057.2700","-16,314,775.8700","-24,227,643.1600","-221,481,166.8600","-4,716,971.2800","-8,952,776.5300","-8,067,698.4800","90,213,434.2100","2,146,267.0100","-2,004,875.3900","-6,576,673.5800","-11,509,509.9600","-2,021,654.6000","-9,858,320.7900","-11,471,043.8300","-14,508,313.0600","-156,592.5500","725,702.5200","14,918,554.4400","14,228,988.7700","145,232.2700","1,669,178.7400","2,436,477.2000","1,583,356.7600","778,732.9900","641,117.1100","3,642,184.6600","237,901,385.8100","-16,893,321.4900","44,820,172.9300","98,041,858.3400","228,074,991.0400","14,132,920.8200","90,470,474.9100","133,026,753.4600","228,872,165.8100","19,513,095.1000","125,111,703.8000","100,620,022.7900","236,740,340.9500","17,934,972.2500","96,175,938.9800","165,304,544.1400","337,121,434.8100","9,555,205.5700","84,612,082.4200","161,192,400.2400","282,228,628.9700"
"2941","601020.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192,452,570.2600","","","","331,965,537.1800","","","","125,610,370.3500","","39,303,930.2600","","203,499,264.4100","2,783,655.6000","73,764,237.8200","135,532,561.8200","159,301,181.6600","-6,899,996.4800","45,857,628.2000","102,438,337.6100","181,622,712.4800","20,262,153.7900","122,221,057.2600","203,291,332.7700","299,451,268.2100"
"2948","601069.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","308,796,182.8400","","","","315,327,482.2400","","","56,898,288.4000","121,451,880.6200","24,626,447.3000","71,032,737.1900","48,010,095.6700","78,417,225.1200","11,702,506.5900","13,770,492.1800","60,287,006.8000","60,889,125.2400","36,647,091.9900","64,873,249.6800","107,816,429.5600","126,549,694.1500","53,622,101.8600","92,612,385.0000","-48,628,296.5600","21,810,011.7300"
"2966","601137.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75,669,423.9500","","","","38,925,037.2500","","","","93,040,106.9600","22,221,785.6300","59,599,253.9000","78,762,067.3800","119,696,045.4700","36,155,278.1200","75,012,605.6400","93,722,932.0900","134,496,837.9300","26,184,175.8300","53,258,857.4900","73,687,248.3500","107,270,737.6200","24,099,533.1400","43,271,641.2800","59,391,937.5300","84,027,676.6700","22,384,336.4000","36,085,067.9000","50,739,975.5900","69,346,077.9000","23,128,296.6100","37,345,773.9300","53,185,819.6200","70,502,344.8000","25,470,340.1700","49,248,095.5300","159,749,107.7900","213,056,430.7100","54,946,658.8900","146,455,761.4900","231,181,886.0400","305,551,094.9000"
"2973","601168.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","76,333,161.8200","","","","152,524,653.4000","","","","304,136,519.0000","","261,607,656.6800","346,701,024.4700","521,644,028.0000","263,118,089.2400","576,774,334.0000","1,120,204,720.7000","1,599,741,646.0000","383,495,210.9200","880,432,899.0000","1,353,697,340.0000","1,838,321,093.0000","224,916,374.0000","769,277,551.0000","1,064,466,223.0000","581,326,903.0000","38,647,674.0000","58,736,673.0000","212,252,413.0000","624,377,860.0000","260,731,518.0000","604,747,616.0000","849,643,361.0000","1,015,462,759.0000","241,797,926.0000","672,289,750.0000","802,701,268.0000","876,452,921.0000","6,883,479.0000","115,802,315.0000","66,864,968.0000","-127,235,523.0000","42,538,540.0000","115,950,086.0000","241,647,037.0000","379,291,568.0000","69,308,089.0000","154,974,480.0000","342,457,405.0000","340,440,361.0000","-49,462,429.0000","52,121,108.0000","37,313,493.0000","107,460,081.0000","-93,264,634.0000","58,599,356.0000","155,795,498.0000","101,523,626.0000","59,300,379.0000","327,268,964.0000","376,574,375.0000","252,780,925.0000"
"2984","601212.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","734,774,505.0200","","","","668,476,242.2100","","","","312,468,117.5000","","","","344,225,429.5000","","","9,612,026.5700","159,498,872.9100","58,222,165.8200","164,799,712.8400","328,378,176.4800","487,559,401.0000","88,131,674.2600","211,958,880.1200","343,507,185.9500","378,445,111.4900"
"3011","601388.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39,171,607.6400","","","","209,897,755.7700","","","","276,676,381.2100","","144,855,323.8500","218,824,699.5000","305,862,505.3000","64,783,493.2700","92,863,378.6700","115,027,503.5400","164,538,787.6100","33,966,106.7700","71,901,221.4200","85,813,950.6400","89,959,637.3600","16,217,983.7200","5,641,622.9200","27,527,451.3700","30,077,329.9400","20,051,724.2400","39,395,223.0400","17,681,154.2700","9,706,196.7500","-15,435,845.4900","-11,924,629.9400","-6,459,519.0100","25,848,518.6700","103,519,355.6600","179,044,275.1000","242,067,768.8600","322,931,679.8000"
"3027","601600.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","441,442,000.0000","","","","1,420,976,000.0000","","","","3,525,925,000.0000","","","","6,296,018,000.0000","","","","7,006,801,000.0000","","7,001,767,000.0000","","12,713,569,000.0000","","7,156,718,000.0000","9,415,409,007.1200","11,609,437,000.0000","1,313,477,574.9600","2,614,010,000.0000","2,789,133,672.9800","158,372,000.0000","-2,051,847,000.0000","-3,774,708,000.0000","-3,621,617,000.0000","-4,682,768,000.0000","736,867,000.0000","798,972,000.0000","695,575,000.0000","969,138,000.0000","437,800,000.0000","691,831,000.0000","1,451,129,000.0000","690,504,000.0000","-1,161,086,000.0000","-3,424,768,000.0000","-4,517,849,000.0000","-8,643,583,000.0000","-918,843,000.0000","-673,682,000.0000","-1,962,956,000.0000","723,479,000.0000","-2,233,538,000.0000","-4,245,788,000.0000","-5,486,092,000.0000","-17,049,433,000.0000","88,249,000.0000","205,103,000.0000","-724,874,000.0000","423,713,000.0000","39,179,000.0000","345,797,000.0000","499,277,000.0000","1,255,455,000.0000","657,910,000.0000","1,242,879,000.0000","2,217,808,000.0000","2,363,949,000.0000"
"3042","601677.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34,629,516.9900","","","","157,199,589.7500","","","174,536,302.6200","264,382,890.2900","65,433,575.8000","186,433,950.7700","259,068,110.5600","282,179,145.1700","17,344,221.4100","56,438,863.3400","61,646,134.0600","64,449,042.8700","12,844,773.5800","35,669,038.6100","61,859,260.7900","69,705,206.8800","10,862,301.5900","55,122,774.9200","111,120,572.7200","190,716,923.0000","45,383,750.6000","103,866,956.0700","143,428,480.4900","192,836,452.7200","58,140,237.6900","149,341,791.3800","219,415,625.9300","287,997,561.0500","78,488,328.2400","191,379,784.0600","295,362,281.4100","368,265,983.8000"
"3078","601899.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","864,351,827.0000","","","","2,353,205,563.0000","","1,642,758,695.0000","2,488,300,806.0000","3,516,070,223.0000","905,968,602.0000","2,215,879,340.2100","3,268,260,976.0000","3,894,024,427.0000","969,112,257.0000","2,121,242,152.3700","3,245,132,285.0000","4,050,654,221.0000","1,450,735,545.0000","3,104,828,979.2300","4,467,491,386.0000","5,755,748,425.0000","1,611,005,425.2900","3,707,894,457.6800","5,497,507,908.0700","6,910,525,409.0000","1,239,793,771.1300","2,840,012,723.8500","4,377,931,183.8900","6,153,253,314.0000","920,598,144.6900","1,532,888,941.3600","2,465,534,351.5900","2,861,269,072.0000","583,590,918.0000","1,363,347,848.0000","2,378,736,231.0000","2,635,441,991.0000","405,380,036.0000","1,410,013,438.0000","1,678,783,896.0000","1,342,687,764.0000","81,721,195.0000","576,670,309.0000","1,452,021,576.0000","1,687,267,902.0000","1,103,606,809.0000","1,762,721,468.0000","2,671,626,435.0000","3,247,549,197.0000"
"3090","601958.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","1,894,484,218.0900","","","","4,147,140,002.5300","","","","2,579,578,710.5100","","","2,345,108,977.7300","3,039,010,420.4300","896,177,558.3000","1,756,909,321.7900","2,640,756,114.8500","2,752,356,771.9200","83,442,893.0000","201,345,789.0800","460,427,574.5400","556,742,707.3600","248,380,746.0300","450,269,308.5300","565,201,315.1800","839,226,217.1900","172,422,831.1100","361,741,127.0400","504,688,580.8100","738,267,760.9600","169,563,495.7600","316,971,302.3500","402,994,880.4300","529,771,409.6900","80,035,459.3800","126,334,716.5500","148,227,410.1700","182,713,438.5100","11,748,100.2400","102,264,598.5700","187,090,478.1700","201,625,933.2000","2,487,633.6900","4,722,017.9000","710,582.4700","27,667,184.7100","-83,393,619.9700","-97,497,824.8300","-29,083,182.6300","67,267,173.9500","4,684,735.2400","21,110,052.1500","55,489,089.5300","120,999,664.4500"
"3145","603045.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12,615,311.3200","","19,176,215.1900","","45,978,230.3100","","18,818,959.1300","","41,059,563.3300","","20,368,574.8000","","46,268,553.6500","4,667,211.0200","23,195,820.4700","39,859,723.7600","54,757,990.4700"
"3236","603260.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26,129,567.1300","","","","173,346,706.8400","","","","174,040,431.3400","","185,996,350.9400","","257,630,147.5300","","340,184,334.1400","429,811,973.3100","661,762,769.1300","277,495,670.1700","596,993,313.1900","1,014,835,576.2800","1,552,660,411.2200"
"3303","603399.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60,582,194.2900","","","","86,042,770.0300","","","69,892,074.3700","90,620,930.9800","25,920,748.8700","50,805,395.2900","71,268,124.1100","88,891,975.8400","17,846,584.4900","27,811,398.6600","36,624,396.7700","53,762,260.9800","6,659,858.5400","22,720,255.7500","33,030,403.9500","52,889,164.5000","-18,257,822.2800","-68,639,380.4700","-117,888,812.1500","-409,344,727.3400","-52,135,921.7500","-51,634,849.6100","-66,110,118.1300","22,443,398.0800","50,999.7500","56,648,953.1000","88,909,351.7800","214,788,376.0300"
"3328","603527.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18,097,253.3800","","18,408,645.0800","","37,167,193.5000","","28,159,079.3300","","61,439,334.2500","","34,405,175.5900","52,683,123.8300","74,485,014.3600","15,960,497.9300","37,514,849.2200","60,291,440.2300","85,586,611.9000"
"3368","603612.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120,788,179.5100","","","","113,165,252.9400","","","","47,796,172.6100","","77,161,293.5900","","171,955,853.5100","","","70,249,037.2000","111,862,090.0600","","11,660,046.6300","55,962,401.7900","102,863,098.5300","113,911,834.7200","223,529,795.8200","361,966,271.0200","566,455,022.0000"
"3391","603663.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52,834,265.6300","","","","30,973,264.3900","","","","35,640,748.5500","","","","30,341,286.1800","6,288,021.5300","14,205,943.5700","26,187,092.0100","33,096,372.2100","7,689,279.8300","17,295,518.8300","31,629,151.8800","39,331,572.2400","10,095,104.7600","23,538,145.0100","41,205,469.5600","54,007,892.6000"
"3405","603688.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37,200,121.6800","","","","105,994,788.7400","","","","146,038,331.7700","","","67,716,125.1300","93,016,650.7600","","42,535,811.7400","55,065,336.8600","78,240,677.1500","14,266,139.5800","34,089,712.7400","46,518,498.8500","64,682,572.2200","18,823,792.2200","38,382,005.1900","60,375,292.7700","72,248,878.4900","12,812,661.7900","32,591,882.2800","51,599,449.1900","80,937,517.0800","14,916,588.5700","41,992,972.4000","75,313,448.4600","107,800,869.5100"
"3451","603799.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58,089,367.7600","","","","100,820,643.7600","","","","159,122,913.4600","","84,448,862.7800","140,746,923.1500","174,351,378.1000","50,516,626.1600","72,632,824.2900","106,333,609.3100","160,480,809.3700","44,366,472.7500","85,636,006.7500","123,389,412.2600","120,034,015.6900","30,684,133.9500","68,584,389.0900","115,347,671.9200","141,442,303.2000","14,543,651.0000","10,547,052.6100","-35,025,131.8700","-254,063,722.3800","-37,356,551.3400","-36,491,175.8000","2,644,877.2600","58,105,466.1500","248,790,876.3600","673,262,146.4600","1,095,718,700.8500","1,885,635,165.2800"
"3468","603826.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35,363,648.4700","","","","73,436,103.8100","","","","82,873,694.5900","","","","96,690,546.2900","17,804,980.3700","50,135,335.4700","78,243,251.6900","105,562,874.8400","25,902,505.4900","61,052,023.2600","86,432,319.8500","116,035,870.6800"
"3486","603876.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77,176,735.2100","","","","164,513,775.0300","","","","338,162,512.1200","46,721,859.8800","97,285,554.6300","","279,877,118.4900"
"3537","603978.SH","有色金属","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70,282,255.9700","","","","84,018,642.5200","","","","100,692,629.0700","16,720,263.7100","","","82,249,546.1100","19,989,114.0300","65,430,358.6100","92,510,221.5500","132,793,500.6300","21,269,356.5800","49,594,766.2300","82,505,090.3100","104,530,270.4100"
