"","证券代码","申万一级行业","净利润..报告期..1993一季..报表类型..合并报表..单位..元","净利润..报告期..1993中报..报表类型..合并报表..单位..元","净利润..报告期..1993三季..报表类型..合并报表..单位..元","净利润..报告期..1993年报..报表类型..合并报表..单位..元","净利润..报告期..1994一季..报表类型..合并报表..单位..元","净利润..报告期..1994中报..报表类型..合并报表..单位..元","净利润..报告期..1994三季..报表类型..合并报表..单位..元","净利润..报告期..1994年报..报表类型..合并报表..单位..元","净利润..报告期..1995一季..报表类型..合并报表..单位..元","净利润..报告期..1995中报..报表类型..合并报表..单位..元","净利润..报告期..1995三季..报表类型..合并报表..单位..元","净利润..报告期..1995年报..报表类型..合并报表..单位..元","净利润..报告期..1996一季..报表类型..合并报表..单位..元","净利润..报告期..1996中报..报表类型..合并报表..单位..元","净利润..报告期..1996三季..报表类型..合并报表..单位..元","净利润..报告期..1996年报..报表类型..合并报表..单位..元","净利润..报告期..1997一季..报表类型..合并报表..单位..元","净利润..报告期..1997中报..报表类型..合并报表..单位..元","净利润..报告期..1997三季..报表类型..合并报表..单位..元","净利润..报告期..1997年报..报表类型..合并报表..单位..元","净利润..报告期..1998一季..报表类型..合并报表..单位..元","净利润..报告期..1998中报..报表类型..合并报表..单位..元","净利润..报告期..1998三季..报表类型..合并报表..单位..元","净利润..报告期..1998年报..报表类型..合并报表..单位..元","净利润..报告期..1999一季..报表类型..合并报表..单位..元","净利润..报告期..1999中报..报表类型..合并报表..单位..元","净利润..报告期..1999三季..报表类型..合并报表..单位..元","净利润..报告期..1999年报..报表类型..合并报表..单位..元","净利润..报告期..2000一季..报表类型..合并报表..单位..元","净利润..报告期..2000中报..报表类型..合并报表..单位..元","净利润..报告期..2000三季..报表类型..合并报表..单位..元","净利润..报告期..2000年报..报表类型..合并报表..单位..元","净利润..报告期..2001一季..报表类型..合并报表..单位..元","净利润..报告期..2001中报..报表类型..合并报表..单位..元","净利润..报告期..2001三季..报表类型..合并报表..单位..元","净利润..报告期..2001年报..报表类型..合并报表..单位..元","净利润..报告期..2002一季..报表类型..合并报表..单位..元","净利润..报告期..2002中报..报表类型..合并报表..单位..元","净利润..报告期..2002三季..报表类型..合并报表..单位..元","净利润..报告期..2002年报..报表类型..合并报表..单位..元","净利润..报告期..2003一季..报表类型..合并报表..单位..元","净利润..报告期..2003中报..报表类型..合并报表..单位..元","净利润..报告期..2003三季..报表类型..合并报表..单位..元","净利润..报告期..2003年报..报表类型..合并报表..单位..元","净利润..报告期..2004一季..报表类型..合并报表..单位..元","净利润..报告期..2004中报..报表类型..合并报表..单位..元","净利润..报告期..2004三季..报表类型..合并报表..单位..元","净利润..报告期..2004年报..报表类型..合并报表..单位..元","净利润..报告期..2005一季..报表类型..合并报表..单位..元","净利润..报告期..2005中报..报表类型..合并报表..单位..元","净利润..报告期..2005三季..报表类型..合并报表..单位..元","净利润..报告期..2005年报..报表类型..合并报表..单位..元","净利润..报告期..2006一季..报表类型..合并报表..单位..元","净利润..报告期..2006中报..报表类型..合并报表..单位..元","净利润..报告期..2006三季..报表类型..合并报表..单位..元","净利润..报告期..2006年报..报表类型..合并报表..单位..元","净利润..报告期..2007一季..报表类型..合并报表..单位..元","净利润..报告期..2007中报..报表类型..合并报表..单位..元","净利润..报告期..2007三季..报表类型..合并报表..单位..元","净利润..报告期..2007年报..报表类型..合并报表..单位..元","净利润..报告期..2008一季..报表类型..合并报表..单位..元","净利润..报告期..2008中报..报表类型..合并报表..单位..元","净利润..报告期..2008三季..报表类型..合并报表..单位..元","净利润..报告期..2008年报..报表类型..合并报表..单位..元","净利润..报告期..2009一季..报表类型..合并报表..单位..元","净利润..报告期..2009中报..报表类型..合并报表..单位..元","净利润..报告期..2009三季..报表类型..合并报表..单位..元","净利润..报告期..2009年报..报表类型..合并报表..单位..元","净利润..报告期..2010一季..报表类型..合并报表..单位..元","净利润..报告期..2010中报..报表类型..合并报表..单位..元","净利润..报告期..2010三季..报表类型..合并报表..单位..元","净利润..报告期..2010年报..报表类型..合并报表..单位..元","净利润..报告期..2011一季..报表类型..合并报表..单位..元","净利润..报告期..2011中报..报表类型..合并报表..单位..元","净利润..报告期..2011三季..报表类型..合并报表..单位..元","净利润..报告期..2011年报..报表类型..合并报表..单位..元","净利润..报告期..2012一季..报表类型..合并报表..单位..元","净利润..报告期..2012中报..报表类型..合并报表..单位..元","净利润..报告期..2012三季..报表类型..合并报表..单位..元","净利润..报告期..2012年报..报表类型..合并报表..单位..元","净利润..报告期..2013一季..报表类型..合并报表..单位..元","净利润..报告期..2013中报..报表类型..合并报表..单位..元","净利润..报告期..2013三季..报表类型..合并报表..单位..元","净利润..报告期..2013年报..报表类型..合并报表..单位..元","净利润..报告期..2014一季..报表类型..合并报表..单位..元","净利润..报告期..2014中报..报表类型..合并报表..单位..元","净利润..报告期..2014三季..报表类型..合并报表..单位..元","净利润..报告期..2014年报..报表类型..合并报表..单位..元","净利润..报告期..2015一季..报表类型..合并报表..单位..元","净利润..报告期..2015中报..报表类型..合并报表..单位..元","净利润..报告期..2015三季..报表类型..合并报表..单位..元","净利润..报告期..2015年报..报表类型..合并报表..单位..元","净利润..报告期..2016一季..报表类型..合并报表..单位..元","净利润..报告期..2016中报..报表类型..合并报表..单位..元","净利润..报告期..2016三季..报表类型..合并报表..单位..元","净利润..报告期..2016年报..报表类型..合并报表..单位..元","净利润..报告期..2017一季..报表类型..合并报表..单位..元","净利润..报告期..2017中报..报表类型..合并报表..单位..元","净利润..报告期..2017三季..报表类型..合并报表..单位..元","净利润..报告期..2017年报..报表类型..合并报表..单位..元"
"883","002420.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60,518,601.3400","","","","74,637,585.8400","15,455,357.6700","37,488,013.8100","76,041,609.2500","132,507,652.2900","29,625,961.2400","58,093,902.4000","105,198,925.7600","146,981,922.4300","10,151,480.7600","32,276,358.9200","53,685,257.1100","37,158,391.3700","5,691,506.4900","29,260,423.1400","39,238,681.7700","31,768,434.7800","4,238,473.5400","-7,865,609.0800","-28,960,610.5500","-61,712,128.7200","-17,029,234.7900","-14,014,719.2300","9,308,134.9300","43,132,436.8400","6,083,991.6800","11,414,479.2000","19,068,074.1500","47,336,070.0000","-11,195,510.0500","-76,087,364.6300","-48,740,531.9000","14,957,959.0400","-27,480,925.4100","-54,524,873.2400","-185,380,630.5700","-481,043,100.2700"
"892","002429.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145,293,217.6000","","","","98,256,985.9000","36,802,345.4100","88,213,965.6100","171,881,445.4600","250,569,627.2800","64,730,049.5200","150,322,523.0700","247,376,044.3200","343,028,902.3300","66,338,966.5200","150,766,040.9200","264,400,883.9300","407,604,439.2600","104,774,898.1400","227,931,916.0500","414,857,567.4800","536,320,658.5400","146,321,421.5800","240,189,201.5200","445,804,838.8900","635,244,714.9200","164,736,877.0100","282,700,587.7700","503,045,080.9300","665,662,378.3200","116,965,130.1700","269,200,329.6200","431,074,170.1700","344,579,413.2200","96,295,389.4800","215,829,656.6700","337,574,703.3100","354,512,624.6200","145,441,808.3800","323,358,321.1200","487,544,108.3300","604,655,433.3100"
"936","002473.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22,847,127.1500","","","","23,686,377.4900","","","18,799,873.3700","27,842,185.2700","6,867,976.1700","14,698,669.0400","24,069,000.6300","33,891,653.9500","5,361,703.0300","11,823,261.5600","15,277,837.2800","18,972,456.3000","4,090,414.3000","8,569,164.1200","12,832,639.8300","21,844,303.8600","1,176,761.2400","2,955,845.3500","2,470,053.6100","2,987,034.8400","799,430.1100","-3,193,752.6100","-5,177,818.5300","-10,095,577.9100","-3,111,715.2500","-8,113,490.3200","-14,560,614.5400","-16,557,356.9200","-6,300,115.7900","-11,793,245.8300","-19,914,124.0000","-35,054,523.1700","-5,752,917.1600","-12,538,890.0800","-16,703,321.7800","-57,762,748.0800"
"971","002508.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60,243,413.0800","","","","54,201,576.0500","","","47,695,805.8000","81,829,465.2200","23,963,636.4300","61,014,226.1500","93,958,056.5000","134,340,007.3200","31,632,378.2700","80,259,565.4400","123,137,814.0100","186,992,052.6400","42,399,712.2300","106,489,095.4600","161,065,182.8100","262,336,358.1700","54,260,877.2700","140,329,922.0500","228,837,675.4000","377,647,598.1900","83,265,908.2900","213,877,058.1300","340,821,866.9700","567,693,217.3200","116,784,983.3600","303,775,621.2400","485,591,119.7500","827,950,273.8500","163,057,226.8000","422,828,978.3700","701,299,693.1000","1,206,814,383.2800","251,572,071.6800","597,747,185.9500","960,418,468.1300","1,461,194,138.0000"
"982","002519.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202,182,485.7200","","","","62,085,842.0900","","","44,584,369.2500","65,761,158.9700","12,666,595.8200","37,123,586.7200","53,045,303.1700","73,824,957.6900","17,519,296.4800","43,842,357.7000","62,481,445.2000","79,770,463.3300","20,660,807.3100","46,346,811.7600","69,071,537.0000","94,332,929.3600","22,654,531.2700","48,357,833.7800","75,794,869.5300","111,271,867.2400","21,928,912.7800","46,316,431.0300","71,595,076.2900","122,557,661.0800","48,201,248.1900","101,922,475.1700","171,380,509.5900","249,102,200.4200","68,481,286.7000","148,052,791.0700","229,880,685.3400","309,818,171.8300","37,904,156.0100","90,852,775.8400","131,374,786.6700","186,497,416.0700"
"1005","002543.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25,322,513.5100","","","","53,628,196.7400","","","89,581,563.9200","132,753,477.1400","43,174,820.9700","96,825,893.6100","147,326,343.0100","198,081,800.0500","60,703,912.8700","124,496,582.9200","174,218,488.2100","212,550,805.3000","60,658,640.3300","129,208,054.3000","180,702,682.6500","220,694,651.9200","65,412,022.6900","146,235,702.3600","205,551,262.6600","248,153,477.3300","83,466,004.5700","168,637,059.9100","226,100,935.2900","266,886,355.2200","103,167,104.9300","200,871,779.7700","256,171,098.7600","319,028,975.3600","106,568,752.0700","229,961,868.0000","293,232,115.2500","430,312,933.8300","124,958,506.8400","213,294,919.1900","281,838,020.4100","420,314,173.2300"
"1076","002614.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108,102,623.3600","","","","48,256,208.0200","","","","93,970,114.1300","","","100,211,534.8500","153,076,726.0800","10,107,829.5300","36,217,594.4600","111,006,298.8500","138,440,892.7600","-15,131,063.0500","4,720,009.1100","28,760,112.0700","26,936,044.8900","-8,532,024.4500","28,884,442.8500","74,892,349.3100","104,384,239.9200","-8,499,307.4600","55,082,873.1800","109,965,331.4300","138,695,801.1200","1,776,644.7400","59,061,333.5400","119,399,328.0600","182,047,622.1900","3,034,999.1300","54,275,755.4800","154,906,641.2500","265,598,925.9900","19,417,468.3000","94,993,190.2000","214,516,974.8200","355,466,603.5100"
"1078","002616.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66,621,272.7000","","","","79,648,852.9500","","","45,554,112.8700","78,350,770.4400","10,693,641.0600","33,654,711.2300","61,301,327.3400","91,594,849.2100","11,549,634.2300","17,933,509.9800","34,920,009.6800","60,015,773.8200","5,907,646.3000","19,102,566.0400","39,785,507.9200","39,848,964.9800","-4,737,576.8600","16,163,820.7000","56,424,317.8400","62,788,506.9500","25,039,520.9700","50,028,480.9900","81,232,343.6600","111,398,195.8200","33,355,849.9700","63,730,513.3800","103,761,649.7400","163,128,793.7600","25,421,114.8200","50,048,047.0600","71,059,712.6500","87,580,351.9500"
"1130","002668.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52,188,700.0000","","","","70,542,802.4400","","","","131,485,504.6600","24,761,095.0800","65,232,700.0000","100,304,668.8900","145,691,123.4100","28,836,078.2000","82,735,694.9500","128,129,619.5400","163,517,579.0200","31,595,201.5900","98,127,665.4900","157,106,572.1400","195,703,234.9400","38,884,931.9300","116,941,844.4100","170,452,515.5700","203,148,039.7100","28,697,376.7600","131,370,256.0400","201,754,282.8800","267,033,845.0300","59,854,379.9800","207,297,921.4800","332,979,998.1100","392,490,906.5000","56,070,573.6500","206,531,736.2800","319,317,592.0600","398,893,744.4000"
"1138","002676.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24,560,315.0900","","","","56,048,186.0700","","","","114,910,574.1700","26,273,329.4200","78,451,997.0000","84,648,551.0400","109,078,419.5800","24,357,801.6300","49,210,450.1000","53,601,450.0800","68,983,966.7600","19,638,871.1700","42,785,459.6900","48,525,011.2200","43,496,692.9800","12,980,717.3300","34,714,451.5900","42,038,010.4400","50,828,231.7500","7,582,435.5000","22,693,404.9500","10,742,446.2400","1,702,582.9000","4,506,888.3700","26,786,207.9300","27,157,860.3700","29,699,775.6600","6,323,211.0000","12,221,307.6300","9,762,043.5400","-49,399,459.6100"
"1139","002677.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62,853,780.8900","","","","86,112,763.2300","","","","62,606,817.6800","17,649,183.3300","37,524,090.7000","45,639,824.5700","80,827,971.6400","21,781,293.9600","37,646,074.2300","48,697,323.3300","88,048,589.8200","20,381,887.4100","40,722,753.6500","55,008,246.7200","107,677,271.8700","22,719,401.6200","48,153,553.9000","82,392,852.5500","137,733,705.0000","25,409,486.4000","54,121,283.7300","91,672,749.7000","155,641,178.7100","28,619,616.9900","65,654,381.0900","122,901,490.5400","202,656,115.1800","41,214,705.0200","99,163,386.0900","180,696,585.4000","305,192,052.2700"
"1143","002681.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75,893,732.4000","","","","87,411,502.5500","12,725,742.7000","38,066,532.6700","67,031,057.1100","93,889,358.8900","13,730,311.6500","36,356,998.8100","62,201,525.5600","75,304,237.4400","16,894,105.2300","46,107,637.1700","100,658,187.4600","130,758,616.9700","21,469,761.5800","55,913,239.4100","108,830,923.1900","145,464,638.9800","38,544,219.2300","101,205,168.4900","197,458,794.6800","293,934,213.2000","53,647,413.2800","122,960,419.4400","241,429,264.0400","386,675,835.6500","45,139,510.3600","130,635,630.8600","279,474,873.9000","444,446,228.1100"
"1166","002705.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","60,666,200.0000","","","","54,542,200.0000","","","","115,192,700.0000","","","116,338,100.0000","","","","","","","","","","","","","152,812,767.0800","","","","168,229,276.1100","","","","162,343,718.2300","","","133,704,000.0000","179,772,331.6500","21,462,354.8300","76,187,762.5300","145,324,600.0000","192,205,546.3300","22,634,837.9900","80,015,490.1200","153,915,215.4200","212,591,673.6400","30,149,563.2500","99,043,466.0500","220,252,682.8900","281,901,836.9000","43,282,305.9900","143,303,024.5600","328,423,946.6800","432,846,972.1500","64,334,007.0100","194,310,270.8000","333,035,306.6300","409,640,180.2200"
"1182","002723.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29,948,384.3400","","","","44,877,306.5900","","","","55,539,185.5400","14,398,081.7800","","52,319,094.1400","61,998,753.6900","4,714,449.6900","21,208,115.3200","32,797,727.4200","40,479,300.7600","7,223,904.6800","23,664,104.9600","32,812,995.7400","40,874,966.2200","10,693,163.6900","26,505,972.6600","35,868,529.0600","42,480,813.2400","6,496,430.4300","9,468,289.0400","5,594,982.5600","428,826.1200","3,291,928.0800","11,867,034.2500","14,894,622.9200","7,667,657.9400"
"1216","002759.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41,813,769.5500","","","","50,101,527.7200","","","","56,280,467.4400","","21,989,162.8900","32,614,673.7800","57,971,417.7600","16,175,575.9600","26,198,702.6500","36,630,647.9100","59,573,788.8800","17,012,800.5400","26,676,045.6900","39,718,306.8500","77,008,968.1000","81,168,937.7500","134,607,920.4000","157,013,334.2700","22,182,591.4500"
"1298","002848.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69,559,346.9300","","","","65,115,871.2200","","","","57,729,018.5400","","26,321,829.3800","","31,343,249.9200","","","37,277,323.5200","50,244,242.7600","29,164,907.4000","36,631,581.9400","33,077,976.9000","60,130,641.7600","4,595,120.6500","10,705,619.3200","2,133,878.8400","14,984,571.8700"
"1309","002860.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24,357,044.6300","","","","38,092,558.4300","","","","56,826,792.8800","","","","58,387,911.7800","20,934,667.4200","39,488,788.9100","61,385,852.2200","73,737,127.8400","21,890,938.2000","43,474,310.5200","67,737,973.4100","91,424,343.2200"
"1540","300160.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20,806,409.9700","","","","36,962,519.8500","","","30,258,239.0900","44,673,006.5700","3,538,828.8100","21,591,438.3700","47,126,957.1400","59,501,177.7500","22,176,877.2000","50,882,153.0000","89,162,107.7700","97,655,611.7500","24,987,124.7800","36,752,453.4100","50,225,198.3800","51,084,653.1200","15,879,663.8200","26,058,587.5900","27,741,865.2900","33,174,765.9800","15,376,557.9600","28,024,587.4900","24,706,516.5200","32,825,764.6200","21,687,423.6900","42,158,458.3500","49,411,129.8600","60,450,211.0800","36,320,958.2900","72,367,817.0900","86,590,288.1800","119,459,388.7600","63,916,853.6700","116,375,245.1900","136,727,533.5100","116,754,349.6900"
"1596","300217.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9,190,719.6500","","","","59,561,096.3000","20,538,705.9200","44,314,530.1200","70,600,535.1000","94,981,396.4800","33,285,711.5700","69,986,551.7900","102,627,610.1800","125,236,798.9600","37,040,565.7100","65,792,881.8500","88,437,740.2100","98,804,295.0300","18,694,053.0200","37,071,881.5000","58,417,767.5000","91,431,689.7200","26,862,289.3900","46,790,957.9500","74,315,223.8700","105,668,009.1700","21,400,875.1900","41,539,401.3800","67,480,597.6100","79,722,715.1100","10,476,109.2700","24,105,798.5800","40,999,796.0600","45,927,843.9200","14,309,255.1200","47,306,836.3400","77,254,821.7300","103,231,836.3600"
"1626","300247.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","12,686,322.2200","","","","16,506,926.8900","","","","26,448,976.6800","","16,419,327.9600","","35,814,800.0600","","15,609,380.3300","28,789,758.1900","45,412,610.7800","7,508,809.5200","19,099,401.7200","29,112,690.9400","46,477,493.9100","6,150,764.3500","12,482,512.6200","12,644,938.1400","19,544,257.4800","6,445,459.5900","10,936,029.3200","10,997,224.7300","16,429,294.4700","6,539,220.0600","11,217,272.3500","11,619,059.5000","19,661,402.3900","6,894,308.1800","11,455,846.5200","13,351,908.6300","41,293,701.8900","8,376,774.0500","15,709,889.6600","32,803,173.8100","84,949,935.6700","16,868,888.9400","34,099,173.2300","48,772,643.5600","65,951,491.4900"
"1628","300249.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14,389,834.1500","","","","22,246,889.2300","","9,864,075.0600","18,765,881.1400","31,014,598.3700","4,608,681.7700","19,201,148.1100","26,239,838.5100","36,390,856.8700","5,393,164.0500","20,540,623.0700","24,631,351.3900","34,325,180.5900","5,342,927.3100","14,324,322.8100","15,360,039.6500","18,280,396.8100","-9,277,262.3300","7,602,541.4000","8,847,258.9400","27,758,297.8900","-1,930,472.7500","-3,915,295.4900","-7,530,690.9700","27,286,668.7700","2,829,876.8700","17,903,562.7500","30,495,346.2800","39,249,630.3600","-9,504,961.8200","17,472,096.2000","28,063,567.6100","87,836,363.1400"
"1651","300272.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11,450,280.2600","","","","12,611,130.9400","","","","26,745,447.1000","","","21,536,815.4500","36,716,849.1900","5,537,615.2100","18,603,030.3300","27,216,022.5200","40,049,404.3300","5,985,317.2800","20,323,740.9300","32,508,304.4700","50,457,676.3700","5,882,518.0900","22,689,027.2100","38,287,769.6400","58,275,999.8100","7,299,166.3500","26,643,661.2400","47,757,638.1700","68,278,322.2600","8,583,033.4200","29,131,689.0900","51,228,809.5000","76,009,779.2800","6,100,345.0900","30,231,729.9700","56,467,042.4700","89,202,616.5300","4,017,040.4300","25,868,566.5000","50,114,672.9600","10,847,381.4000"
"1721","300342.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43,900,606.8700","","","","59,172,423.0600","","39,985,986.8700","50,310,754.1800","65,660,780.5600","20,342,845.3700","40,019,359.7500","57,835,717.0400","80,342,182.1300","26,267,615.0000","55,778,279.7600","78,944,122.3900","100,702,035.2200","19,334,129.2800","44,837,936.7300","68,402,510.6900","91,011,186.5500","24,603,210.1600","65,387,199.1400","93,360,079.9700","125,803,456.2400","33,730,764.0800","72,671,806.7300","108,454,523.9000","165,741,808.4100","50,905,113.9600","91,923,129.7400","139,704,223.0000","190,771,489.3400"
"1780","300403.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8,155,877.2200","","","","45,385,763.5400","","","","80,238,138.2800","","","","92,136,797.6300","","","82,128,000.6900","118,536,792.1900","26,699,218.6200","58,975,673.9700","94,030,460.1800","131,054,450.7700","31,745,874.4900","65,007,555.8300","112,942,331.8500","145,120,004.1800","49,864,873.4200","104,109,927.0400","153,046,901.5200","188,452,642.4300","41,883,940.7200","96,078,731.9100","132,719,151.1200","159,041,155.6300"
"1852","300475.SZ","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73,172,500.0000","","","","96,078,948.7700","","","","112,570,338.0800","26,104,185.2600","80,729,755.6700","119,278,903.6100","158,065,046.6300","28,917,030.7800","51,220,726.0600","78,730,078.1300","105,348,466.1300","30,554,796.0900","50,375,244.0900","79,725,210.9500","96,514,346.0300","12,631,418.6800","29,173,010.5000","51,329,424.6300","85,392,110.5300"
"2156","600060.SH","家用电器","","","","","","",NA,"79,937,278.7400","","","","77,686,026.5500","","","","92,677,278.4000","","56,938,821.9400",NA,"135,411,991.9400","","40,451,259.8200","","141,474,135.4900","","34,895,068.5500",NA,"117,722,718.9300","","50,666,259.1000","","128,850,438.0500","","43,638,998.0500","","-27,548,909.7900","11,052,965.4800","20,628,322.7200","27,172,823.9700","34,088,793.4300","12,322,786.2100","13,817,040.6800","22,194,550.6000","44,902,516.1300","17,831,990.2700","17,079,994.9200","28,241,194.9500","63,073,147.1600","24,007,491.2700","37,193,029.3500","64,259,774.7800","120,321,541.8600","42,959,550.5200","72,173,396.1100","107,507,288.3200","146,482,772.8800","47,630,984.7100","81,051,913.0800","128,525,826.3200","212,221,014.8800","58,670,084.2900","90,662,807.2600","142,533,140.6700","211,293,195.3600","86,472,272.9300","174,378,456.1700","311,315,525.0200","501,873,214.0300","143,748,831.0700","249,081,250.5500","459,720,288.9200","839,386,541.3800","269,457,962.8800","523,191,429.2200","892,178,698.4200","1,711,798,844.9600","327,828,814.9800","584,240,635.7600","916,797,484.3000","1,630,751,338.8600","529,157,033.2800","843,288,338.4300","1,159,952,438.9900","1,623,349,310.0100","471,521,399.7300","617,898,604.2500","947,525,403.3200","1,442,802,160.1500","498,312,331.3600","644,808,542.9200","943,133,231.3700","1,536,478,537.6000","533,369,058.6700","741,245,139.3700","1,141,419,985.4200","1,789,156,287.1000","267,975,722.1100","388,608,416.1400","614,051,973.3500","1,002,391,952.6200"
"2399","600336.SH","家用电器","","","","","","",NA,"","","","","","","","","","","",NA,"32,016,879.8400","","","","71,244,509.7000","","",NA,"59,089,579.9700","","28,973,356.2700","","28,244,049.8400","","30,494,646.7900","40,663,710.2100","45,025,107.1400","19,729,481.2500","30,556,988.5300","34,659,786.0500","33,592,048.9800","7,716,734.5600","17,777,386.7600","20,443,413.5800","19,879,782.6100","4,038,322.4800","13,032,658.4700","15,427,980.7600","22,656,806.8600","5,691,909.0600","13,685,411.3200","17,521,412.7600","-74,522,358.9600","-32,121,817.3700","-89,375,682.3400","-148,413,747.6700","-111,449,401.4100","1,642,021.3100","-24,336,493.0200","-52,181,642.3700","-559,011,039.4000","-20,116,169.0500","3,386,739.9400","2,168,355.4100","10,618,278.0600","6,467,959.8200","22,611,148.2600","35,509,248.8500","47,179,137.4900","6,512,836.7000","26,919,189.2000","43,316,096.8700","67,739,842.8900","4,582,440.2900","20,705,231.5700","24,090,158.3300","36,594,746.7000","6,829,117.1300","50,897,554.0500","67,483,728.2500","165,453,028.4500","96,284,665.6300","145,338,346.9300","163,021,910.3400","151,672,313.4000","18,625,445.8000","76,763,146.5500","92,706,767.1600","70,828,091.1300","22,253,490.3200","73,279,437.6400","67,392,930.5100","12,613,989.2700","28,412,792.2500","63,848,327.3400","58,679,378.9500","22,487,759.7300","30,724,519.5200","45,045,548.2200","35,231,999.4700","31,789,215.8000"
