"","证券代码","申万一级行业","净资产收益率ROE.平均...报告期..1993一季..单位...","净资产收益率ROE.平均...报告期..1993中报..单位...","净资产收益率ROE.平均...报告期..1993三季..单位...","净资产收益率ROE.平均...报告期..1993年报..单位...","净资产收益率ROE.平均...报告期..1994一季..单位...","净资产收益率ROE.平均...报告期..1994中报..单位...","净资产收益率ROE.平均...报告期..1994三季..单位...","净资产收益率ROE.平均...报告期..1994年报..单位...","净资产收益率ROE.平均...报告期..1995一季..单位...","净资产收益率ROE.平均...报告期..1995中报..单位...","净资产收益率ROE.平均...报告期..1995三季..单位...","净资产收益率ROE.平均...报告期..1995年报..单位...","净资产收益率ROE.平均...报告期..1996一季..单位...","净资产收益率ROE.平均...报告期..1996中报..单位...","净资产收益率ROE.平均...报告期..1996三季..单位...","净资产收益率ROE.平均...报告期..1996年报..单位...","净资产收益率ROE.平均...报告期..1997一季..单位...","净资产收益率ROE.平均...报告期..1997中报..单位...","净资产收益率ROE.平均...报告期..1997三季..单位...","净资产收益率ROE.平均...报告期..1997年报..单位...","净资产收益率ROE.平均...报告期..1998一季..单位...","净资产收益率ROE.平均...报告期..1998中报..单位...","净资产收益率ROE.平均...报告期..1998三季..单位...","净资产收益率ROE.平均...报告期..1998年报..单位...","净资产收益率ROE.平均...报告期..1999一季..单位...","净资产收益率ROE.平均...报告期..1999中报..单位...","净资产收益率ROE.平均...报告期..1999三季..单位...","净资产收益率ROE.平均...报告期..1999年报..单位...","净资产收益率ROE.平均...报告期..2000一季..单位...","净资产收益率ROE.平均...报告期..2000中报..单位...","净资产收益率ROE.平均...报告期..2000三季..单位...","净资产收益率ROE.平均...报告期..2000年报..单位...","净资产收益率ROE.平均...报告期..2001一季..单位...","净资产收益率ROE.平均...报告期..2001中报..单位...","净资产收益率ROE.平均...报告期..2001三季..单位...","净资产收益率ROE.平均...报告期..2001年报..单位...","净资产收益率ROE.平均...报告期..2002一季..单位...","净资产收益率ROE.平均...报告期..2002中报..单位...","净资产收益率ROE.平均...报告期..2002三季..单位...","净资产收益率ROE.平均...报告期..2002年报..单位...","净资产收益率ROE.平均...报告期..2003一季..单位...","净资产收益率ROE.平均...报告期..2003中报..单位...","净资产收益率ROE.平均...报告期..2003三季..单位...","净资产收益率ROE.平均...报告期..2003年报..单位...","净资产收益率ROE.平均...报告期..2004一季..单位...","净资产收益率ROE.平均...报告期..2004中报..单位...","净资产收益率ROE.平均...报告期..2004三季..单位...","净资产收益率ROE.平均...报告期..2004年报..单位...","净资产收益率ROE.平均...报告期..2005一季..单位...","净资产收益率ROE.平均...报告期..2005中报..单位...","净资产收益率ROE.平均...报告期..2005三季..单位...","净资产收益率ROE.平均...报告期..2005年报..单位...","净资产收益率ROE.平均...报告期..2006一季..单位...","净资产收益率ROE.平均...报告期..2006中报..单位...","净资产收益率ROE.平均...报告期..2006三季..单位...","净资产收益率ROE.平均...报告期..2006年报..单位...","净资产收益率ROE.平均...报告期..2007一季..单位...","净资产收益率ROE.平均...报告期..2007中报..单位...","净资产收益率ROE.平均...报告期..2007三季..单位...","净资产收益率ROE.平均...报告期..2007年报..单位...","净资产收益率ROE.平均...报告期..2008一季..单位...","净资产收益率ROE.平均...报告期..2008中报..单位...","净资产收益率ROE.平均...报告期..2008三季..单位...","净资产收益率ROE.平均...报告期..2008年报..单位...","净资产收益率ROE.平均...报告期..2009一季..单位...","净资产收益率ROE.平均...报告期..2009中报..单位...","净资产收益率ROE.平均...报告期..2009三季..单位...","净资产收益率ROE.平均...报告期..2009年报..单位...","净资产收益率ROE.平均...报告期..2010一季..单位...","净资产收益率ROE.平均...报告期..2010中报..单位...","净资产收益率ROE.平均...报告期..2010三季..单位...","净资产收益率ROE.平均...报告期..2010年报..单位...","净资产收益率ROE.平均...报告期..2011一季..单位...","净资产收益率ROE.平均...报告期..2011中报..单位...","净资产收益率ROE.平均...报告期..2011三季..单位...","净资产收益率ROE.平均...报告期..2011年报..单位...","净资产收益率ROE.平均...报告期..2012一季..单位...","净资产收益率ROE.平均...报告期..2012中报..单位...","净资产收益率ROE.平均...报告期..2012三季..单位...","净资产收益率ROE.平均...报告期..2012年报..单位...","净资产收益率ROE.平均...报告期..2013一季..单位...","净资产收益率ROE.平均...报告期..2013中报..单位...","净资产收益率ROE.平均...报告期..2013三季..单位...","净资产收益率ROE.平均...报告期..2013年报..单位...","净资产收益率ROE.平均...报告期..2014一季..单位...","净资产收益率ROE.平均...报告期..2014中报..单位...","净资产收益率ROE.平均...报告期..2014三季..单位...","净资产收益率ROE.平均...报告期..2014年报..单位...","净资产收益率ROE.平均...报告期..2015一季..单位...","净资产收益率ROE.平均...报告期..2015中报..单位...","净资产收益率ROE.平均...报告期..2015三季..单位...","净资产收益率ROE.平均...报告期..2015年报..单位...","净资产收益率ROE.平均...报告期..2016一季..单位...","净资产收益率ROE.平均...报告期..2016中报..单位...","净资产收益率ROE.平均...报告期..2016三季..单位...","净资产收益率ROE.平均...报告期..2016年报..单位...","净资产收益率ROE.平均...报告期..2017一季..单位...","净资产收益率ROE.平均...报告期..2017中报..单位...","净资产收益率ROE.平均...报告期..2017三季..单位...","净资产收益率ROE.平均...报告期..2017年报..单位..."
"2233","600146.SH","纺织服装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2498,NA,NA,NA,22.759,NA,3.4386,NA,6.8882,NA,-4.8065,NA,1.501,NA,-6.6398,NA,-29.9648,0.7463,0.9103,"0.9240","0.5905","0.1318",0.0734,-0.2996,"-0.6884",-0.9729,"-2.0832","-2.9328",-10.9093,0.3798,0.6677,0.7409,"2.2835","0.2694",0.6601,"0.9984","1.9361",-0.7212,"-2.0378","-2.8373","-5.3218",-0.7756,-1.4966,"-1.4595","0.6576","-1.8869","-6.0231","-9.5674","-15.7137",3.6134,4.0812,"2.0656","1.4114",-2.0626,-11.3141,-11.0053,"-26.3862","3.9122",6.5307,2.2201,"5.2505",-2.2884,-4.9042,-6.1096,"-49.4134",-3.3592,"-9.8913",-14.6557,9.1171,-1.6558,"-8.2193","-14.9281","-52.4283",-2.3385,-14.8837,-1.1547,"1.9560",0.2525,1.8531,2.4752,"7.0908"
"2241","600156.SH","纺织服装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1557,NA,NA,NA,28.0087,NA,4.4721,NA,16.4109,NA,4.9852,NA,10.9857,NA,2.9097,NA,7.223,NA,2.0187,NA,5.5783,0.3808,1.0491,"1.0457","-13.0643","0.0828",0.0773,-2.4421,"-23.9332",-0.9446,"-0.7566","-0.0343",0.9933,0.3556,-18.9292,-18.8363,"-27.0114","0.6917",1.0818,"1.5110","0.4441",0.8864,"1.4947","2.5383","2.5396",0.5389,1.2204,"1.8510","1.7299","0.5105","0.7827","1.0038","0.9326",0.1467,0.2115,"0.1950","0.6023",0.1279,0.369,0.3004,"0.7097","0.0958",0.1752,0.2245,"0.6929",-2.9686,-4.5174,-6.1044,"12.0298",-1.4359,"-1.4320",-1.6208,-4.5408,-1.209,"-0.2315","-0.8436","1.3544",-1.7658,-4.5145,-5.6416,"1.3499",-2.2085,-4.7709,-7.0641,"-13.0541"
"2298","600220.SH","纺织服装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5906,NA,NA,NA,59.7898,13.2938,NA,NA,19.1157,NA,5.9073,NA,10.6984,NA,6.3173,NA,10.302,3.446,5.8042,"7.6163","10.0502","2.2724",4.8727,6.3238,"6.6566",2.7096,"3.1909","3.3181",2.7117,0.4074,0.4971,0.0456,"0.7662","1.6289",2.5646,"3.4720","3.8307",1.2567,"2.8983","4.2525","6.2214",1.4337,3.0362,"4.2431","5.4805","0.9881","1.8222","2.8760","3.7661",1.0008,1.6178,"1.5729","2.1909",0.8132,1.4693,1.2254,"0.3015","-1.0266",-2.5267,-3.0284,"-61.7399",0.6818,2.0807,3.47,"6.7882",0.4758,"1.9026",2.975,4.7573,0.2955,"1.6560","3.8018","6.3744",1.8481,4.551,7.0213,"8.1432",0.0577,1.7898,3.9324,"6.0116"
"2309","600232.SH","纺织服装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6648,NA,NA,NA,29.6125,NA,7.5714,NA,17.7643,NA,7.8456,NA,13.0718,2.3223,5.5913,"8.2836","14.1233","3.1542",7.1043,13.3684,"23.9096",3.6305,"8.7403","15.6457",22.0016,3.1179,6.5531,8.366,"13.3927","2.2329",5.724,"8.3609","11.2479",1.3435,"2.7968","4.2356","5.0590",0.2299,0.2995,"0.6310","-3.6784","0.2102","0.3069","0.5426","0.8401",0.1518,0.2622,"0.4777","0.8256",0.2972,1.1109,1.8758,"2.1746","0.2295",-0.8029,-0.6811,"0.6949",0.297,1.0591,1.4038,"0.9708",0.2943,"0.8958",1.3979,2.1824,0.288,"0.9039","2.1034","2.5377",0.3152,0.6817,1.5921,"2.4703",0.35,0.9065,1.6514,"2.1574"
"2426","600370.SH","纺织服装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3072,NA,NA,"","20.6091","2.3773",4.1736,7.4972,"10.0925",1.947,"4.9982","8.3520",10.997,2.4934,5.4642,7.9546,"10.0670","2.0235",5.0213,"7.0611","10.4103",2.2531,"3.6999","5.2404","6.2224",1.155,1.6969,"1.2288","0.6487","0.3376","0.9630","1.4951","3.0870",-0.1147,1.1857,"3.0514","5.2812",1.686,2.9157,3.6291,"2.8304","0.2811",0.7051,1.6544,"2.4967",0.8792,1.9281,2.0409,"2.0970",1.0264,"1.4687",1.652,1.2662,0.9496,"1.5965","2.0481","1.5527",1.1577,2.6879,3.7104,"3.8078",1.2187,2.328,3.0713,"3.5094"
"2451","600398.SH","纺织服装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5859,NA,NA,NA,57.7737,NA,NA,NA,11.1548,NA,5.0239,7.3295,12.22,2.796,6.9287,"10.0732","13.4001","3.3548",6.9483,9.7971,"12.0190",3.0598,"6.4163","9.3105",11.7745,3.3259,6.0558,8.3824,"10.1507","2.9524",5.7903,"7.7349","8.7956",4.2545,"4.8219","6.6652","10.1206",1.7203,2.5284,"3.1962","4.9154","1.2547","1.3610","2.0909","4.2845",1.3638,2.0118,"3.5073","4.5215",1.7435,2.6545,4.5943,"5.2615","2.3049",3.2835,5.6991,"5.1928",1.8264,3.8575,5.7593,"6.7366",15.5589,"30.6160",38.2326,51.6282,11.6112,"23.7298","31.2271","38.5274",10.9219,21.0184,27.3928,"34.0655",9.5724,18.9832,24.6153,"31.3729"
"2453","600400.SH","纺织服装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4228,NA,NA,NA,30.944,NA,18.297,NA,14.3762,NA,3.4438,NA,10.1072,2.7237,4.8501,"7.3859","11.0146","2.2324",4.7996,8.2595,"11.6487",4.4816,"7.9114","9.1978",10.1197,2.0849,4.1316,5.7041,"6.8601","1.3569",2.9262,"4.1371","4.3566",0.9249,"2.6079","4.8035","6.1561",1.2343,2.232,"2.5284","3.5742","0.5446","1.1378","1.4306","2.0401",0.7624,1.985,"2.5996","4.5798",0.9817,1.3036,1.5935,"2.6167","1.0027",1.3518,1.7856,"2.0491",1.0787,1.5535,1.6094,"3.4774",1.0035,"1.6412",1.6552,4.6114,0.918,"2.0114","2.6180","4.7389",1.2874,2.6936,3.1061,"5.0718",0.7483,11.6788,13.1838,"14.0851"
"2480","600448.SH","纺织服装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3451,NA,NA,NA,13.2938,NA,3.8522,NA,5.6263,0.0626,0.0501,"-1.0474","-6.6584","1.0622",1.5057,1.7827,"0.3324",-0.4978,"0.4172","0.6533",-16.1858,1.0498,1.2657,1.5063,"1.4251","1.1606",2.6199,"3.4381","1.9236",0.757,"1.6459","2.0654","-13.9917",0.5158,1.9521,"1.3012","0.6311","-2.5960","-9.9972","-14.3736","-27.5608",1.664,3.0652,"4.9827","5.0434",1.0813,2.0088,2.7406,"3.7088","0.7711",1.9808,2.8382,"1.9977",0.9492,2.5113,3.3423,"4.1235",0.7878,"2.2909",3.5296,3.9006,0.6256,"1.1504","1.9017","1.5063",0.3587,0.714,1.363,"1.2202",0.2625,0.9006,1.6401,"0.5977"
"2512","600493.SH","纺织服装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1485,NA,NA,"","20.5896","",NA,14.9025,"18.8897",2.678,"3.7495","6.2541",10.2983,1.233,3.9521,6.9593,"8.9428","0.9696",3.9786,"6.8105","8.7626",0.6088,"2.8381","4.6263","6.5903",0.4958,1.8456,"2.7987","0.9329","-0.7559","1.1806","1.8468","3.4000",0.7166,4.4525,"9.1094","15.7503",0.88,0.1579,0.2273,"-2.7072","-4.3374",0.2037,0.2353,"1.9715",-1.2512,0.2176,1.1424,"2.2462",-0.3944,"0.1063",0.5092,1.5896,0.2351,"0.4420","0.9161","2.0433",0.4477,0.7919,2.2299,"8.4794",0.5841,1.437,2.4165,"3.5787"
"2527","600510.SH","纺织服装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.0434,NA,NA,NA,37.279,NA,9.0957,"16.5825","24.3431","2.1822",5.259,8.8913,"11.8758",1.9632,"4.5467","6.9337",9.8684,2.6099,5.9269,8.7204,"11.8732","2.7469",5.6551,"7.7129","9.6476",0.8154,"3.4685","5.4133","7.9992",-2.7324,-3.4257,"-3.0520","0.3499","2.3592","8.8213","13.6004","15.9134",1.8396,4.1954,"5.5824","10.6689",2.3148,4.1497,4.5788,"6.4973","1.9291",4.8487,7.6001,"8.3718",0.8027,2.4479,9.1173,"8.9483",1.8143,"3.9314",4.3693,5.244,1.3259,"2.7450","3.2761","4.8059",0.9209,2.6509,3.747,"5.2280",0.9521,1.8376,2.8814,"6.4282"
