"","证券代码","申万一级行业","净资产收益率ROE.平均...报告期..1993一季..单位...","净资产收益率ROE.平均...报告期..1993中报..单位...","净资产收益率ROE.平均...报告期..1993三季..单位...","净资产收益率ROE.平均...报告期..1993年报..单位...","净资产收益率ROE.平均...报告期..1994一季..单位...","净资产收益率ROE.平均...报告期..1994中报..单位...","净资产收益率ROE.平均...报告期..1994三季..单位...","净资产收益率ROE.平均...报告期..1994年报..单位...","净资产收益率ROE.平均...报告期..1995一季..单位...","净资产收益率ROE.平均...报告期..1995中报..单位...","净资产收益率ROE.平均...报告期..1995三季..单位...","净资产收益率ROE.平均...报告期..1995年报..单位...","净资产收益率ROE.平均...报告期..1996一季..单位...","净资产收益率ROE.平均...报告期..1996中报..单位...","净资产收益率ROE.平均...报告期..1996三季..单位...","净资产收益率ROE.平均...报告期..1996年报..单位...","净资产收益率ROE.平均...报告期..1997一季..单位...","净资产收益率ROE.平均...报告期..1997中报..单位...","净资产收益率ROE.平均...报告期..1997三季..单位...","净资产收益率ROE.平均...报告期..1997年报..单位...","净资产收益率ROE.平均...报告期..1998一季..单位...","净资产收益率ROE.平均...报告期..1998中报..单位...","净资产收益率ROE.平均...报告期..1998三季..单位...","净资产收益率ROE.平均...报告期..1998年报..单位...","净资产收益率ROE.平均...报告期..1999一季..单位...","净资产收益率ROE.平均...报告期..1999中报..单位...","净资产收益率ROE.平均...报告期..1999三季..单位...","净资产收益率ROE.平均...报告期..1999年报..单位...","净资产收益率ROE.平均...报告期..2000一季..单位...","净资产收益率ROE.平均...报告期..2000中报..单位...","净资产收益率ROE.平均...报告期..2000三季..单位...","净资产收益率ROE.平均...报告期..2000年报..单位...","净资产收益率ROE.平均...报告期..2001一季..单位...","净资产收益率ROE.平均...报告期..2001中报..单位...","净资产收益率ROE.平均...报告期..2001三季..单位...","净资产收益率ROE.平均...报告期..2001年报..单位...","净资产收益率ROE.平均...报告期..2002一季..单位...","净资产收益率ROE.平均...报告期..2002中报..单位...","净资产收益率ROE.平均...报告期..2002三季..单位...","净资产收益率ROE.平均...报告期..2002年报..单位...","净资产收益率ROE.平均...报告期..2003一季..单位...","净资产收益率ROE.平均...报告期..2003中报..单位...","净资产收益率ROE.平均...报告期..2003三季..单位...","净资产收益率ROE.平均...报告期..2003年报..单位...","净资产收益率ROE.平均...报告期..2004一季..单位...","净资产收益率ROE.平均...报告期..2004中报..单位...","净资产收益率ROE.平均...报告期..2004三季..单位...","净资产收益率ROE.平均...报告期..2004年报..单位...","净资产收益率ROE.平均...报告期..2005一季..单位...","净资产收益率ROE.平均...报告期..2005中报..单位...","净资产收益率ROE.平均...报告期..2005三季..单位...","净资产收益率ROE.平均...报告期..2005年报..单位...","净资产收益率ROE.平均...报告期..2006一季..单位...","净资产收益率ROE.平均...报告期..2006中报..单位...","净资产收益率ROE.平均...报告期..2006三季..单位...","净资产收益率ROE.平均...报告期..2006年报..单位...","净资产收益率ROE.平均...报告期..2007一季..单位...","净资产收益率ROE.平均...报告期..2007中报..单位...","净资产收益率ROE.平均...报告期..2007三季..单位...","净资产收益率ROE.平均...报告期..2007年报..单位...","净资产收益率ROE.平均...报告期..2008一季..单位...","净资产收益率ROE.平均...报告期..2008中报..单位...","净资产收益率ROE.平均...报告期..2008三季..单位...","净资产收益率ROE.平均...报告期..2008年报..单位...","净资产收益率ROE.平均...报告期..2009一季..单位...","净资产收益率ROE.平均...报告期..2009中报..单位...","净资产收益率ROE.平均...报告期..2009三季..单位...","净资产收益率ROE.平均...报告期..2009年报..单位...","净资产收益率ROE.平均...报告期..2010一季..单位...","净资产收益率ROE.平均...报告期..2010中报..单位...","净资产收益率ROE.平均...报告期..2010三季..单位...","净资产收益率ROE.平均...报告期..2010年报..单位...","净资产收益率ROE.平均...报告期..2011一季..单位...","净资产收益率ROE.平均...报告期..2011中报..单位...","净资产收益率ROE.平均...报告期..2011三季..单位...","净资产收益率ROE.平均...报告期..2011年报..单位...","净资产收益率ROE.平均...报告期..2012一季..单位...","净资产收益率ROE.平均...报告期..2012中报..单位...","净资产收益率ROE.平均...报告期..2012三季..单位...","净资产收益率ROE.平均...报告期..2012年报..单位...","净资产收益率ROE.平均...报告期..2013一季..单位...","净资产收益率ROE.平均...报告期..2013中报..单位...","净资产收益率ROE.平均...报告期..2013三季..单位...","净资产收益率ROE.平均...报告期..2013年报..单位...","净资产收益率ROE.平均...报告期..2014一季..单位...","净资产收益率ROE.平均...报告期..2014中报..单位...","净资产收益率ROE.平均...报告期..2014三季..单位...","净资产收益率ROE.平均...报告期..2014年报..单位...","净资产收益率ROE.平均...报告期..2015一季..单位...","净资产收益率ROE.平均...报告期..2015中报..单位...","净资产收益率ROE.平均...报告期..2015三季..单位...","净资产收益率ROE.平均...报告期..2015年报..单位...","净资产收益率ROE.平均...报告期..2016一季..单位...","净资产收益率ROE.平均...报告期..2016中报..单位...","净资产收益率ROE.平均...报告期..2016三季..单位...","净资产收益率ROE.平均...报告期..2016年报..单位...","净资产收益率ROE.平均...报告期..2017一季..单位...","净资产收益率ROE.平均...报告期..2017中报..单位...","净资产收益率ROE.平均...报告期..2017三季..单位...","净资产收益率ROE.平均...报告期..2017年报..单位..."
"580","002116.SZ","建筑装饰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",17.618,NA,NA,NA,"18.1304","",9.578,"13.7406","18.1874",3.3333,"7.3466","11.6235","16.0344",3.4455,7.164,"10.4281","13.6974","3.1784","6.9072","9.9906","13.9086",2.9525,6.7662,"10.3395","13.7647",3.5712,8.6778,13.272,"17.6576","4.0844",10.6934,16.1821,"21.3730",4.9596,12.8876,19.5748,"24.5687",5.7066,"13.3563",19.5208,24.9709,5.0628,"11.9264","17.3391","22.9527",4.2918,8.0045,7.3095,"11.9000",3.692,7.5911,10.234,"16.2249"
"599","002135.SZ","建筑装饰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"18.0898","",NA,"","29.4955",3.7931,"4.5632","7.6537","7.9077",1.3663,2.3409,"3.9102","3.1029","1.4969","2.3493","3.7963","4.4816",2.238,3.8096,"6.2159","7.4510",2.6974,5.156,7.7672,"6.7037","1.4677",3.1437,4.4333,"4.7867",1.2745,2.8147,3.9682,"3.3934",1.0439,"2.5005",3.2544,3.5159,0.9505,"2.0993","2.3973","1.6289",0.7986,1.5051,1.7113,"2.0430",1.3276,2.7927,2.7132,"3.2842"
"604","002140.SZ","建筑装饰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",23.1779,NA,NA,NA,"26.2978","",NA,"","27.7658",NA,"13.0979","10.7681","17.7274",0.7799,7.8053,"10.5702","14.6148","0.8850","8.8779","12.3274","19.2678",1.2352,10.2973,"13.8993","25.1862",1.503,11.5446,15.8735,"28.0713","1.5661",10.9764,15.7034,"26.7616",1.5118,6.2498,9.1059,"15.7622",1.4336,"5.9072",8.5204,15.309,1.3117,"4.3596","5.9338","9.3808",0.8723,2.9433,4.0899,"4.0714",1.0133,3.2577,4.7233,"-3.1618"
"642","002178.SZ","建筑装饰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",50.2008,NA,NA,NA,"52.5746","",NA,"","30.9445",NA,"13.3840","18.2525","13.1083",1.1798,4.3311,"4.9390","4.7873","0.6186","2.5062","3.1441","5.6324",0.6454,2.9312,"3.2469","5.2437",0.8647,3.3679,3.7579,"-3.0744","0.9261",3.5896,4.7669,"5.6730",1.3785,5.5263,5.7555,"7.6487",0.9275,"4.3074",5.777,8.1353,1.0064,"4.4478","5.4403","10.6956",0.7928,3.3527,3.4378,"3.8410",-2.0787,-0.5397,-1.9013,"2.1764"
"664","002200.SZ","建筑装饰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",23.121,NA,NA,NA,"22.8104","",NA,"","21.3698",NA,"12.1608","16.1357","14.1610",2.977,6.1745,"8.6705","10.8533","3.0411","8.1159","11.4531","-23.3412",2.6806,1.6959,"3.2325","3.7436",-4.5839,-2.3473,-2.2783,"-15.0672","-0.4317",-2.1237,-1.4745,"-1.3112",-1.1417,-3.2809,-7.3861,"4.7058",0.7102,"0.5022",-2.0825,0.8001,0.2762,"0.3609","0.6092","1.2632",0.1227,3.0317,4.1279,"4.0126",-2.0318,-6.1103,-7.4963,"-62.4499"
"770","002307.SZ","建筑装饰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","14.0893",NA,"","","20.5943",NA,NA,"","16.9843","","9.1011","14.4000","12.1981",1.3241,3.78,"6.3115","8.6879",0.1624,3.7622,5.2377,"5.4908","0.2173",1.8015,3.2031,"3.1401",0.2479,1.8048,2.8732,"1.9068",0.1741,"1.6223",2.3982,2.3512,0.3398,"1.1705","1.8463","2.4333",0.2899,0.9336,1.7506,"2.4739",0.2541,0.9916,1.7144,"2.8165"
"773","002310.SZ","建筑装饰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","30.5455",NA,"","","36.8741",NA,NA,"","38.8217","","17.5195","30.1296","13.4467",0.7644,8.1108,"15.3791","21.8824",-0.662,14.4571,22.8921,"28.4158","-1.6309",11.9062,19.5583,"30.2939",-0.5249,11.3232,17.2356,"22.8165",-1.4633,"6.7867",7.7578,11.9676,-1.4016,"2.7371","4.5268","10.0742",-1.0726,4.6673,7.9812,"16.7869",-0.383,4.983,9.0379,"21.2480"
"788","002325.SZ","建筑装饰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","37.9464",NA,"","","45.6163",NA,NA,"","31.7669","","11.8982","20.9444","11.4007",1.6589,3.329,"6.1942","9.0559",2.0749,4.1559,8.8015,"11.2639","3.2559",5.8531,10.2138,"14.6434",3.7179,6.8716,12.1539,"16.8212",4.4327,"7.7506",10.6839,12.4618,2.8869,"5.1360","8.5218","11.6006",2.4869,3.7916,6.1634,"3.8850",1.4035,2.9408,3.8258,"3.8631"
"837","002374.SZ","建筑装饰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","19.1738",NA,"","","23.7317",NA,NA,"","19.4041","","7.2869","","17.6259",2.6928,4.2277,"6.3885","8.7912",1.7551,-0.8504,0.2034,"2.5948","2.0099",3.9854,5.3342,"6.2384",1.4045,2.3797,3.2161,"4.6958",1.0672,"1.8317",2.2488,2.3436,0.7782,"2.6786","3.6485","6.2939",1.0937,2.6599,4.2769,"6.0911",0.0531,1.9708,3.4998,"2.8565"
"838","002375.SZ","建筑装饰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","17.2966",NA,"","","26.6539",NA,NA,"","24.5771","","12.3751","","28.9565",3.0931,7.586,"11.6945","17.8674",2.6099,6.9046,11.2331,"17.1106","3.4807",8.7423,14.1417,"20.0293",3.8209,9.8596,16.5902,"22.8568",4.486,"9.1681",13.9641,19.1452,3.0508,"7.2695","8.8251","8.5384",1.499,2.2808,3.8004,"4.5216",1.0265,2.4549,4.1345,"4.8797"
