"","证券代码","申万一级行业","净资产收益率ROE.平均...报告期..1993一季..单位...","净资产收益率ROE.平均...报告期..1993中报..单位...","净资产收益率ROE.平均...报告期..1993三季..单位...","净资产收益率ROE.平均...报告期..1993年报..单位...","净资产收益率ROE.平均...报告期..1994一季..单位...","净资产收益率ROE.平均...报告期..1994中报..单位...","净资产收益率ROE.平均...报告期..1994三季..单位...","净资产收益率ROE.平均...报告期..1994年报..单位...","净资产收益率ROE.平均...报告期..1995一季..单位...","净资产收益率ROE.平均...报告期..1995中报..单位...","净资产收益率ROE.平均...报告期..1995三季..单位...","净资产收益率ROE.平均...报告期..1995年报..单位...","净资产收益率ROE.平均...报告期..1996一季..单位...","净资产收益率ROE.平均...报告期..1996中报..单位...","净资产收益率ROE.平均...报告期..1996三季..单位...","净资产收益率ROE.平均...报告期..1996年报..单位...","净资产收益率ROE.平均...报告期..1997一季..单位...","净资产收益率ROE.平均...报告期..1997中报..单位...","净资产收益率ROE.平均...报告期..1997三季..单位...","净资产收益率ROE.平均...报告期..1997年报..单位...","净资产收益率ROE.平均...报告期..1998一季..单位...","净资产收益率ROE.平均...报告期..1998中报..单位...","净资产收益率ROE.平均...报告期..1998三季..单位...","净资产收益率ROE.平均...报告期..1998年报..单位...","净资产收益率ROE.平均...报告期..1999一季..单位...","净资产收益率ROE.平均...报告期..1999中报..单位...","净资产收益率ROE.平均...报告期..1999三季..单位...","净资产收益率ROE.平均...报告期..1999年报..单位...","净资产收益率ROE.平均...报告期..2000一季..单位...","净资产收益率ROE.平均...报告期..2000中报..单位...","净资产收益率ROE.平均...报告期..2000三季..单位...","净资产收益率ROE.平均...报告期..2000年报..单位...","净资产收益率ROE.平均...报告期..2001一季..单位...","净资产收益率ROE.平均...报告期..2001中报..单位...","净资产收益率ROE.平均...报告期..2001三季..单位...","净资产收益率ROE.平均...报告期..2001年报..单位...","净资产收益率ROE.平均...报告期..2002一季..单位...","净资产收益率ROE.平均...报告期..2002中报..单位...","净资产收益率ROE.平均...报告期..2002三季..单位...","净资产收益率ROE.平均...报告期..2002年报..单位...","净资产收益率ROE.平均...报告期..2003一季..单位...","净资产收益率ROE.平均...报告期..2003中报..单位...","净资产收益率ROE.平均...报告期..2003三季..单位...","净资产收益率ROE.平均...报告期..2003年报..单位...","净资产收益率ROE.平均...报告期..2004一季..单位...","净资产收益率ROE.平均...报告期..2004中报..单位...","净资产收益率ROE.平均...报告期..2004三季..单位...","净资产收益率ROE.平均...报告期..2004年报..单位...","净资产收益率ROE.平均...报告期..2005一季..单位...","净资产收益率ROE.平均...报告期..2005中报..单位...","净资产收益率ROE.平均...报告期..2005三季..单位...","净资产收益率ROE.平均...报告期..2005年报..单位...","净资产收益率ROE.平均...报告期..2006一季..单位...","净资产收益率ROE.平均...报告期..2006中报..单位...","净资产收益率ROE.平均...报告期..2006三季..单位...","净资产收益率ROE.平均...报告期..2006年报..单位...","净资产收益率ROE.平均...报告期..2007一季..单位...","净资产收益率ROE.平均...报告期..2007中报..单位...","净资产收益率ROE.平均...报告期..2007三季..单位...","净资产收益率ROE.平均...报告期..2007年报..单位...","净资产收益率ROE.平均...报告期..2008一季..单位...","净资产收益率ROE.平均...报告期..2008中报..单位...","净资产收益率ROE.平均...报告期..2008三季..单位...","净资产收益率ROE.平均...报告期..2008年报..单位...","净资产收益率ROE.平均...报告期..2009一季..单位...","净资产收益率ROE.平均...报告期..2009中报..单位...","净资产收益率ROE.平均...报告期..2009三季..单位...","净资产收益率ROE.平均...报告期..2009年报..单位...","净资产收益率ROE.平均...报告期..2010一季..单位...","净资产收益率ROE.平均...报告期..2010中报..单位...","净资产收益率ROE.平均...报告期..2010三季..单位...","净资产收益率ROE.平均...报告期..2010年报..单位...","净资产收益率ROE.平均...报告期..2011一季..单位...","净资产收益率ROE.平均...报告期..2011中报..单位...","净资产收益率ROE.平均...报告期..2011三季..单位...","净资产收益率ROE.平均...报告期..2011年报..单位...","净资产收益率ROE.平均...报告期..2012一季..单位...","净资产收益率ROE.平均...报告期..2012中报..单位...","净资产收益率ROE.平均...报告期..2012三季..单位...","净资产收益率ROE.平均...报告期..2012年报..单位...","净资产收益率ROE.平均...报告期..2013一季..单位...","净资产收益率ROE.平均...报告期..2013中报..单位...","净资产收益率ROE.平均...报告期..2013三季..单位...","净资产收益率ROE.平均...报告期..2013年报..单位...","净资产收益率ROE.平均...报告期..2014一季..单位...","净资产收益率ROE.平均...报告期..2014中报..单位...","净资产收益率ROE.平均...报告期..2014三季..单位...","净资产收益率ROE.平均...报告期..2014年报..单位...","净资产收益率ROE.平均...报告期..2015一季..单位...","净资产收益率ROE.平均...报告期..2015中报..单位...","净资产收益率ROE.平均...报告期..2015三季..单位...","净资产收益率ROE.平均...报告期..2015年报..单位...","净资产收益率ROE.平均...报告期..2016一季..单位...","净资产收益率ROE.平均...报告期..2016中报..单位...","净资产收益率ROE.平均...报告期..2016三季..单位...","净资产收益率ROE.平均...报告期..2016年报..单位...","净资产收益率ROE.平均...报告期..2017一季..单位...","净资产收益率ROE.平均...报告期..2017中报..单位...","净资产收益率ROE.平均...报告期..2017三季..单位...","净资产收益率ROE.平均...报告期..2017年报..单位..."
"592","002128.SZ","采掘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"65.4953","",NA,"","42.5932",21.4639,"20.7945","25.8871","29.9981",11.2828,17.2149,"22.2028","28.2147","13.2958","19.4141","23.9853","32.9228",14.1607,22.7258,"31.0091","39.6816",12.5316,18.7556,25.7047,"37.5967","10.2703",15.3355,17.3898,"30.3259",6.8603,7.1987,10.1411,"15.3365",3.8617,"3.8710",3.6206,8.5289,4.0708,"4.6177","3.7020","6.2041",2.7681,3.8831,5.5117,"8.9892",7.093,10.6677,12.1121,"17.2850"
"671","002207.SZ","采掘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",26.8089,NA,NA,NA,"25.3940","",NA,"","17.3784",NA,"2.2776","11.3603","16.1586",-3.5307,1.5766,"4.5851","8.1671","-0.6971","-3.0571","-1.3469","3.1357",-2.0335,-1.3286,"1.5625","-0.5162",-2.548,-1.5309,1.9535,"2.9585","-3.9338",-3.8813,0.4979,"3.0833",-3.9521,-0.3021,0.9141,"2.1107",-2.5653,"-1.2698",0.5633,1.6845,-2.7835,"-2.1638","-5.4282","-35.9338",-4.9234,-11.2099,-19.0843,"-23.5675",16.7062,11.9307,12.1926,"2.8535"
"1016","002554.SZ","采掘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","33.1922",NA,NA,"","36.7690","","","","29.0468",NA,8.8391,"","27.5380",1.1114,4.2599,5.3334,"12.7784","0.4308",2.6845,3.4213,"8.0190",0.654,3.3908,5.0907,"8.1236",0.8862,"4.1265",6.3583,11.324,1.5253,"3.9475","5.8541","9.1622",1.3246,3.5862,5.0537,"6.1855",2.3322,2.6116,3.5458,"4.1416"
"1091","002629.SZ","采掘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","28.0837","","","","26.0778",NA,NA,"","27.9661",NA,5.598,14.7173,"15.4772","0.6763",2.4207,6.3736,"11.3243",0.6641,2.3018,3.4014,"4.4185",-2.2169,"-1.4959",-2.5298,0.7154,-2.623,"-6.0067","-10.1994","-14.0216",-3.5556,-5.398,-6.492,"3.7125",-2.1527,-2.1309,-1.7777,"0.2765"
"1197","002738.SZ","采掘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","26.7086",NA,NA,"","27.8550","","","","26.9217",NA,13.6134,"","",NA,NA,NA,"23.8496","",NA,NA,"18.0793",NA,NA,NA,"11.9950",NA,"5.2178",7.8706,8.7299,0.0351,"3.0133","4.4853","8.4209",-0.2264,2.9375,5.1802,"8.7987",0.0581,2.915,4.753,"8.2096"
"1280","002828.SZ","采掘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"22.3322","",NA,NA,"28.4901",NA,NA,NA,"31.9899",NA,"",NA,17.4262,NA,"","","14.5458",-2.2329,2.8017,7.5551,"9.5402",-1.0675,2.1478,5.5228,"8.0315"
"1537","300157.SZ","采掘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","29.0965",NA,NA,"","32.4274","","","","27.2657",NA,10.6299,"15.4338","8.0896",0.777,2.7543,3.9892,"5.2718","0.8757",2.7349,3.0863,"5.8760",0.7613,3.1842,4.0394,"6.3690",0.823,"3.9251",4.2439,3.7111,-0.5453,"2.3122","2.8651","3.3187",-0.4752,0.4689,0.1253,"2.8028",-0.1522,1.8717,2.0727,"-12.6982"
"1544","300164.SZ","采掘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","30.9471",NA,NA,"","35.3918","","","","27.1047",NA,NA,"12.1346","22.7454",-1.7156,1.289,6.2474,"10.7293","-0.6319",1.2681,4.5905,"5.1586",-1.5556,1.4494,3.0292,"2.7673",-1.4692,"-1.3301",0.3638,1.0123,-0.8502,"-2.2177","-1.4816","-3.7433",-1.3083,-0.9025,0.6284,"1.5703",-0.9239,0.2671,0.7141,"2.8494"
"1570","300191.SZ","采掘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","24.6895",NA,NA,"","26.9507","","","","38.1925",NA,15.3318,"","32.9024",3.012,5.3756,7.7052,"12.0420","1.9793",3.2234,4.7779,"7.6669",1.9615,3.1753,5.0014,"7.9459",1.2685,"0.7378",1.5836,2.0326,-0.4458,"-0.4482","-1.4385","-4.0040",0.4152,0.523,0.8788,"0.9698",-0.7869,-1.3669,-1.7421,"-1.4393"
"2213","600121.SH","采掘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.224,NA,24.4762,NA,22.7311,NA,4.6584,NA,16.4959,NA,8.6484,NA,16.637,NA,5.4264,NA,9.7672,NA,3.6951,NA,6.142,1.5503,2.7191,"3.9571","6.3577","1.2530",2.3311,3.5941,"6.3261",1.0496,"5.3279","7.3981",10.7859,2.7749,6.5119,9.4041,"14.3246","4.1348",7.7562,"10.7626","12.0297",2.5639,"8.2732","11.5863","13.3053",1.2825,5.5409,"9.7870","12.0681","2.1760","2.6727","4.7145","6.8617",2.0972,3.7271,"5.4330","7.5166",1.0858,2.3241,3.6759,"6.2845","0.5976",1.2834,1.9096,"15.9958",1.8875,0.584,1.4036,"1.2317",0.0489,"-1.3468",-4.5035,1.551,0.5885,"-4.2038","-10.7516","-14.2157",-3.5396,-5.6371,-4.0843,"-20.0897",7.6971,13.5052,19.7408,"20.4440"
