"","证券代码","申万一级行业","净资产收益率ROE.平均...报告期..1993一季..单位...","净资产收益率ROE.平均...报告期..1993中报..单位...","净资产收益率ROE.平均...报告期..1993三季..单位...","净资产收益率ROE.平均...报告期..1993年报..单位...","净资产收益率ROE.平均...报告期..1994一季..单位...","净资产收益率ROE.平均...报告期..1994中报..单位...","净资产收益率ROE.平均...报告期..1994三季..单位...","净资产收益率ROE.平均...报告期..1994年报..单位...","净资产收益率ROE.平均...报告期..1995一季..单位...","净资产收益率ROE.平均...报告期..1995中报..单位...","净资产收益率ROE.平均...报告期..1995三季..单位...","净资产收益率ROE.平均...报告期..1995年报..单位...","净资产收益率ROE.平均...报告期..1996一季..单位...","净资产收益率ROE.平均...报告期..1996中报..单位...","净资产收益率ROE.平均...报告期..1996三季..单位...","净资产收益率ROE.平均...报告期..1996年报..单位...","净资产收益率ROE.平均...报告期..1997一季..单位...","净资产收益率ROE.平均...报告期..1997中报..单位...","净资产收益率ROE.平均...报告期..1997三季..单位...","净资产收益率ROE.平均...报告期..1997年报..单位...","净资产收益率ROE.平均...报告期..1998一季..单位...","净资产收益率ROE.平均...报告期..1998中报..单位...","净资产收益率ROE.平均...报告期..1998三季..单位...","净资产收益率ROE.平均...报告期..1998年报..单位...","净资产收益率ROE.平均...报告期..1999一季..单位...","净资产收益率ROE.平均...报告期..1999中报..单位...","净资产收益率ROE.平均...报告期..1999三季..单位...","净资产收益率ROE.平均...报告期..1999年报..单位...","净资产收益率ROE.平均...报告期..2000一季..单位...","净资产收益率ROE.平均...报告期..2000中报..单位...","净资产收益率ROE.平均...报告期..2000三季..单位...","净资产收益率ROE.平均...报告期..2000年报..单位...","净资产收益率ROE.平均...报告期..2001一季..单位...","净资产收益率ROE.平均...报告期..2001中报..单位...","净资产收益率ROE.平均...报告期..2001三季..单位...","净资产收益率ROE.平均...报告期..2001年报..单位...","净资产收益率ROE.平均...报告期..2002一季..单位...","净资产收益率ROE.平均...报告期..2002中报..单位...","净资产收益率ROE.平均...报告期..2002三季..单位...","净资产收益率ROE.平均...报告期..2002年报..单位...","净资产收益率ROE.平均...报告期..2003一季..单位...","净资产收益率ROE.平均...报告期..2003中报..单位...","净资产收益率ROE.平均...报告期..2003三季..单位...","净资产收益率ROE.平均...报告期..2003年报..单位...","净资产收益率ROE.平均...报告期..2004一季..单位...","净资产收益率ROE.平均...报告期..2004中报..单位...","净资产收益率ROE.平均...报告期..2004三季..单位...","净资产收益率ROE.平均...报告期..2004年报..单位...","净资产收益率ROE.平均...报告期..2005一季..单位...","净资产收益率ROE.平均...报告期..2005中报..单位...","净资产收益率ROE.平均...报告期..2005三季..单位...","净资产收益率ROE.平均...报告期..2005年报..单位...","净资产收益率ROE.平均...报告期..2006一季..单位...","净资产收益率ROE.平均...报告期..2006中报..单位...","净资产收益率ROE.平均...报告期..2006三季..单位...","净资产收益率ROE.平均...报告期..2006年报..单位...","净资产收益率ROE.平均...报告期..2007一季..单位...","净资产收益率ROE.平均...报告期..2007中报..单位...","净资产收益率ROE.平均...报告期..2007三季..单位...","净资产收益率ROE.平均...报告期..2007年报..单位...","净资产收益率ROE.平均...报告期..2008一季..单位...","净资产收益率ROE.平均...报告期..2008中报..单位...","净资产收益率ROE.平均...报告期..2008三季..单位...","净资产收益率ROE.平均...报告期..2008年报..单位...","净资产收益率ROE.平均...报告期..2009一季..单位...","净资产收益率ROE.平均...报告期..2009中报..单位...","净资产收益率ROE.平均...报告期..2009三季..单位...","净资产收益率ROE.平均...报告期..2009年报..单位...","净资产收益率ROE.平均...报告期..2010一季..单位...","净资产收益率ROE.平均...报告期..2010中报..单位...","净资产收益率ROE.平均...报告期..2010三季..单位...","净资产收益率ROE.平均...报告期..2010年报..单位...","净资产收益率ROE.平均...报告期..2011一季..单位...","净资产收益率ROE.平均...报告期..2011中报..单位...","净资产收益率ROE.平均...报告期..2011三季..单位...","净资产收益率ROE.平均...报告期..2011年报..单位...","净资产收益率ROE.平均...报告期..2012一季..单位...","净资产收益率ROE.平均...报告期..2012中报..单位...","净资产收益率ROE.平均...报告期..2012三季..单位...","净资产收益率ROE.平均...报告期..2012年报..单位...","净资产收益率ROE.平均...报告期..2013一季..单位...","净资产收益率ROE.平均...报告期..2013中报..单位...","净资产收益率ROE.平均...报告期..2013三季..单位...","净资产收益率ROE.平均...报告期..2013年报..单位...","净资产收益率ROE.平均...报告期..2014一季..单位...","净资产收益率ROE.平均...报告期..2014中报..单位...","净资产收益率ROE.平均...报告期..2014三季..单位...","净资产收益率ROE.平均...报告期..2014年报..单位...","净资产收益率ROE.平均...报告期..2015一季..单位...","净资产收益率ROE.平均...报告期..2015中报..单位...","净资产收益率ROE.平均...报告期..2015三季..单位...","净资产收益率ROE.平均...报告期..2015年报..单位...","净资产收益率ROE.平均...报告期..2016一季..单位...","净资产收益率ROE.平均...报告期..2016中报..单位...","净资产收益率ROE.平均...报告期..2016三季..单位...","净资产收益率ROE.平均...报告期..2016年报..单位...","净资产收益率ROE.平均...报告期..2017一季..单位...","净资产收益率ROE.平均...报告期..2017中报..单位...","净资产收益率ROE.平均...报告期..2017三季..单位...","净资产收益率ROE.平均...报告期..2017年报..单位..."
"2628","600623.SH","化工",NA,6.338,NA,13.0035,NA,5.7897,NA,5.013,NA,1.5997,NA,0.3647,NA,2.2797,NA,6.5177,NA,3.2917,NA,6.3019,NA,2.7189,NA,5.1449,NA,-5.3002,NA,0.1103,NA,-12.6577,NA,-23.0582,NA,-8.234,NA,1.2776,-2.7889,-2.4179,"-0.8240","5.9485","0.9291",4.9735,6.6755,"7.5137",0.8694,"4.5037","6.5670",9.2808,0.0994,4.0771,5.8004,"9.0966","0.8167",4.1558,"5.4141","7.6083",0.995,"5.1267","7.8659","10.0006",0.9802,4.5289,"-2.7697","-8.8644","0.2043","5.5836","10.1902","10.4759",10.5851,11.746,"11.6738","14.6336",1.4458,3.776,5.7347,"7.8488","1.5503",5.0509,8.8008,"12.2610",3.1885,6.4347,8.9702,"11.7180",2.7272,"6.0425",7.8406,11.9151,-2.616,"-3.0453","5.5225","7.3723",0.9424,1.2854,1.6829,"2.5894",1.5337,1.9689,2.3502,"3.7676"
"2637","600636.SH","化工",NA,7.5305,NA,9.4047,NA,3.4827,NA,4.8637,NA,2.9802,NA,3.5165,NA,2.0696,NA,4.14,NA,2.8107,NA,10.5743,NA,5.4645,NA,11.1503,NA,5.9107,NA,11.1954,NA,11.1972,NA,17.6396,NA,9.801,13.5491,18.6712,4.8251,8.736,"13.7655","16.4405","3.9160",8.7334,11.817,"10.7219",4.5967,"12.7363","16.4094",18.1104,5.458,16.1356,17.2796,"18.7942","3.4707",7.8175,"13.8131","15.9539",2.6616,"6.9657","7.3244","10.9290",2.7665,1.8228,"0.1571","-9.1948","-1.4042","0.2086","0.6272","2.5848",0.1799,3.8866,"6.4824","6.0271",24.7395,48.001,59.0688,"63.1574","5.3785",5.7812,5.8551,"8.7377",-0.8352,0.89,6.6528,"4.2257",1.6112,"1.3313",1.1426,0.392,-1.9143,"-2.1696","-4.3131","-14.0929",0.3063,1.5623,-6.9521,"-11.6923",1.5246,4.1553,4.7505,"1.9118"
"2683","600688.SH","化工",NA,NA,NA,16.3582,NA,9.1726,NA,17.5438,NA,12.4397,NA,21.5413,NA,7.3638,NA,10.1985,NA,2.5895,NA,5.9224,NA,0.2166,NA,1.8839,NA,1.8732,NA,5.7778,NA,3.1468,NA,6.7519,NA,1.0241,NA,0.5229,-1.2302,1.4872,"3.5279","6.5644","2.1609",3.2853,6.2505,"9.3529",4.6384,"9.5792","15.8161",23.0825,5.5314,8.6835,9.1776,"8.9554","-0.7970",-0.0846,"-0.2583","4.1815",5.3464,"8.6479","8.2092","7.8878",-0.9631,-1.8263,"-13.9145","-35.8511","1.1778","6.8795","10.5413","10.7005",5.6668,9.3442,"11.1037","16.2586",4.9603,7.5647,8.9754,"5.2430","-1.0544",-6.8833,-9.3863,"-9.0282",1.0608,2.6672,6.0145,"11.7779",-0.4097,"-0.9427",-0.8691,-4.165,0.3142,"9.9180","12.6689","17.8297",5.6061,14.8361,19.3044,"26.7133",7.4974,10.426,16.0873,"23.1729"
"2686","600691.SH","化工",NA,NA,NA,24.0246,NA,9.9055,NA,18.6037,NA,2.2295,NA,2.3974,NA,0.5074,NA,0.2383,NA,-1.7967,NA,0.7749,NA,-1.6974,NA,-31.2676,NA,-1.8777,NA,4.1534,NA,-4.7707,NA,-10.8284,NA,-8.6073,NA,2.216,-4.1284,-8.8427,"-10.8638","-13.4319","-4.0750",-6.4764,-6.5855,"-130.7764",-14.8056,"-20.4008","-58.5232",10.7166,-10.0228,-20.9969,-33.4121,"-112.5538","-45.0438",-952.9455,"","",NA,"","","",-881.1626,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"9.6433",1.6844,2.2395,3.4784,"-0.4963",-4.6343,"-10.8055",-10.8314,-0.6731,0.4416,"0.8691","1.1184","0.9478",0.2605,-7.7052,-17.8369,"-21.9211",0.584,1.6375,2.3617,"3.0873"
"2707","600714.SH","化工",NA,NA,NA,NA,NA,NA,NA,35.7943,NA,NA,NA,33.2312,NA,13.9204,NA,23.5979,NA,2.1348,NA,2.9589,NA,0.0971,NA,0.2678,NA,-1.8069,NA,10.332,NA,2.3035,NA,10.962,NA,2.235,NA,10.8274,0.3885,2.1392,"3.4410","6.9043","-0.8731",2.1206,2.2226,"8.0744",-0.4347,"1.3360","2.9572",2.7031,-1.2809,-3.1127,-4.2276,"-19.1989","-2.3637",-6.4559,"-12.4159","-39.0424",-4.7191,"-6.3298","-9.2373","1.5170",-3.2785,-3.6582,"-9.1228","-66.8944","-6.7492","-17.3163","-26.9617","18.0634",1.4378,5.4819,"6.1279","10.0637",1.2891,4.1224,8.7406,"8.2251","0.9099",1.1994,0.7173,"2.8092",1.0439,3.0776,3.4297,"4.5358",0.5857,"1.6574",1.6578,1.6782,0.0942,"-3.1677","-3.3760","-7.3880",-2.7891,-9.2244,16.8436,"10.2923",1.7203,1.5804,1.5181,"2.0522"
"2715","600722.SH","化工",NA,NA,NA,NA,NA,NA,NA,14.8055,NA,NA,NA,30.6593,NA,11.3294,NA,16.4441,NA,5.801,NA,10.7982,NA,1.541,NA,9.4689,NA,6.4726,NA,20.2294,NA,10.1545,NA,11.7994,NA,4.1943,NA,1.9971,0.2338,0.6946,"-3.1180","0.4634","0.9596",1.341,1.7721,"2.0730",1.2171,"2.9137","4.3119",5.2611,0.8117,0.484,0.3483,"-54.2978","-4.5240",-27.7694,"-38.8488","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,-21.4385,"28.2202",-0.7125,0.1708,-6.314,"-15.7008",-3.8289,"-12.4916",-21.7668,-40.6557,-8.5863,"-24.7745","32.3265","33.3470",0.1617,0.6707,1.8213,"2.9849",1.4664,2.3887,3.5381,"3.8318"
"2720","600727.SH","化工",NA,NA,NA,NA,NA,NA,NA,40.3611,NA,NA,NA,42.0508,NA,15.1348,NA,28.5915,NA,17.7491,NA,35.9787,NA,18.9826,NA,31.3108,NA,15.7499,NA,26.4666,NA,8.5439,NA,12.0013,NA,4.2675,NA,6.2346,0.5606,2.5728,"4.9426","3.4362","0.5745",1.732,2.4374,"2.7035",0.5687,"2.1910","2.5363",0.9408,0.145,0.58,0.7753,"0.1366","0.0296",0.2166,"0.3441","-0.2747",0.0152,"0.0294","0.0805","-0.5033",0.0717,0.5805,"0.5970","-36.7428","-0.6584","-0.7765","-1.3359","-3.1704",-0.7917,-2.1042,"-3.7565","1.2318",0.7921,2.0291,2.559,"1.7682","0.5885",2.0208,2.8827,"1.8033",0.4647,1.1839,1.4767,"1.3938",0.3493,"0.6296",0.7948,0.7356,0.8987,"1.8823","2.4790","2.6576",0.4522,1.2111,1.7373,"2.8171",0.4816,2.4462,4.1343,"6.9843"
"2724","600731.SH","化工",NA,NA,NA,NA,NA,NA,NA,20.7936,NA,NA,NA,28.385,NA,12.6689,NA,24.7945,NA,9.0257,NA,17.4196,NA,7.6596,NA,12.8471,NA,5.018,NA,9.0964,NA,4.9961,NA,9.6166,NA,3.6682,NA,4.977,1.3628,3.6364,"4.4063","6.1849","1.3415",1.9168,2.8286,"2.8864",0.5376,"0.8633","1.3595",1.291,0.4332,1.0382,1.3534,"1.3050","0.4407",1.1508,"1.1699","1.4185",0.4499,"0.6470","0.7476","-48.8541",0.5022,1.5376,"1.6651","0.9652","0.3832","0.7260","0.9513","1.0493",0.4908,0.7629,"1.0088","1.1367",0.2815,0.5927,0.8589,"1.1750","0.4834",1.1137,1.5914,"2.3392",0.462,1.3508,1.9801,"1.3510",0.1925,"0.5913",0.5196,1.463,0.4623,"1.5049","0.7859","1.8498",0.5887,1.5864,0.7867,"1.8664",0.8381,2.0068,2.2158,"5.2923"
"2739","600746.SH","化工",NA,NA,NA,NA,NA,NA,NA,13.0214,NA,NA,NA,22.1968,NA,NA,NA,21.2847,NA,7.173,NA,11.6352,NA,5.0865,NA,11.2321,NA,4.7821,NA,8.5339,NA,4.3268,NA,12.9949,NA,2.2827,NA,6.6976,-0.6852,-1.0902,"-3.0911","-9.3819","-0.7011",0.2974,0.9986,"3.4777",2.0871,"3.2836","1.8681",0.6949,0.0753,0.3379,0.0238,"2.1833","-0.3341",-0.1808,"0.3792","1.8956",0.1736,"1.1079","1.6341","3.6306",-3.0011,-4.0284,"-5.6623","-5.7403","-1.8268","1.5124","4.0179","6.0282",-0.3782,1.2435,"2.3650","3.5824",0.8845,1.7329,3.2556,"4.6173","-3.5959",-6.2032,-8.5804,"-9.5503",-1.503,1.5242,4.0509,"6.6621",1.1424,"2.2840",2.3462,2.398,-1.9149,"-2.7019","-4.9886","-4.7515",0.298,3.2041,5.3655,"5.0881",10.1534,12.8802,14.5835,"15.9241"
"2796","600810.SH","化工",NA,NA,NA,NA,NA,5.776,NA,9.4856,NA,5.4639,NA,9.2791,NA,5.6551,NA,10.1226,NA,11.4697,NA,20.8495,NA,9.3067,NA,15.5737,NA,1.8495,NA,4.5254,NA,1.907,NA,3.2411,NA,1.0148,NA,1.0012,0.0695,0.1837,"0.3485","0.2288","0.1678",0.2577,0.4691,"0.2628",0.2812,"0.6412","0.9517",0.8894,0.2849,0.5587,0.7606,"1.1428","0.3697",0.8297,"0.7170","0.3279",0.3057,"0.6001","1.4226","2.7417",0.4136,0.6159,"0.6734","-5.3057","-2.8332","-2.8762","-1.6952","0.2941",0.5299,1.1639,"1.8426","1.7488",2.5265,5.7582,5.3272,"0.9542","-2.6637",-5.357,-7.023,"-13.1533",-1.3345,-2.4444,-0.2336,"0.8622",1.0195,"2.2501",2.8083,2.6236,0.2384,"0.2439","0.3666","2.6822",0.4578,1.6181,3.0742,"3.5022",1.863,2.0182,2.7969,"2.6891"
"2826","600844.SH","化工",NA,NA,NA,NA,NA,9.1474,NA,16.6189,NA,8.2799,NA,16.7918,NA,8.7526,NA,16.6492,NA,7.4263,NA,12.5196,NA,5.4868,NA,7.3215,NA,3.872,NA,2.0138,NA,1.2341,NA,2.1367,NA,0.6883,NA,0.8765,0.3649,0.4879,"1.0242","-22.4545","2.6655",-0.6563,-1.9554,"-9.1454",-2.2246,"-3.3545","-2.9785",-162.0611,25.1968,14.1282,9.2648,"4.5778","-10.7781",14.132,"41.5573","39.7593",-4.1332,"6.4914","37.4729","46.0974",1.6326,12.2394,"16.9702","7.1863","-6.3907","-2.4660","-4.4766","-5.8969",-1.0831,1.3887,"0.7085","1.0729",-1.3224,-2.4267,-3.9483,"-26.1444","14.5900",12.0597,11.7981,"2.7950",-7.7094,-15.4459,-17.0047,"-18.9540",-2.8074,"-0.6513",0.781,2.0732,-0.2415,"1.3965","-0.0935","-3.6767",-4.3272,-8.8561,-7.7341,"-12.2843",2.3173,2.5002,3.8954,"13.3757"
"2868","600889.SH","化工",NA,NA,NA,NA,NA,NA,NA,18.1131,NA,NA,NA,21.3221,NA,0.4176,NA,14.0659,NA,2.0025,NA,12.5517,NA,2.4253,NA,10.6718,NA,3.8371,NA,10.1535,NA,3.8104,NA,9.0318,NA,3.1041,NA,6.5669,1.5385,3.7097,"5.6569","6.8667","3.0213",6.4444,10.1177,"12.2622",3.5177,"5.1753","5.6590",7.0126,0.54,1.4208,1.6039,"3.0517","0.4597",1.3797,"2.2103","3.3449",0.6419,"2.2819","4.1570","5.7171",0.4513,1.2384,"0.3567","0.2970","7.1798","8.3083","12.0246","9.3771",1.4372,2.6067,"4.3980","12.6992",1.7432,3.2984,3.5174,"1.7386","-2.7533",-3.4504,-2.1152,"1.5558",1.8215,1.4409,0.0344,"2.6490",-1.705,"0.1482",-0.1625,0.5835,-0.1896,"0.1194","39.4369","39.2444",0.4779,1.1609,4.008,"6.3171",1.4091,2.7983,4.6473,"-23.1433"
"2886","600929.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"",NA,NA,NA,"",NA,"",NA,0.0027,NA,"","","13.6429",NA,NA,NA,"8.5755",2.8157,4.9485,NA,"9.2084"
"2913","600985.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","14.0255","",NA,NA,"14.8844",3.7386,"3.6985","5.1289",5.1717,0.3266,1.6432,2.5486,"3.2057","0.8831",2.6095,"4.1475","5.0861",1.1343,"3.5860","5.4174","5.8337",0.9225,2.2525,"4.7079","8.3690","4.1761","9.3123","12.8566","16.1155",3.3278,8.6158,"12.1560","14.2275",2.3974,5.9706,8.2405,"8.2147","1.5712",3.9936,6.8612,"5.4419",1.3104,4.8327,8.5757,"8.7987",3.143,"6.1046",8.9891,9.6147,1.6247,"4.2717","6.3944","10.4567",1.2605,4.6944,7.2646,"7.5103",1.0806,3.5161,5.3199,"7.9721"
"2945","601058.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","8.8234",NA,"","","16.4804",NA,NA,"","5.1786","","6.1830","","16.3795",NA,NA,"","10.7416",NA,3.6633,5.7248,"7.1152","0.6135",3.1499,6.387,"8.4358",3.2083,6.5173,9.7785,"10.2116",3.3421,"6.8330",10.11,9.4429,0.7551,"2.4995","3.6813","4.5615",2.2054,4.7889,6.9777,"8.2537",-1.1249,0.4302,3.9884,"6.2839"
"2959","601113.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","1.9118","","","","24.2200",NA,NA,"","28.7330",NA,9.4557,13.8451,"12.6482","1.0303",1.6474,2.2342,"4.4600",0.9567,2.2831,3.3628,"4.5776",-0.1929,"-1.5082",0.1072,-4.331,-1.2474,"-0.9473","-3.4586","4.5781",-0.7769,-0.6359,1.0558,"2.6554",1.3788,0.8447,2.1009,"3.3693"
"2971","601163.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","2.4494","","","","19.4180",NA,NA,"","20.4043",NA,16.5372,NA,"19.3096","4.6585",13.8367,17.911,"23.3004",4.4154,15.713,23.137,"31.5483",10.1163,"19.4275",27.9407,34.6673,NA,"","","28.9651",5.7249,13.2477,10.998,"15.6052",1.9807,3.4782,4.6872,"6.1012"
"2982","601208.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","22.8192","","","","28.3390",NA,NA,"","42.8206",NA,10.2743,13.8977,"16.4620","2.2086",3.7618,4.868,"6.2240",1.1919,1.9169,2.8633,"3.1871",1.562,"3.2889",4.8429,7.6841,1.0644,"2.0665","2.7456","2.7583",0.6268,1.1831,1.805,"1.8531",2.0126,2.8797,3.8051,"4.3151"
"2985","601216.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","24.4652",NA,NA,"","27.4228","","","","16.1322",NA,NA,"18.0830","38.1935",4.4118,10.738,14.9585,"17.7581","1.4061",3.8921,6.1919,"8.1418",1.5778,4.6413,6.9455,"9.1197",2.2792,"6.7380",9.7814,12.3951,2.3146,"5.8872","9.9452","8.9859",2.3295,5.0288,7.8336,"12.2426",3.831,6.5275,11.1531,"14.6041"
"2993","601233.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","9.3298","","","","26.0753",NA,NA,"","53.6622",NA,11.1292,20.9354,"24.4823","1.2010",1.1529,2.6259,"3.8769",0.2327,0.7084,1.5024,"1.0669",-2.5116,"-0.4446",0.2535,1.6512,1.4812,"4.5404","1.4563","1.6725",2.226,4.065,6.4309,"12.6353",2.8871,5.5833,10.0858,"14.4587"
"3014","601500.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"10.8320","",NA,NA,"17.6573",NA,NA,NA,"19.7214",NA,"",NA,15.5383,NA,"","8.6611","10.7008",1.2462,5.1551,6.461,"8.2505",1.1486,2.5452,4.2213,"5.7511"
"3043","601678.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","33.1402",NA,"","","39.7308",NA,NA,"","13.1043","","15.3935","","37.8637",4.4923,8.3171,"11.3648","17.1797",4.94,10.8584,15.2206,"17.9882","3.5807",5.389,8.269,"9.6719",1.8617,3.5682,4.9166,"6.3448",3.4781,"5.6268",7.5657,8.5314,2.8369,"5.5042","7.5259","9.3963",1.1213,1.0197,2.9336,"7.3707",3.5139,7.0652,10.7231,"15.4451"
"3092","601966.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"15.0733","",NA,NA,"21.0902",NA,NA,NA,"28.6797",NA,"13.6145",NA,19.893,NA,"","","15.2236",6.0868,9.4278,12.8892,"16.3346",3.1405,5.3562,8.7659,"12.5430"
"3107","603002.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","25.1638",NA,NA,"","7.1218","","","","14.3976",NA,NA,"","13.9857",NA,5.2277,NA,"8.9688","",3.4743,5.4983,"7.2089",1.8459,3.6874,5.6128,"7.7677",1.7406,"3.5322",5.4126,6.8628,1.7795,"3.0475","4.2859","6.5005",0.8325,1.6857,1.9106,"2.6577",0.92,1.6926,3.5309,"7.3784"
"3108","603003.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","34.7871",NA,NA,"","27.1479","","","","23.1440",NA,NA,"","22.4215",NA,NA,NA,"18.5887","",7.3189,6.9141,"8.8286",-1.9699,-4.1089,-6.961,"-6.4032",0.3559,"0.6261",0.3391,0.9437,-3.0548,"-6.6657","-8.7598","-22.6368",0.7974,0.7708,0.0267,"1.1562",0.3999,0.6961,1.0495,"1.4281"
"3114","603010.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"28.8535","",NA,NA,"26.7207",NA,NA,NA,"24.2821",NA,"9.3069",8.9513,10.9524,3.6115,"7.8080","11.1078","11.7948",3.4287,7.1826,11.182,"15.0761",3.4668,6.5288,7.326,"8.4599"
"3128","603026.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","15.2955",NA,NA,NA,"18.0306","",NA,NA,"15.5571",NA,6.1309,8.6335,"11.2868",3.2438,"5.6152",NA,4.4201,2.3513,"3.0719","3.8691","3.7668",2.9077,7.2815,9.6178,"11.8928",2.9039,5.7677,8.7105,"12.0833"
"3135","603033.SH","化工",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"17.5477","",NA,NA,"21.8018",NA,NA,NA,"33.6926",NA,"",NA,24.368,NA,"","","15.0267",1.7255,5.9803,8.5673,"9.0565",0.6673,1.9877,2.7128,"5.1427"
