"","证券代码","申万一级行业","净资产收益率ROE.平均...报告期..1993一季..单位...","净资产收益率ROE.平均...报告期..1993中报..单位...","净资产收益率ROE.平均...报告期..1993三季..单位...","净资产收益率ROE.平均...报告期..1993年报..单位...","净资产收益率ROE.平均...报告期..1994一季..单位...","净资产收益率ROE.平均...报告期..1994中报..单位...","净资产收益率ROE.平均...报告期..1994三季..单位...","净资产收益率ROE.平均...报告期..1994年报..单位...","净资产收益率ROE.平均...报告期..1995一季..单位...","净资产收益率ROE.平均...报告期..1995中报..单位...","净资产收益率ROE.平均...报告期..1995三季..单位...","净资产收益率ROE.平均...报告期..1995年报..单位...","净资产收益率ROE.平均...报告期..1996一季..单位...","净资产收益率ROE.平均...报告期..1996中报..单位...","净资产收益率ROE.平均...报告期..1996三季..单位...","净资产收益率ROE.平均...报告期..1996年报..单位...","净资产收益率ROE.平均...报告期..1997一季..单位...","净资产收益率ROE.平均...报告期..1997中报..单位...","净资产收益率ROE.平均...报告期..1997三季..单位...","净资产收益率ROE.平均...报告期..1997年报..单位...","净资产收益率ROE.平均...报告期..1998一季..单位...","净资产收益率ROE.平均...报告期..1998中报..单位...","净资产收益率ROE.平均...报告期..1998三季..单位...","净资产收益率ROE.平均...报告期..1998年报..单位...","净资产收益率ROE.平均...报告期..1999一季..单位...","净资产收益率ROE.平均...报告期..1999中报..单位...","净资产收益率ROE.平均...报告期..1999三季..单位...","净资产收益率ROE.平均...报告期..1999年报..单位...","净资产收益率ROE.平均...报告期..2000一季..单位...","净资产收益率ROE.平均...报告期..2000中报..单位...","净资产收益率ROE.平均...报告期..2000三季..单位...","净资产收益率ROE.平均...报告期..2000年报..单位...","净资产收益率ROE.平均...报告期..2001一季..单位...","净资产收益率ROE.平均...报告期..2001中报..单位...","净资产收益率ROE.平均...报告期..2001三季..单位...","净资产收益率ROE.平均...报告期..2001年报..单位...","净资产收益率ROE.平均...报告期..2002一季..单位...","净资产收益率ROE.平均...报告期..2002中报..单位...","净资产收益率ROE.平均...报告期..2002三季..单位...","净资产收益率ROE.平均...报告期..2002年报..单位...","净资产收益率ROE.平均...报告期..2003一季..单位...","净资产收益率ROE.平均...报告期..2003中报..单位...","净资产收益率ROE.平均...报告期..2003三季..单位...","净资产收益率ROE.平均...报告期..2003年报..单位...","净资产收益率ROE.平均...报告期..2004一季..单位...","净资产收益率ROE.平均...报告期..2004中报..单位...","净资产收益率ROE.平均...报告期..2004三季..单位...","净资产收益率ROE.平均...报告期..2004年报..单位...","净资产收益率ROE.平均...报告期..2005一季..单位...","净资产收益率ROE.平均...报告期..2005中报..单位...","净资产收益率ROE.平均...报告期..2005三季..单位...","净资产收益率ROE.平均...报告期..2005年报..单位...","净资产收益率ROE.平均...报告期..2006一季..单位...","净资产收益率ROE.平均...报告期..2006中报..单位...","净资产收益率ROE.平均...报告期..2006三季..单位...","净资产收益率ROE.平均...报告期..2006年报..单位...","净资产收益率ROE.平均...报告期..2007一季..单位...","净资产收益率ROE.平均...报告期..2007中报..单位...","净资产收益率ROE.平均...报告期..2007三季..单位...","净资产收益率ROE.平均...报告期..2007年报..单位...","净资产收益率ROE.平均...报告期..2008一季..单位...","净资产收益率ROE.平均...报告期..2008中报..单位...","净资产收益率ROE.平均...报告期..2008三季..单位...","净资产收益率ROE.平均...报告期..2008年报..单位...","净资产收益率ROE.平均...报告期..2009一季..单位...","净资产收益率ROE.平均...报告期..2009中报..单位...","净资产收益率ROE.平均...报告期..2009三季..单位...","净资产收益率ROE.平均...报告期..2009年报..单位...","净资产收益率ROE.平均...报告期..2010一季..单位...","净资产收益率ROE.平均...报告期..2010中报..单位...","净资产收益率ROE.平均...报告期..2010三季..单位...","净资产收益率ROE.平均...报告期..2010年报..单位...","净资产收益率ROE.平均...报告期..2011一季..单位...","净资产收益率ROE.平均...报告期..2011中报..单位...","净资产收益率ROE.平均...报告期..2011三季..单位...","净资产收益率ROE.平均...报告期..2011年报..单位...","净资产收益率ROE.平均...报告期..2012一季..单位...","净资产收益率ROE.平均...报告期..2012中报..单位...","净资产收益率ROE.平均...报告期..2012三季..单位...","净资产收益率ROE.平均...报告期..2012年报..单位...","净资产收益率ROE.平均...报告期..2013一季..单位...","净资产收益率ROE.平均...报告期..2013中报..单位...","净资产收益率ROE.平均...报告期..2013三季..单位...","净资产收益率ROE.平均...报告期..2013年报..单位...","净资产收益率ROE.平均...报告期..2014一季..单位...","净资产收益率ROE.平均...报告期..2014中报..单位...","净资产收益率ROE.平均...报告期..2014三季..单位...","净资产收益率ROE.平均...报告期..2014年报..单位...","净资产收益率ROE.平均...报告期..2015一季..单位...","净资产收益率ROE.平均...报告期..2015中报..单位...","净资产收益率ROE.平均...报告期..2015三季..单位...","净资产收益率ROE.平均...报告期..2015年报..单位...","净资产收益率ROE.平均...报告期..2016一季..单位...","净资产收益率ROE.平均...报告期..2016中报..单位...","净资产收益率ROE.平均...报告期..2016三季..单位...","净资产收益率ROE.平均...报告期..2016年报..单位...","净资产收益率ROE.平均...报告期..2017一季..单位...","净资产收益率ROE.平均...报告期..2017中报..单位...","净资产收益率ROE.平均...报告期..2017三季..单位...","净资产收益率ROE.平均...报告期..2017年报..单位..."
"2583","600576.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4207,NA,NA,NA,23.666,NA,12.7557,"","20.5298","1.4887",3.9037,5.2326,"7.2394",0.5697,"0.2197","-2.2834",-16.961,1.1779,2.3974,2.5733,"-14.7742","-1.5134",-3.5653,"-4.5524","1.6236",-0.5175,"0.5534","0.8074","7.7428",1.3373,2.3471,"2.8142","3.8343","-1.7816","-3.4667","-2.6958","5.8863",-0.4433,-2.8393,"-4.6829","-4.8463",0.5206,-2.8277,-4.306,"3.5454","-0.9810",-3.6657,-6.3295,"-12.3074",-0.854,-5.1222,-2.1019,"1.6756",-0.4777,"-1.5209",-2.4021,-2.8677,-0.7546,"-2.9884","2.3547","2.5049",0.7112,2.1079,3.9682,"6.1372",1.4179,2.0993,4.1451,"4.9357"
"2634","600633.SH","传媒",NA,8.1677,NA,12.6064,NA,7.5281,NA,11.1735,NA,3.62,NA,4.8506,NA,0.4946,NA,-22.1178,NA,-18.294,NA,-90.2666,NA,-5.0283,NA,-12.4632,NA,-31.6674,NA,-109.7251,NA,-175.1139,NA,NA,NA,110.8897,128.2187,157.6801,2.8876,4.9915,"9.5789","12.6740","2.0457",3.7402,6.8252,"7.7185",1.0053,"2.0275","2.2351",1.4813,-1.6045,-3.4381,-6.4702,"-20.7254","-2.8039",10.3522,"9.0589","2.3388",-0.8952,"1.1958","-1.9191","-5.3443",-3.0198,-5.5244,"-10.0844","-23.5170","-4.3351","-9.2401","-12.0900","-15.6115",-2.2313,-9.0508,"-9.0386","2.1530",-3.6826,-10.9359,33.9723,"42.2510","3.9714",12.1143,17.5315,"22.7650",3.9084,8.1098,14.4411,"18.0078",3.7328,"8.0608",11.2527,14.0635,3.661,"7.3995","10.2802","15.1833",3.9657,7.1212,9.2002,"11.4330",17.7503,18.7751,21.7366,"23.1328"
"2635","600634.SH","传媒",NA,8.0995,NA,11.3461,NA,7.0173,NA,10.5458,NA,3.9183,NA,8.9382,NA,3.915,NA,7.6128,NA,3.6409,NA,5.4624,NA,3.6793,NA,5.2296,NA,1.8505,NA,3.6095,NA,1.7146,NA,2.2942,NA,0.2745,NA,14.1355,-0.4586,1.446,"9.4960","11.4972","0.4725",0.4407,0.7519,"-18.3280",-1.9863,"-3.7181","-5.4665",0.3033,2.4383,2.2218,2.0084,"3.4502","-0.4549",0.4349,"0.4619","1.2549",0.0843,"0.1068","1.6569","-1.4633",-0.4843,-0.3241,"-0.9420","0.3129","-0.8468","-1.6431","-2.0970","-35.8857",0.2529,-0.7424,"-1.7004","-1.0112",-1.1038,-1.9464,-3.2223,"4.1089","0.0804",1.3981,0.7848,"15.3861",-1.7913,-8.2147,-10.7826,"9.7344",0.4472,"1.9792",3.888,5.8574,0.3312,"1.6153","3.8621","5.0438",0.0326,1.2503,1.6404,"6.4033",0.9893,1.9371,2.3124,"1.8827"
"2638","600637.SH","传媒",NA,5.4308,NA,9.8149,NA,5.912,NA,10.8244,NA,5.4663,NA,2.5212,NA,0.4211,NA,-18.7277,NA,0.6711,NA,10.6423,NA,4.2861,NA,11.0329,NA,4.7468,NA,10.6296,NA,7.8903,NA,14.6415,NA,5.8546,NA,8.6744,1.354,2.0974,"2.3818","3.3523","1.4384",2.9219,4.3469,"6.2717",1.0946,"1.5044","2.3674",3.1077,0.2754,0.7682,0.279,"0.3229","-0.1042",-0.2868,"-0.8952","-10.3373",0.135,"0.3608","0.5192","0.6646",0.1309,0.3815,"0.5340","-52.3172","0.2610","-6.5925","-14.7600","2.9538",0.551,2.8885,"3.9745","8.5458",1.0316,1.735,3.1444,"18.3067","4.2493",9.4418,14.1272,"18.2055",4.6475,9.8922,14.9411,"19.9070",4.7977,"9.9575",13.9523,19.1799,4.426,"9.3505","17.5401","19.7248",1.3724,5.0884,7.5811,"11.3961",1.6103,4.5907,3.8143,"8.2780"
"2641","600640.SH","传媒",NA,19.7078,NA,28.2341,NA,12.7564,NA,22.9027,NA,16.2083,NA,25.2339,NA,14.8933,NA,24.7877,NA,10.5803,NA,21.4501,NA,6.2528,NA,11.5455,NA,6.0632,NA,10.6057,NA,2.6975,NA,5.1568,NA,2.3436,NA,3.2641,0.3537,2.6688,"3.3681","1.5898","1.4163",1.3391,1.7519,"1.0298",0.7298,"0.2208","-1.3281",-4.8747,-1.3601,-2.8029,-3.3083,"0.2651","-0.8652",-1.2125,"-1.0759","-1.8558",3.1113,"5.0144","7.8173","5.9531",-2.2038,-3.1407,"-3.8590","-7.0289","-0.1803","-0.5446","-1.3023","0.3451",-0.731,-1.5089,"-2.6228","-1.4082",-0.2636,-0.2629,-0.4779,"0.3097","-0.5421",4.9831,7.4885,"7.7833",0.9097,1.9389,2.9998,"3.3526",0.8055,"1.7174",3.0989,3.5143,0.465,"1.6796","1.9663","1.8232",0.2286,0.5315,0.9733,"0.7012",1.3666,3.7319,5.995,"7.3290"
"2652","600652.SH","传媒",NA,6.0753,NA,11.8622,NA,3.175,NA,11.3723,NA,3.7005,NA,8.797,NA,2.8963,NA,10.4785,NA,5.3034,NA,10.837,NA,0.5398,NA,10.8096,NA,6.4028,NA,12.2351,NA,2.9179,NA,17.1301,NA,3.2081,NA,4.2955,1.5979,2.4976,"4.1928","6.2343","2.8442",4.4049,7.321,"10.2528",2.6136,"4.1213","4.9513",7.6726,1.5387,3.3136,4.7062,"4.8221","0.7864",0.8593,"1.1969","2.0751",1.5423,"1.7763","1.2503","2.9701",0.8115,2.9613,"7.2155","3.7495","0.1127","2.0187","4.5755","2.6686",0.2333,1.2592,"1.2772","2.3794",0.2434,1.6962,0.3855,"2.3689","0.3153",1.9078,2.2215,"20.1179",0.3095,0.3902,0.4612,"0.4534",-2.011,"-5.6274",-10.37,-9.3226,1.991,"1.1443","0.3286","3.6751",0.3945,1.1145,1.3641,"5.5275",0.6625,1.9363,1.954,"-21.7115"
"2659","600661.SH","传媒",NA,4.6247,NA,7.9232,NA,4.3215,NA,8.4607,NA,3.8209,NA,5.6329,NA,1.8809,NA,-9.9415,NA,2.1949,NA,4.2625,NA,1.7598,NA,3.2083,NA,2.5497,NA,9.3243,NA,6.0503,NA,10.761,NA,6.8594,9.8592,10.8342,0.6473,3.9377,"4.9879","6.3992","0.4205",3.4688,4.6253,"6.5063",0.372,"1.7860","2.3833",4.1838,0.4564,1.7836,2.5514,"4.5236","0.5013",2.4516,"2.8725","5.1315",0.4864,"2.0709","3.0664","4.9357",0.5369,2.3141,"3.2069","-9.2938","0.0570","0.2833","0.4542","0.9434",0.2204,0.4892,"0.6473","1.8794",0.2866,0.5725,0.3412,"0.9122","-1.6671",-3.7222,-1.8846,"-12.7745",0.648,0.7691,2.1155,"4.1440",0.2219,"1.1578",10.0939,10.6752,1.0008,"3.7005","5.9689","7.2058",1.6739,4.6928,15.0927,"20.6171",1.7028,3.4854,9.6087,"9.8580"
"2708","600715.SH","传媒",NA,NA,NA,NA,NA,NA,NA,14.2176,NA,NA,NA,10.6196,NA,1.5348,NA,5.3262,NA,0.1671,NA,-4.7906,NA,-12.9375,NA,-30.7499,NA,-10.6074,NA,8.8476,NA,2.3268,NA,13.9518,NA,3.6532,NA,-29.0942,-3.8559,-8.732,"-13.5092","-126.3273","-12.5952",-15.6875,-23.5141,"6.3420",-5.4207,"-11.2126","-17.9334",-149.7572,-27.1589,-61.2204,-96.4883,"","",NA,"","40.7472",13.3479,"8.4140","9.9357","19.9738",0.3681,1.0772,"2.2637","4.5375","-3.6471","-0.5311","-2.8395","-47.7633",-4.3755,-6.9919,"-9.1476","-117.9764",-41.3304,-81.3539,-17.0826,"58.1665","-18.4541",27.3941,27.6802,"16.1410",23.212,10.786,-12.8404,"-116.3429",-89.7385,"-106.7632",-450.3315,NA,NA,"","1.5269","7.0507",4.4628,5.9244,8.7754,"14.1895",4.8796,6.0036,6.4624,"7.4153"
"2749","600757.SH","传媒",NA,NA,NA,NA,NA,NA,NA,22.0784,NA,NA,NA,23.8853,NA,NA,NA,30.6636,NA,13.1569,NA,23.4493,NA,6.9874,NA,10.8259,NA,4.9417,NA,10.484,NA,4.1889,NA,10.8143,NA,3.8956,NA,4.5558,0.5409,2.3035,"3.5024","2.6333","0.4758",1.629,2.498,"4.5804",0.6209,"1.8019","2.5758",-0.2068,0.6787,0.4483,0.665,"-36.1127","-3.1560",-5.1945,"-33.7597","-188.7000",-232.4252,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"10.7438","2.9962",6.7408,8.6856,"11.7575",3.5408,6.7561,7.9916,"10.2284",2.1448,"4.5885",5.5366,4.5909,1.3231,"5.1934","7.0652","6.6470",2.7328,5.8512,7.8512,"11.2244",2.4926,6.6842,9.057,"10.5569"
"2810","600825.SH","传媒",NA,NA,NA,NA,NA,7.0305,NA,13.5368,NA,5.9431,NA,6.491,NA,0.6804,NA,1.1723,NA,1.9967,NA,10.6825,NA,2.2824,NA,10.7144,NA,0.5277,NA,6.1776,NA,0.068,NA,13.168,NA,9.9551,11.7294,21.2162,2.4471,10.4662,"13.0395","24.0841","1.9857",9.2126,10.8194,"18.2090",1.6438,"4.1857","4.6478",5.0429,0.5688,1.5115,0.1391,"-4.1555","-0.2713",-2.0104,"-1.4255","2.1528",1.8653,"3.4243","5.6011","7.9535",2.9818,7.825,"13.8242","17.1374","2.2248","5.0980","8.2395","11.6090",1.3967,4.1767,"6.4450","9.2307",1.8012,3.6335,4.5349,"7.6425","1.0481",2.5957,3.1396,"4.3454",0.6869,1.3058,3.2998,"2.3652",0.4168,"0.9780",0.7381,2.0133,0.7963,"1.2941","1.4077","2.2761",0.3453,1.0053,1.4217,"1.8802",0.2791,0.8204,1.3105,"1.7280"
"2816","600831.SH","传媒",NA,NA,NA,NA,NA,2.6229,NA,1.0602,NA,-7.4738,NA,-28.3021,NA,-14.1223,NA,-138.9723,NA,-7.1334,NA,10.7294,NA,-28.8304,NA,11.5626,NA,-42.9732,NA,44.6395,NA,-19.4361,NA,-22.9084,NA,-12.9399,-10.2923,9.089,4.0464,6.9714,"7.8847","12.0824","3.7349",9.2376,11.56,"12.2086",2.487,"6.6790","8.5867",10.1024,2.5092,6.1873,7.3398,"9.5632","1.6389",4.948,"8.4459","3.0851",0.3826,"1.1009","1.7742","3.7550",3.353,4.4386,"5.6114","3.8192","1.9540","4.0110","4.5351","6.6174",2.1734,4.4225,"5.7968","9.0002",2.3398,5.2152,7.5517,"10.1916","2.6459",5.2984,7.9288,"9.3198",2.6113,5.2754,7.7585,"8.4467",2.5405,"4.5212",5.2034,6.7382,2.4775,"4.9297","5.4703","7.2069",2.588,5.6964,5.2319,"5.6606",1.2928,4.1304,4.3269,"6.1191"
"2859","600880.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4894,NA,1.7375,NA,14.3601,NA,3.2928,NA,11.5442,NA,1.9428,NA,11.0936,NA,0.9784,NA,12.325,NA,6.4878,NA,13.5529,NA,7.1617,NA,13.6592,5.7461,10.9867,"16.3174","19.8779","3.9187",9.0513,17.6982,"19.1929",3.4613,"8.3207","15.3491",20.0893,3.8363,9.6212,15.0221,"18.5634","4.6498",11.2997,"17.5838","12.3548",4.6737,"14.2438","23.1412","20.2199",3.9177,10.483,"15.9941","19.9203","5.4149","10.5286","17.1588","22.6681",5.2927,11.3746,"17.4250","21.7254",4.3686,11.407,15.7392,"21.3662","3.7897",8.1486,11.3926,"13.2258",3.8362,7.9145,11.0659,"11.7852",2.6237,"4.4975",6.1814,7.9088,0.9035,"1.9928","2.9083","2.0698",0.0697,0.166,1.7484,"1.6685",-0.3974,-0.8493,-1.1891,"0.9587"
"2871","600892.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4063,NA,0.5364,NA,1.0045,NA,-2.8548,NA,-31.3086,NA,-29.3337,NA,-171.7759,NA,NA,NA,51.2565,NA,6.5798,NA,3.2976,NA,0.7731,NA,2.1294,-4.1751,-12.1699,"-18.2334","-28.5810","-5.8945",-45.7717,-59.4386,"-270.4975",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"",31.0149,95.8791,79.8467,"68.2562",-14.15,"0.6559",2.6783,18.0092,-5.7918,"-47.1044","-57.0107","-0.1286",1.263,2.3055,4.1156,"9.5823",0.4585,2.0625,5.4603,"16.4918"
"2888","600936.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"14.2743","",NA,NA,"29.1739",NA,NA,NA,"18.4288",NA,"",NA,15.4314,NA,"","","17.2104",5.439,9.1438,9.8041,"11.0305",1.772,3.5288,4.9905,"5.6784"
"2891","600959.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","5.3280",NA,NA,"","5.8777",NA,NA,NA,"6.7590","2.1351",4.0166,5.7174,"7.5898",2.3081,4.4154,6.0673,"8.4551",2.5543,"4.5571",7.5133,9.153,2.5173,"4.1119","6.5037","7.4576",1.8312,3.4105,5.8877,"6.9769",1.5727,2.9333,5.3033,"5.9524"
"2905","600977.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"21.8346","",NA,NA,"21.0753",NA,NA,NA,"13.3752",NA,"",NA,13.4394,NA,"","","19.9736",5.8937,11.9501,9.6143,"12.5914",2.9061,6.0916,7.1222,"9.5978"
"2914","600986.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","14.3444","",NA,NA,"12.8037",2.1265,"3.3756","6.6687",6.9422,1.057,2.495,4.5116,"2.8911","-0.3368",1.5181,"2.3048","4.4796",0.052,"1.3468","1.8677","1.0764",0.0462,1.3776,"1.3367","-2.4814","0.0346","1.8671","1.8384","9.6016",0.1353,4.2323,"5.2180","1.9020",0.1534,3.1127,3.4651,"4.0009","6.3647",5.4371,4.3567,"3.0128",-0.5254,1.5976,4.9307,"5.6118",-0.6179,"1.7209",6.5498,7.2692,0.2905,"1.8745","3.3118","5.0999",0.3039,3.8872,7.621,"10.3248",2.2717,4.0467,6.3193,"9.0135"
"2921","600996.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"7.3595",NA,NA,NA,"25.4132",NA,"",NA,30.9985,NA,"","","27.9592",9.8803,17.0914,22.5315,"15.9571",1.3341,8.045,8.6497,"10.9381"
"2940","601019.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"28.3164",NA,NA,NA,"31.1178",NA,"",NA,27.9657,NA,"13.1030","","24.1012",NA,NA,19.0737,"22.0575",3.9293,12.9123,17.9076,"19.7906"
"2951","601098.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","21.2344","","","","21.7311",NA,10.5103,"16.3811","12.2353",2.0716,5.1596,7.4677,"10.8691","2.3747",5.4376,7.8646,"11.6206",2.3435,5.6993,8.2827,"12.5623",2.5661,"6.8373",9.8102,15.0166,2.818,"7.5489","10.4671","15.5636",2.8353,7.2387,9.9951,"14.9274",2.7304,6.9504,9.1626,"11.6205"
"3025","601595.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"24.1604","",NA,NA,"30.1402",NA,NA,NA,"34.6275",NA,"",NA,30.4771,NA,"","","28.0601",8.0481,14.5714,13.4366,"17.4313",2.4379,5.512,7.8736,"12.7664"
"3058","601801.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","9.9389",NA,"","","13.9286",NA,NA,"","15.8793","","6.4540","","15.1263",4.1256,5.0029,"8.7625","11.9181",3.3116,4.5038,7.9191,"11.0277","4.3841",6.0558,10.0337,"12.6502",4.269,6.7705,11.0147,"13.8334",4.2996,"6.9034",11.8257,14.2097,4.1965,"8.8635","12.7465","14.1919",4.1854,8.2461,10.3127,"14.8173",7.0524,9.4247,11.6493,"12.5019"
"3060","601811.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"10.9931","",NA,NA,"12.8911",NA,NA,NA,"11.9968",NA,"",NA,11.1321,NA,"5.3862","","9.7858",2.4351,4.897,6.2822,"8.2974",2.2261,6.0984,8.3171,"11.2919"
"3065","601858.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"14.6142","",NA,NA,"14.6457",NA,NA,NA,"14.5851",NA,"",NA,14.3443,NA,"3.1003","","14.0277",-0.6229,2.8119,4.736,"14.0808",0.6797,3.5567,6.1143,"13.9717"
"3079","601900.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"18.8870","",NA,NA,"19.1832",NA,NA,NA,"16.3528",NA,"",NA,17.0587,NA,"8.6927","16.2371","17.7483",3.8681,6.6254,11.8348,"14.3241",3.058,6.0309,10.7505,"14.4534"
"3084","601928.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","10.3257","","","","13.6893",NA,NA,"","14.9837",NA,8.5087,NA,"11.8476","3.1794",5.4684,7.7701,"10.4359",2.6218,5.5897,6.7994,"10.0989",2.5376,"5.9255",7.591,12.3113,2.0978,"6.3123","7.6258","10.8425",2.308,6.7476,7.7529,"10.4932",2.4816,6.5072,7.3597,"9.7131"
"3085","601929.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","4.9706","","","","15.7206",NA,NA,"","21.0978",NA,7.9702,NA,"22.6182","1.4840",3.0428,4.168,"13.2237",1.1341,2.3347,3.8003,"9.7017",3.4055,"6.1633",8.0289,8.7897,2.647,"3.8500","5.2558","7.4297",1.7308,2.7663,3.8365,"5.9314",1.0427,2.5096,3.3704,"5.8221"
"3088","601949.SH","传媒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"14.2927",NA,NA,NA,"30.9792",NA,"",NA,16.5047,NA,"3.0995","","18.5589",-0.1044,2.0615,4.224,"14.2786",-2.3344,0.9075,3.0985,"10.5829"
