"","证券代码","申万一级行业","净资产收益率ROE.平均...报告期..1993一季..单位...","净资产收益率ROE.平均...报告期..1993中报..单位...","净资产收益率ROE.平均...报告期..1993三季..单位...","净资产收益率ROE.平均...报告期..1993年报..单位...","净资产收益率ROE.平均...报告期..1994一季..单位...","净资产收益率ROE.平均...报告期..1994中报..单位...","净资产收益率ROE.平均...报告期..1994三季..单位...","净资产收益率ROE.平均...报告期..1994年报..单位...","净资产收益率ROE.平均...报告期..1995一季..单位...","净资产收益率ROE.平均...报告期..1995中报..单位...","净资产收益率ROE.平均...报告期..1995三季..单位...","净资产收益率ROE.平均...报告期..1995年报..单位...","净资产收益率ROE.平均...报告期..1996一季..单位...","净资产收益率ROE.平均...报告期..1996中报..单位...","净资产收益率ROE.平均...报告期..1996三季..单位...","净资产收益率ROE.平均...报告期..1996年报..单位...","净资产收益率ROE.平均...报告期..1997一季..单位...","净资产收益率ROE.平均...报告期..1997中报..单位...","净资产收益率ROE.平均...报告期..1997三季..单位...","净资产收益率ROE.平均...报告期..1997年报..单位...","净资产收益率ROE.平均...报告期..1998一季..单位...","净资产收益率ROE.平均...报告期..1998中报..单位...","净资产收益率ROE.平均...报告期..1998三季..单位...","净资产收益率ROE.平均...报告期..1998年报..单位...","净资产收益率ROE.平均...报告期..1999一季..单位...","净资产收益率ROE.平均...报告期..1999中报..单位...","净资产收益率ROE.平均...报告期..1999三季..单位...","净资产收益率ROE.平均...报告期..1999年报..单位...","净资产收益率ROE.平均...报告期..2000一季..单位...","净资产收益率ROE.平均...报告期..2000中报..单位...","净资产收益率ROE.平均...报告期..2000三季..单位...","净资产收益率ROE.平均...报告期..2000年报..单位...","净资产收益率ROE.平均...报告期..2001一季..单位...","净资产收益率ROE.平均...报告期..2001中报..单位...","净资产收益率ROE.平均...报告期..2001三季..单位...","净资产收益率ROE.平均...报告期..2001年报..单位...","净资产收益率ROE.平均...报告期..2002一季..单位...","净资产收益率ROE.平均...报告期..2002中报..单位...","净资产收益率ROE.平均...报告期..2002三季..单位...","净资产收益率ROE.平均...报告期..2002年报..单位...","净资产收益率ROE.平均...报告期..2003一季..单位...","净资产收益率ROE.平均...报告期..2003中报..单位...","净资产收益率ROE.平均...报告期..2003三季..单位...","净资产收益率ROE.平均...报告期..2003年报..单位...","净资产收益率ROE.平均...报告期..2004一季..单位...","净资产收益率ROE.平均...报告期..2004中报..单位...","净资产收益率ROE.平均...报告期..2004三季..单位...","净资产收益率ROE.平均...报告期..2004年报..单位...","净资产收益率ROE.平均...报告期..2005一季..单位...","净资产收益率ROE.平均...报告期..2005中报..单位...","净资产收益率ROE.平均...报告期..2005三季..单位...","净资产收益率ROE.平均...报告期..2005年报..单位...","净资产收益率ROE.平均...报告期..2006一季..单位...","净资产收益率ROE.平均...报告期..2006中报..单位...","净资产收益率ROE.平均...报告期..2006三季..单位...","净资产收益率ROE.平均...报告期..2006年报..单位...","净资产收益率ROE.平均...报告期..2007一季..单位...","净资产收益率ROE.平均...报告期..2007中报..单位...","净资产收益率ROE.平均...报告期..2007三季..单位...","净资产收益率ROE.平均...报告期..2007年报..单位...","净资产收益率ROE.平均...报告期..2008一季..单位...","净资产收益率ROE.平均...报告期..2008中报..单位...","净资产收益率ROE.平均...报告期..2008三季..单位...","净资产收益率ROE.平均...报告期..2008年报..单位...","净资产收益率ROE.平均...报告期..2009一季..单位...","净资产收益率ROE.平均...报告期..2009中报..单位...","净资产收益率ROE.平均...报告期..2009三季..单位...","净资产收益率ROE.平均...报告期..2009年报..单位...","净资产收益率ROE.平均...报告期..2010一季..单位...","净资产收益率ROE.平均...报告期..2010中报..单位...","净资产收益率ROE.平均...报告期..2010三季..单位...","净资产收益率ROE.平均...报告期..2010年报..单位...","净资产收益率ROE.平均...报告期..2011一季..单位...","净资产收益率ROE.平均...报告期..2011中报..单位...","净资产收益率ROE.平均...报告期..2011三季..单位...","净资产收益率ROE.平均...报告期..2011年报..单位...","净资产收益率ROE.平均...报告期..2012一季..单位...","净资产收益率ROE.平均...报告期..2012中报..单位...","净资产收益率ROE.平均...报告期..2012三季..单位...","净资产收益率ROE.平均...报告期..2012年报..单位...","净资产收益率ROE.平均...报告期..2013一季..单位...","净资产收益率ROE.平均...报告期..2013中报..单位...","净资产收益率ROE.平均...报告期..2013三季..单位...","净资产收益率ROE.平均...报告期..2013年报..单位...","净资产收益率ROE.平均...报告期..2014一季..单位...","净资产收益率ROE.平均...报告期..2014中报..单位...","净资产收益率ROE.平均...报告期..2014三季..单位...","净资产收益率ROE.平均...报告期..2014年报..单位...","净资产收益率ROE.平均...报告期..2015一季..单位...","净资产收益率ROE.平均...报告期..2015中报..单位...","净资产收益率ROE.平均...报告期..2015三季..单位...","净资产收益率ROE.平均...报告期..2015年报..单位...","净资产收益率ROE.平均...报告期..2016一季..单位...","净资产收益率ROE.平均...报告期..2016中报..单位...","净资产收益率ROE.平均...报告期..2016三季..单位...","净资产收益率ROE.平均...报告期..2016年报..单位...","净资产收益率ROE.平均...报告期..2017一季..单位...","净资产收益率ROE.平均...报告期..2017中报..单位...","净资产收益率ROE.平均...报告期..2017三季..单位...","净资产收益率ROE.平均...报告期..2017年报..单位..."
"372","000885.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8098,NA,NA,NA,34.5186,NA,NA,NA,11.3584,NA,2.4051,NA,3.856,NA,-1.3974,NA,-5.8229,NA,-3.9796,NA,-50.0251,-3.7954,-10.2382,"-22.6344","-38.1939","-5.7320",17.6616,29.3305,"17.8609",-4.1814,"-15.9341","-24.4965",-60.6059,-7.392,-33.53,-44.6861,"-90.2234","-20.3878",21.8119,"46.7956","34.3274",5.7019,"11.0649","17.4325","24.5445",5.1245,9.7887,"14.6843","22.6795","3.4454","7.8808","13.6882","17.0591",1.1801,3.4317,"3.8307","11.1571",2.6069,7.0657,11.4648,"17.9217","1.7541",6.3917,8.9798,"10.5269",0.1112,1.6359,2.3384,"3.9349",0.0385,"3.3652",5.5219,8.6471,0.0222,"2.8845","3.4636","1.6558",-1.9682,0.0501,0.098,"1.9329",0.0092,5.2189,28.9659,"29.4506"
"413","000935.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1214,NA,NA,NA,19.3046,NA,8.8491,NA,12.6205,NA,4.8898,NA,12.326,NA,7.8125,NA,10.0806,0.956,2.7713,"3.3496","6.1823","0.4838",1.5117,1.6093,"1.3541",-1.2568,"-2.6353","-3.5680",-14.9342,1.0584,1.0269,1.0469,"1.7459","-0.6732",-1.6384,"-2.5097","-26.0575",-4.3192,"-19.0991","-26.6721","-204.2579",873.8922,234.4234,"255.5188","56.6126","5.2342","22.4326","65.1877","68.1508",6.678,8.4509,"11.2546","7.6829",1.2035,7.8399,10.541,"13.5892","-1.6980",-0.6035,-0.4471,"0.4387",-0.4163,0.2372,0.3528,"3.4621",0.0778,"1.1298",1.2872,1.6243,-0.7112,"-2.6062","-3.6775","-4.8637",-0.6507,0.6023,1.7468,"3.1614",-0.1484,1.825,3.3905,"7.2261"
"507","002043.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"21.6312",NA,"","",19.4907,NA,5.9743,8.1406,"11.7593","1.0401",4.4445,"6.6896","8.6988",1.0123,"5.0278","7.3076","9.6945",1.072,4.9744,"7.1585","6.7495","-1.2331","2.1047","4.2927","5.4155",0.7547,3.2066,"5.4746","7.7252",1.5095,4.5389,5.3279,"4.6891","-0.2025",1.5533,3.2111,"4.3523",0.0383,0.885,2.274,"3.0420",-0.2027,"1.7874",3.8972,5.4697,0.5976,"3.2247","6.9324","11.5311",1.8698,8.4873,14.8897,"21.0165",2.9757,9.602,15.2876,"20.7842"
"530","002066.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",20.3628,NA,NA,NA,"15.7693","",7.0272,"8.2365","11.4846",1.0134,"4.0800","8.2502","11.3343",1.7079,6.053,"11.7621","14.5052","2.5270","3.7818","7.1901","9.3367",1.4496,3.5502,"5.6955","8.7866",2.2214,5.1115,8.2236,"9.7538","1.4762",1.0526,0.7797,"0.5792",0.358,-3.1771,-8.0285,"-26.1281",1.189,"1.6842",1.8182,1.4996,0.9451,"0.8655","-3.3236","-19.5146",1.2797,1.3733,7.1461,"6.6003",1.3437,1.3738,1.8796,"3.7765"
"546","002082.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",22.8934,NA,NA,NA,"15.8942","",8.3417,"15.0938","13.2754",1.9538,"7.6499","11.6571","16.6399",1.9366,6.6706,"11.0089","13.2750","1.3451","5.7505","10.2918","16.0484",2.999,7.8309,"12.6196","17.6029",3.2486,9.1468,13.1571,"16.0993","1.5979",4.1879,5.6897,"8.1038",1.3373,4.6246,6.5695,"9.8553",1.7166,"4.4923",6.3218,8.7283,0.7995,"3.6900","5.3659","4.8063",0.7082,2.8505,4.1868,"5.1283",0.5397,2.1734,4.376,"7.0045"
"552","002088.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",41.3227,NA,NA,NA,"38.7274","",12.5065,"20.5386","22.7793",3.4572,"9.7168","13.9992","22.5013",3.8331,9.7526,"14.3320","20.3459","2.9650","7.5798","8.6235","11.6926",2.1649,4.7111,"7.3500","9.7847",1.7924,4.3695,6.2328,"8.0326","0.8666",2.3492,4.0281,"5.9618",0.8164,2.1147,3.7955,"5.8355",0.8246,"1.8776",3.3628,5.0936,0.4323,"0.8489","2.1569","3.6295",0.4591,1.6045,3.9393,"6.3698",1.0056,3.6788,7.9886,"12.0152"
"626","002162.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",15.5964,NA,NA,NA,"14.7322","",NA,"","16.6512",NA,"6.6551","5.9873","9.1734",0.1597,2.3137,"3.5631","3.6248","-0.4822","0.0526","1.2003","2.8521",-1.4654,0.7472,"1.9574","3.7716",-4.6683,-7.6547,-11.6039,"-22.8373","-7.9563",-14.8247,-20.9302,"-34.2115",-2.8095,1.5752,3.6548,"3.8652",-3.0538,"0.5940",1.0897,2.0423,-2.7087,"-1.4463","-1.2043","1.7801",-1.8983,-0.4539,0.2552,"2.0514",-1.2902,1.4336,2.4723,"2.3477"
"627","002163.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",25.9562,NA,NA,NA,"22.1482","",NA,"","18.1774",NA,"6.4302","6.1170","11.8219",0.6398,4.0058,"5.2214","8.2625","0.9766","4.4612","5.7848","6.7857",0.6629,2.1416,"2.9516","6.2193",0.9269,2.1991,2.917,"3.8924","-1.6584",-3.2344,-4.6771,"-9.0485",-3.2796,-8.8008,-21.1996,"-44.3529",-2.3028,"-7.6401",-8.7356,2.0015,-3.9472,"-7.5043","-13.4427","-27.2649",-0.4039,-0.6991,-0.5895,"0.7485",-2.7805,-5.5201,-6.3224,"-1.2703"
"669","002205.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",12.3916,NA,NA,NA,"12.6356","",NA,"","13.2857",NA,"8.3959","18.9605","23.7793",-2.3667,5.3344,"11.8201","22.6853","-1.1082","4.4888","9.6260","15.0583",2.3677,5.9668,"9.4397","8.5984",-1.4596,0.7171,2.2225,"3.3486","-1.5629",-1.2479,0.5462,"1.8619",-1.1795,0.602,2.8066,"7.8682",-0.4338,"2.6629",4.0896,7.0493,-1.0226,"0.4181","-0.9050","-5.6344",-1.4162,-1.6774,-2.2114,"1.4662",-1.2933,-0.5135,0.3051,"1.7217"
"689","002225.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",12.2522,NA,NA,NA,"18.7279","",NA,"","19.9233",NA,"","15.1890","22.8379",6.0644,9.7801,"14.1056","18.2123","3.5813","7.5453","11.8832","16.1343",3.7471,7.4581,"9.8574","13.8433",2.9564,5.5305,6.621,"9.4548","1.7782",3.8876,5.1526,"7.2877",2.2136,4.456,6.2868,"7.7063",2.2565,"4.6640",6.3411,7.6452,1.9143,"3.9357","4.9990","3.4195",1.114,1.9458,2.4671,"-7.5176",1.4589,2.3517,1.7406,"0.9417"
"697","002233.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"17.1520","",NA,"","18.7349",NA,"","","26.0969",9.2403,9.2143,"12.2821","16.1468","1.9161","4.8755","7.2732","11.6003",2.4413,5.7242,"8.9927","14.5186",4.7061,10.7226,16.0832,"21.2152","1.7230",3.1547,3.6487,"5.8846",1.418,2.8162,5.2537,"11.0945",4.1334,"9.1831",12.5095,15.1863,2.4255,"4.4220","4.9621","8.8548",0.5919,2.5326,5.1529,"10.0386",2.918,6.5531,7.9838,"11.2142"
"734","002271.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"21.8233","",NA,"","29.6358",NA,"","","27.2624",NA,10.6727,"10.9654","15.1856","0.5450","6.2791","11.1100","16.1868",0.2625,7.14,"14.2196","13.8471",0.1675,4.5493,6.9791,"9.9245","-0.7057",5.1959,10.3727,"16.1744",0.25,7.7306,16.7151,"24.8614",3.2752,"12.6348",17.0586,22.5312,1.2766,"8.0189","12.8985","19.4515",1.3901,8.8009,16.6042,"22.7567",1.5625,9.488,15.4955,"21.1962"
"765","002302.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","17.1984",NA,"","","20.5695",NA,NA,"","19.8979","","7.2127","19.1781","12.3781",-2.5835,2.3883,"9.3397","11.2456",-3.3494,2.8662,8.7384,"10.6542","-4.8401",1.6962,6.0289,"9.5909",-3.4557,5.7975,12.977,"17.6079",-3.9149,"0.4656",4.8784,9.3016,-2.5756,"1.3636","6.0080","8.9723",-0.8986,1.9145,4.4423,"7.6295",-3.1087,-0.433,2.3108,"1.9989"
"786","002323.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","67.0048",NA,"","","58.1604",NA,NA,"","42.5148","","17.7300","24.7314","13.0531",1.6768,3.3403,"4.3737","6.3866",1.6079,2.9567,4.5057,"6.1202","1.2994",2.6697,3.3801,"4.8167",0.9971,2.6715,3.4448,"3.4306",0.4973,"1.1273",1.582,1.4686,0.4797,"0.6062","23.7749","10.9516",2.2021,11.3194,23.2509,"46.3174",1.8218,15.2842,22.7013,"35.8460"
"796","002333.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","24.5059",NA,"","","32.5881",NA,NA,"","26.9003","","20.3311","30.8587","14.2556",0.6612,2.6311,"4.2879","5.6348",1.2474,3.5065,5.6177,"7.1218","1.2582",3.0554,5.0015,"6.5842",1.0656,3.4551,5.2651,"6.5600",0.6439,"2.4311",3.439,4.0157,-1.1863,"7.2395","6.7628","14.6764",-0.3051,9.5789,9.0789,"9.2944",-0.6942,-0.344,-0.7914,"-2.5700"
"809","002346.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","22.1247",NA,"","","37.6059",NA,NA,"","29.7331","","16.4116","19.7446","25.9346",0.7764,2.6723,"3.1673","6.9013",0.78,2.6875,3.3945,"6.4568","0.2845",1.049,1.913,"2.1670",-0.7177,-0.2814,-0.8312,"0.4140",-0.1906,"-0.0616",0.318,7.081,1.4095,"6.5343","6.6619","7.9271",0.7104,5.1217,0.7679,"1.2855",1.0494,2.4187,13.7095,"13.7604"
"835","002372.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","15.8939",NA,"","","35.8796",NA,NA,"","34.4988","","17.7640","","42.2869",2.5652,8.3995,"14.7186","18.1295",1.7564,6.6046,11.0524,"13.3261","1.6175",6.5127,10.7613,"13.5200",2.1718,7.7539,12.8513,"16.9824",2.4463,"8.5614",14.1906,19.0904,2.6749,"9.0332","15.1332","21.4803",2.9109,10.5056,18.1058,"26.0956",2.9763,11.5126,19.2402,"27.6278"
"855","002392.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","32.5005",NA,"","","35.3809",NA,NA,"","24.5803","","13.2041","","28.3635",7.6607,5.6868,"8.0077","9.7578",1.3019,3.1039,4.9041,"6.5031","1.5813",3.1685,4.8365,"5.7841",1.9898,3.9411,5.5636,"7.3034",2.1668,"4.2885",6.9229,7.1327,1.6944,"3.2715","4.8145","-1.6014",1.0245,2.85,4.808,"5.0342",1.3292,2.7827,3.7599,"5.2796"
"861","002398.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","45.2909",NA,"","","45.3351",NA,NA,"","29.0851","","15.7560","","28.9873",5.039,3.492,"5.3166","8.2962",1.7278,4.6496,7.7218,"11.5562","2.9651",6.7603,10.9555,"14.5932",3.6114,8.0908,11.7936,"14.8709",2.63,"6.6920",9.9317,12.8727,2.5752,"5.8706","8.5456","10.5822",1.9359,4.2869,6.2224,"8.1057",1.4363,3.6442,6.0671,"8.6654"
"920","002457.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","24.7779",NA,NA,"","25.0484","","","","27.9742",NA,10.1339,"10.6179","12.7896",0.5979,3.5295,6.959,"8.0771","0.5426",2.8687,4.746,"4.8524",-0.1215,2.3736,4.7401,"6.9056",0.0498,"2.2496",3.6461,3.3655,0.0385,"0.9296","1.3768","2.7643",-0.0734,0.0322,0.4469,"1.1877",-0.3404,-2.4196,-4.015,"1.0698"
"1058","002596.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","38.7708","","","","32.0688",NA,NA,"","24.5756",2.1431,5.3686,7.8275,"9.9804","0.9782",3.6724,5.6291,"7.4584",0.8561,3.0464,4.362,"4.3905",0.1929,"1.2846",1.8023,1.6395,-0.8214,"-1.4464","0.5783","4.7374",-1.145,-0.3581,0.7979,"3.3357",0.3668,3.0768,4.8129,"7.9198"
"1085","002623.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","14.9002","","","","96.9763",NA,NA,"","99.7541",NA,26.2233,14.4653,"18.4927","1.7812",3.3917,2.8693,"3.6521",0.4245,1.1258,2.2529,"3.0083",0.7681,"0.9146",1.1269,1.8097,0.9287,"2.1959","3.0647","2.5600",0.4952,1.3838,2.0893,"0.7890",0.3224,0.3513,0.4169,"-1.0699"
"1103","002641.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","20.6850","","","","36.2670",NA,NA,"","30.8594",NA,13.8429,20.2029,"16.0865","2.0822",6.5082,10.9767,"15.9452",1.9955,6.4056,10.517,"12.5992",0.9273,"4.7230",7.5915,10.6103,1.1669,"5.3419","7.8594","11.3299",1.097,5.0704,8.7978,"8.7515",0.2389,2.4766,5.0299,"7.3658"
"1114","002652.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","19.1683","","","","27.8488",NA,NA,"","31.6689",NA,14.8692,NA,"24.4500","2.7214",5.9945,7.3137,"10.1338",1.5984,3.8431,5.6023,"6.5225",1.4135,"3.2006",4.6976,6.4036,1.3246,"4.4712","7.0335","6.9038",1.6483,4.9569,9.6441,"12.4491",4.2521,7.0639,8.4748,"11.7975"
"1133","002671.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","41.9420","","","","39.1101",NA,NA,"","39.1667",NA,14.3279,NA,"36.4260","3.8846",9.1972,14.3369,"16.5185",1.1977,7.243,11.8261,"11.9806",0.7296,"5.4349",8.7058,11.884,-1.5799,"1.2886","1.8448","1.7502",0.1146,1.6385,1.6211,"1.7117",-1.2172,-1.9252,-1.2065,"2.5741"
"1156","002694.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","19.0650",NA,NA,"","12.9166",NA,NA,NA,"24.3151","",11.6047,12.5066,"15.2690",0.7057,5.2073,7.5331,"9.0426",1.0837,"4.2850",6.1996,2.7247,0.1745,"1.6152","2.6025","2.5298",-1.2817,0.8677,1.557,"4.1407",-1.5183,0.6405,1.9933,"10.9551"
"1178","002718.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","57.8194",NA,NA,"","73.1009",NA,NA,NA,"47.5474","",NA,NA,"33.1711",NA,13.9097,22.6507,"35.1712",1.3616,"11.7528",18.475,25.9203,1.6202,"9.1054","13.7286","21.0329",1.8538,9.2422,10.4567,"15.2722",1.6582,6.2081,8.6091,"11.9974"
"1201","002742.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"21.8585","",NA,NA,"22.6968",NA,NA,NA,"18.6807",NA,"6.7836",10.8075,15.8375,2.6058,"5.9048","8.6525","12.7709",2.0782,4.9603,6.158,"9.3265",1.9905,9.4165,9.9543,"13.2587"
"1240","002785.SZ","建筑材料",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"12.4490","",NA,NA,"7.6117",NA,NA,NA,"7.9032",NA,"",NA,3.9929,0.7147,"0.7070","2.4885","3.6679",0.4179,1.4359,2.3482,"3.6061",0.5374,1.6218,2.3871,"-0.9961"
