"","证券代码","申万一级行业","净资产收益率ROE.平均...报告期..1993一季..单位...","净资产收益率ROE.平均...报告期..1993中报..单位...","净资产收益率ROE.平均...报告期..1993三季..单位...","净资产收益率ROE.平均...报告期..1993年报..单位...","净资产收益率ROE.平均...报告期..1994一季..单位...","净资产收益率ROE.平均...报告期..1994中报..单位...","净资产收益率ROE.平均...报告期..1994三季..单位...","净资产收益率ROE.平均...报告期..1994年报..单位...","净资产收益率ROE.平均...报告期..1995一季..单位...","净资产收益率ROE.平均...报告期..1995中报..单位...","净资产收益率ROE.平均...报告期..1995三季..单位...","净资产收益率ROE.平均...报告期..1995年报..单位...","净资产收益率ROE.平均...报告期..1996一季..单位...","净资产收益率ROE.平均...报告期..1996中报..单位...","净资产收益率ROE.平均...报告期..1996三季..单位...","净资产收益率ROE.平均...报告期..1996年报..单位...","净资产收益率ROE.平均...报告期..1997一季..单位...","净资产收益率ROE.平均...报告期..1997中报..单位...","净资产收益率ROE.平均...报告期..1997三季..单位...","净资产收益率ROE.平均...报告期..1997年报..单位...","净资产收益率ROE.平均...报告期..1998一季..单位...","净资产收益率ROE.平均...报告期..1998中报..单位...","净资产收益率ROE.平均...报告期..1998三季..单位...","净资产收益率ROE.平均...报告期..1998年报..单位...","净资产收益率ROE.平均...报告期..1999一季..单位...","净资产收益率ROE.平均...报告期..1999中报..单位...","净资产收益率ROE.平均...报告期..1999三季..单位...","净资产收益率ROE.平均...报告期..1999年报..单位...","净资产收益率ROE.平均...报告期..2000一季..单位...","净资产收益率ROE.平均...报告期..2000中报..单位...","净资产收益率ROE.平均...报告期..2000三季..单位...","净资产收益率ROE.平均...报告期..2000年报..单位...","净资产收益率ROE.平均...报告期..2001一季..单位...","净资产收益率ROE.平均...报告期..2001中报..单位...","净资产收益率ROE.平均...报告期..2001三季..单位...","净资产收益率ROE.平均...报告期..2001年报..单位...","净资产收益率ROE.平均...报告期..2002一季..单位...","净资产收益率ROE.平均...报告期..2002中报..单位...","净资产收益率ROE.平均...报告期..2002三季..单位...","净资产收益率ROE.平均...报告期..2002年报..单位...","净资产收益率ROE.平均...报告期..2003一季..单位...","净资产收益率ROE.平均...报告期..2003中报..单位...","净资产收益率ROE.平均...报告期..2003三季..单位...","净资产收益率ROE.平均...报告期..2003年报..单位...","净资产收益率ROE.平均...报告期..2004一季..单位...","净资产收益率ROE.平均...报告期..2004中报..单位...","净资产收益率ROE.平均...报告期..2004三季..单位...","净资产收益率ROE.平均...报告期..2004年报..单位...","净资产收益率ROE.平均...报告期..2005一季..单位...","净资产收益率ROE.平均...报告期..2005中报..单位...","净资产收益率ROE.平均...报告期..2005三季..单位...","净资产收益率ROE.平均...报告期..2005年报..单位...","净资产收益率ROE.平均...报告期..2006一季..单位...","净资产收益率ROE.平均...报告期..2006中报..单位...","净资产收益率ROE.平均...报告期..2006三季..单位...","净资产收益率ROE.平均...报告期..2006年报..单位...","净资产收益率ROE.平均...报告期..2007一季..单位...","净资产收益率ROE.平均...报告期..2007中报..单位...","净资产收益率ROE.平均...报告期..2007三季..单位...","净资产收益率ROE.平均...报告期..2007年报..单位...","净资产收益率ROE.平均...报告期..2008一季..单位...","净资产收益率ROE.平均...报告期..2008中报..单位...","净资产收益率ROE.平均...报告期..2008三季..单位...","净资产收益率ROE.平均...报告期..2008年报..单位...","净资产收益率ROE.平均...报告期..2009一季..单位...","净资产收益率ROE.平均...报告期..2009中报..单位...","净资产收益率ROE.平均...报告期..2009三季..单位...","净资产收益率ROE.平均...报告期..2009年报..单位...","净资产收益率ROE.平均...报告期..2010一季..单位...","净资产收益率ROE.平均...报告期..2010中报..单位...","净资产收益率ROE.平均...报告期..2010三季..单位...","净资产收益率ROE.平均...报告期..2010年报..单位...","净资产收益率ROE.平均...报告期..2011一季..单位...","净资产收益率ROE.平均...报告期..2011中报..单位...","净资产收益率ROE.平均...报告期..2011三季..单位...","净资产收益率ROE.平均...报告期..2011年报..单位...","净资产收益率ROE.平均...报告期..2012一季..单位...","净资产收益率ROE.平均...报告期..2012中报..单位...","净资产收益率ROE.平均...报告期..2012三季..单位...","净资产收益率ROE.平均...报告期..2012年报..单位...","净资产收益率ROE.平均...报告期..2013一季..单位...","净资产收益率ROE.平均...报告期..2013中报..单位...","净资产收益率ROE.平均...报告期..2013三季..单位...","净资产收益率ROE.平均...报告期..2013年报..单位...","净资产收益率ROE.平均...报告期..2014一季..单位...","净资产收益率ROE.平均...报告期..2014中报..单位...","净资产收益率ROE.平均...报告期..2014三季..单位...","净资产收益率ROE.平均...报告期..2014年报..单位...","净资产收益率ROE.平均...报告期..2015一季..单位...","净资产收益率ROE.平均...报告期..2015中报..单位...","净资产收益率ROE.平均...报告期..2015三季..单位...","净资产收益率ROE.平均...报告期..2015年报..单位...","净资产收益率ROE.平均...报告期..2016一季..单位...","净资产收益率ROE.平均...报告期..2016中报..单位...","净资产收益率ROE.平均...报告期..2016三季..单位...","净资产收益率ROE.平均...报告期..2016年报..单位...","净资产收益率ROE.平均...报告期..2017一季..单位...","净资产收益率ROE.平均...报告期..2017中报..单位...","净资产收益率ROE.平均...报告期..2017三季..单位...","净资产收益率ROE.平均...报告期..2017年报..单位..."
"520","002056.SZ","电子",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",18.3925,NA,NA,NA,"22.8978","",11.9037,"11.3027","17.0966",2.7682,"6.2073","10.6095","10.9977",1.6501,4.0728,"5.9165","6.8029","0.1141","2.1973","4.8449","6.9300",1.9466,5.1204,"9.7933","14.0517",1.9263,3.2569,5.9481,"2.5915","0.7031",2.2138,3.9205,"-7.7345",1.6766,4.1855,6.842,"9.9483",1.9702,"5.6510",8.5595,12.2183,2.0994,"4.4739","7.8767","9.4612",2.6569,5.7184,8.4192,"11.7615",1.5564,5.4535,9.6435,"13.5612"
"540","002076.SZ","电子",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",30.0042,NA,NA,NA,"31.6445","",15.5338,"24.9243","19.9211",2.3489,"7.6837","11.2794","14.7706",2.6448,5.0035,"5.9838","3.6787","1.3367","2.5950","2.8833","2.8140",0.9751,2.1018,"3.1260","3.1485",0.9845,1.6641,3.6094,"5.3820","1.1630",1.3396,2.6539,"3.7265",1.5178,2.0435,2.6872,"3.9366",1.3114,"2.6301",3.1593,4.2301,1.0567,"3.0000","4.8625","8.1255",0.5284,1.9037,3.6789,"4.0513",0.7598,1.4756,2.9646,"5.3904"
"541","002077.SZ","电子",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",15.7358,NA,NA,NA,"17.6006","",10.5473,"12.5744","11.6481",1.4571,"5.1651","6.2525","11.1560",3.267,5.5819,"7.4873","0.3308","0.1673","0.6943","-6.1757","1.5974",0.8251,2.2824,"3.6147","7.2485",2.619,4.1306,5.4072,"8.0761","0.2760",3.8578,5.2071,"7.9105",0.7184,2.5389,4.0398,"6.0068",0.175,"2.5329",3.9299,4.1225,0.2653,"-2.1461","-1.0817","-1.3740",0.1911,0.3857,0.733,"1.4952",-0.7385,-0.3923,0.2548,"0.8743"
"543","002079.SZ","电子",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",18.7973,NA,NA,NA,"16.5629","",9.622,"13.2442","9.8140",1.4303,"3.5822","4.8819","5.9329",0.3721,1.5092,"3.6803","3.6176","0.9246","2.5760","5.1329","7.7063",3.6782,7.4946,"10.2641","12.8564",3.84,6.5321,8.8497,"7.8220","1.3894",2.3129,1.9617,"1.6940",0.1866,1.2623,2.4381,"3.4599",0.2016,"1.4076",2.6525,3.3802,0.2388,"0.5611","1.0427","1.7900",1.01,3.8272,5.8552,"8.2655",1.2757,3.6357,5.3918,"6.9870"
"570","002106.SZ","电子",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",50.6494,NA,NA,NA,"51.1692","",23.4807,"33.3583","22.3924",3.1628,"7.4468","11.2703","15.7458",2.6226,5.6345,"10.0654","13.6859","1.8945","4.0878","6.6707","10.7576",3.6016,9.0587,"15.2228","23.9688",5.905,12.3316,15.9471,"20.5029","1.4623",3.3728,4.5384,"5.8026",0.6445,0.809,1.3833,"2.0264",0.4081,"0.8109",0.6522,0.3343,-1.2272,"-2.3253","-3.3654","-15.9328",0.1947,1.9364,3.3117,"5.9633",0.9638,1.7393,2.6136,"3.8171"
"583","002119.SZ","电子",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",17.3033,NA,NA,NA,"22.4277","",11.5179,"","21.8773",1.9084,"4.9018","11.3521","13.7814",1.2566,3.4681,"4.3061","1.1892","0.2849","2.3316","5.5621","8.4975",2.3683,4.5045,"7.6493","11.0192",0.8588,3.2013,4.6433,"1.7619","0.5185",1.7335,2.6226,"1.3662",0.2809,1.1817,2.3539,"2.6042",-0.1321,"0.1205",0.4725,0.3255,0.0315,"-6.2300","-6.8783","-8.4064",1.1432,2.6573,4.7801,"6.4662",1.9335,4.7465,7.8637,"8.9134"
"598","002134.SZ","电子",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"20.9256","",NA,"","24.5175",4.6804,"6.3090","9.6362","12.5762",1.8017,3.2354,"4.5855","2.5072","-1.2818","-1.1041","-1.0371","0.4040",0.1123,-0.7471,"-0.8048","-2.7429",0.0357,0.2288,0.2797,"0.4011","-0.6719",-4.1598,-5.7263,"-13.5707",-2.1363,-4.5106,-5.9979,"-8.2490",-1.2128,"2.4858",2.156,1.7229,-1.3918,"-3.4141","-4.9613","-8.8298",-3.1268,-5.6068,-8.7675,"-20.8942",-1.3598,-1.9293,-0.4839,"3.2950"
"602","002138.SZ","电子",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",37.5741,NA,NA,NA,"42.0124","",NA,"","38.1956",7.5216,"7.4069","12.7546","18.9139",2.4026,4.6817,"8.0588","8.8243","2.3920","4.8673","8.8226","12.0296",3.8293,9.497,"13.5528","16.4986",2.6799,4.9199,7.6716,"9.1146","1.6098",4.177,7.7377,"10.5927",2.3436,5.5354,9.1573,"11.7354",2.9759,"5.9863",9.464,12.184,2.2261,"5.4145","8.6390","11.6446",3.0964,7.1785,10.8515,"14.1497",2.4011,6.2956,7.8242,"10.2323"
"603","002139.SZ","电子",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"29.2991","",NA,"","26.0982",0.6544,"2.0859","2.9769","11.4266",1.0016,5.0587,"9.5144","12.4298","1.2824","5.5154","10.7509","13.6831",3.0748,10.3524,"14.8689","19.3700",3.3202,7.1092,11.2681,"15.4957","2.0171",4.5787,5.723,"6.7544",1.2117,3.4811,6.8205,"8.0699",1.5921,"4.5751",9.2384,12.2524,1.8037,"5.1542","8.9718","10.5883",1.3371,3.8696,7.998,"10.7572",2.0094,5.3391,9.5632,"11.5119"
"605","002141.SZ","电子",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",24.473,NA,NA,NA,"21.7795","",NA,"","22.1000",NA,"9.1166","8.0869","11.7255",0.8982,2.7283,"2.5792","0.4637","-2.5790","-1.8816","-0.7458","1.1033",0.4344,2.27,"3.4431","5.2307",0.6415,2.6775,3.8393,"1.0169","-2.0576",-0.3966,0.1123,"1.0754",0.1115,0.5994,2.2901,"2.7108",-0.846,"0.1083",0.9876,0.7259,-1.0231,"-0.6082","-0.3106","2.2599",0.2336,0.5514,0.8535,"1.0480",0.269,0.4117,0.4444,"0.7020"
