"","证券代码","申万一级行业","净资产收益率ROE.平均...报告期..1993一季..单位...","净资产收益率ROE.平均...报告期..1993中报..单位...","净资产收益率ROE.平均...报告期..1993三季..单位...","净资产收益率ROE.平均...报告期..1993年报..单位...","净资产收益率ROE.平均...报告期..1994一季..单位...","净资产收益率ROE.平均...报告期..1994中报..单位...","净资产收益率ROE.平均...报告期..1994三季..单位...","净资产收益率ROE.平均...报告期..1994年报..单位...","净资产收益率ROE.平均...报告期..1995一季..单位...","净资产收益率ROE.平均...报告期..1995中报..单位...","净资产收益率ROE.平均...报告期..1995三季..单位...","净资产收益率ROE.平均...报告期..1995年报..单位...","净资产收益率ROE.平均...报告期..1996一季..单位...","净资产收益率ROE.平均...报告期..1996中报..单位...","净资产收益率ROE.平均...报告期..1996三季..单位...","净资产收益率ROE.平均...报告期..1996年报..单位...","净资产收益率ROE.平均...报告期..1997一季..单位...","净资产收益率ROE.平均...报告期..1997中报..单位...","净资产收益率ROE.平均...报告期..1997三季..单位...","净资产收益率ROE.平均...报告期..1997年报..单位...","净资产收益率ROE.平均...报告期..1998一季..单位...","净资产收益率ROE.平均...报告期..1998中报..单位...","净资产收益率ROE.平均...报告期..1998三季..单位...","净资产收益率ROE.平均...报告期..1998年报..单位...","净资产收益率ROE.平均...报告期..1999一季..单位...","净资产收益率ROE.平均...报告期..1999中报..单位...","净资产收益率ROE.平均...报告期..1999三季..单位...","净资产收益率ROE.平均...报告期..1999年报..单位...","净资产收益率ROE.平均...报告期..2000一季..单位...","净资产收益率ROE.平均...报告期..2000中报..单位...","净资产收益率ROE.平均...报告期..2000三季..单位...","净资产收益率ROE.平均...报告期..2000年报..单位...","净资产收益率ROE.平均...报告期..2001一季..单位...","净资产收益率ROE.平均...报告期..2001中报..单位...","净资产收益率ROE.平均...报告期..2001三季..单位...","净资产收益率ROE.平均...报告期..2001年报..单位...","净资产收益率ROE.平均...报告期..2002一季..单位...","净资产收益率ROE.平均...报告期..2002中报..单位...","净资产收益率ROE.平均...报告期..2002三季..单位...","净资产收益率ROE.平均...报告期..2002年报..单位...","净资产收益率ROE.平均...报告期..2003一季..单位...","净资产收益率ROE.平均...报告期..2003中报..单位...","净资产收益率ROE.平均...报告期..2003三季..单位...","净资产收益率ROE.平均...报告期..2003年报..单位...","净资产收益率ROE.平均...报告期..2004一季..单位...","净资产收益率ROE.平均...报告期..2004中报..单位...","净资产收益率ROE.平均...报告期..2004三季..单位...","净资产收益率ROE.平均...报告期..2004年报..单位...","净资产收益率ROE.平均...报告期..2005一季..单位...","净资产收益率ROE.平均...报告期..2005中报..单位...","净资产收益率ROE.平均...报告期..2005三季..单位...","净资产收益率ROE.平均...报告期..2005年报..单位...","净资产收益率ROE.平均...报告期..2006一季..单位...","净资产收益率ROE.平均...报告期..2006中报..单位...","净资产收益率ROE.平均...报告期..2006三季..单位...","净资产收益率ROE.平均...报告期..2006年报..单位...","净资产收益率ROE.平均...报告期..2007一季..单位...","净资产收益率ROE.平均...报告期..2007中报..单位...","净资产收益率ROE.平均...报告期..2007三季..单位...","净资产收益率ROE.平均...报告期..2007年报..单位...","净资产收益率ROE.平均...报告期..2008一季..单位...","净资产收益率ROE.平均...报告期..2008中报..单位...","净资产收益率ROE.平均...报告期..2008三季..单位...","净资产收益率ROE.平均...报告期..2008年报..单位...","净资产收益率ROE.平均...报告期..2009一季..单位...","净资产收益率ROE.平均...报告期..2009中报..单位...","净资产收益率ROE.平均...报告期..2009三季..单位...","净资产收益率ROE.平均...报告期..2009年报..单位...","净资产收益率ROE.平均...报告期..2010一季..单位...","净资产收益率ROE.平均...报告期..2010中报..单位...","净资产收益率ROE.平均...报告期..2010三季..单位...","净资产收益率ROE.平均...报告期..2010年报..单位...","净资产收益率ROE.平均...报告期..2011一季..单位...","净资产收益率ROE.平均...报告期..2011中报..单位...","净资产收益率ROE.平均...报告期..2011三季..单位...","净资产收益率ROE.平均...报告期..2011年报..单位...","净资产收益率ROE.平均...报告期..2012一季..单位...","净资产收益率ROE.平均...报告期..2012中报..单位...","净资产收益率ROE.平均...报告期..2012三季..单位...","净资产收益率ROE.平均...报告期..2012年报..单位...","净资产收益率ROE.平均...报告期..2013一季..单位...","净资产收益率ROE.平均...报告期..2013中报..单位...","净资产收益率ROE.平均...报告期..2013三季..单位...","净资产收益率ROE.平均...报告期..2013年报..单位...","净资产收益率ROE.平均...报告期..2014一季..单位...","净资产收益率ROE.平均...报告期..2014中报..单位...","净资产收益率ROE.平均...报告期..2014三季..单位...","净资产收益率ROE.平均...报告期..2014年报..单位...","净资产收益率ROE.平均...报告期..2015一季..单位...","净资产收益率ROE.平均...报告期..2015中报..单位...","净资产收益率ROE.平均...报告期..2015三季..单位...","净资产收益率ROE.平均...报告期..2015年报..单位...","净资产收益率ROE.平均...报告期..2016一季..单位...","净资产收益率ROE.平均...报告期..2016中报..单位...","净资产收益率ROE.平均...报告期..2016三季..单位...","净资产收益率ROE.平均...报告期..2016年报..单位...","净资产收益率ROE.平均...报告期..2017一季..单位...","净资产收益率ROE.平均...报告期..2017中报..单位...","净资产收益率ROE.平均...报告期..2017三季..单位...","净资产收益率ROE.平均...报告期..2017年报..单位..."
"1298","002848.SZ","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"19.9226","",NA,NA,"17.0569",NA,NA,NA,"13.0256",NA,"5.4247",NA,6.4268,NA,"","","9.5081",5.2687,6.4057,5.8022,"10.2978",0.6316,1.4785,0.3487,"2.3765"
"1309","002860.SZ","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"","",NA,NA,"15.9421",NA,NA,NA,"22.2351",NA,"",NA,28,NA,"","","23.6075",7.4587,13.5559,21.8707,"23.9074",6.4765,9.3908,13.9854,"18.3993"
"1540","300160.SZ","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","26.5579",NA,NA,"","33.4968","","","","27.9436",NA,11.8528,"24.1762","29.5851",3.7308,8.5281,14.4796,"15.7503","2.4291",3.6178,4.9115,"4.9941",1.5524,2.6072,2.9299,"3.5654",1.524,"2.8712",2.6164,3.4052,1.9792,"3.8443","4.4908","5.4667",3.1726,6.2748,7.4607,"10.1568",4.9759,8.9466,10.517,"8.7299"
"1596","300217.SZ","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","5.7434","","","","26.9038",NA,NA,"","33.4839",10.1222,10.1329,14.8482,"18.0552","3.4364",6.3131,8.5279,"9.7601",1.7919,3.6234,5.6552,"8.6335",2.3501,"4.1836",6.5054,9.146,1.7907,"3.5543","5.6199","5.0868",0.5814,1.3739,2.3321,"2.5415",0.6319,2.0749,3.4366,"4.5247"
"1626","300247.SZ","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","45.6668",NA,"","","27.9569",NA,NA,"","25.5494","","13.1396","","26.5960",NA,NA,"","23.8665",NA,8.0407,7.4512,"11.6370","1.0726",2.2079,2.2055,"3.3927",1.1172,1.889,1.894,"2.8258",1.1141,"1.8994",1.9957,3.0994,1.0054,"1.7175","1.3854","3.8336",0.562,1.0473,2.2265,"4.5237",0.7031,1.4768,2.1403,"2.8549"
"1628","300249.SZ","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","23.4774","","","","29.3048",NA,NA,"","29.0273",NA,14.4637,9.2103,"12.5497","1.0699",3.8703,4.3614,"6.0410",0.6762,2.0599,1.6984,"1.5585",-1.6698,"0.8924",1.0253,1.9389,-0.6727,"-1.4204","-1.4610","2.1450",0.2048,1.5516,3.0458,"6.4144",-1.5081,3.3276,5.229,"12.5911"
"1651","300272.SZ","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","10.3295",NA,NA,"","10.5497","","","","20.5448",NA,NA,"","26.8792",NA,12.6073,17.8916,"13.3984","1.2777",4.4749,7.0769,"10.7317",1.3067,4.8463,7.9501,"11.6670",1.4604,"5.1077",8.8496,12.3923,1.5779,"5.3894","9.5368","13.3218",1.6011,5.6517,9.5798,"14.0209",1.6665,5.2594,7.6295,"7.7738"
"1721","300342.SZ","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","42.0557",NA,NA,"","43.9689",NA,NA,NA,"33.2943","",16.0217,12.9151,"17.4964",3.7412,8.0056,11.145,"13.9989",2.5453,"6.0004",9.0097,11.81,3.0608,"7.3381","10.0954","13.2836",3.6974,7.2271,10.6365,"15.8787",4.0748,7.4561,11.0641,"14.8009"
"1780","300403.SZ","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","17.8936",NA,NA,"","37.7606",NA,NA,NA,"35.6246","",NA,NA,"30.5366",NA,NA,NA,"30.0426",NA,"12.9751",19.9466,16.5716,2.7858,"5.7918","9.8315","12.4979",4.0773,8.557,12.3537,"14.9515",3.1051,7.0193,9.6284,"11.4351"
"1852","300475.SZ","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"",NA,"","",NA,NA,NA,NA,"","",NA,"","",NA,"","","",NA,NA,"","","","","","",NA,NA,"","",NA,NA,NA,"28.1698","",NA,NA,"31.2153",NA,NA,NA,"27.9665",NA,"",NA,30.5743,4.9624,"6.4329","9.7200","12.7960",2.8369,4.6802,7.3167,"8.7887",1.1067,2.5644,4.4681,"7.4625"
"2156","600060.SH","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.493,NA,NA,NA,45.07,NA,11.2906,NA,25.1656,NA,4.7492,NA,13.5797,NA,2.6413,NA,9.2211,NA,3.7604,NA,9.1425,NA,2.2484,NA,-0.9932,0.6364,1.1029,"1.3721","1.5507","0.5762",0.5451,0.8547,"1.7784",0.6906,"0.6877","1.0874",2.4564,1.059,1.4091,2.2897,"4.1688","1.6219",2.536,"3.7652","5.0560",1.865,"2.9346","4.4127","7.4507",1.9514,3.1188,"4.9047","7.7966","2.8751","5.4863","10.0146","12.6675",2.7511,4.9518,"8.9705","15.7823",4.5365,8.855,14.7239,"26.3082","4.3334",7.7111,11.8915,"20.0999",5.4899,9.0892,12.4162,"16.9541",4.5121,"6.1545",9.0892,13.5214,4.3656,"5.7245","8.3820","13.1143",4.3804,6.0465,9.3182,"14.0325",2.0143,2.9554,4.5301,"7.0261"
"2399","600336.SH","家用电器",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2333,NA,NA,NA,14.82,NA,6.544,NA,3.529,NA,2.5676,3.4092,3.8259,1.6472,2.5776,"2.9521","2.8726","0.6737",1.51,1.7495,"1.7143",0.618,"1.3119","1.5794",1.9725,0.5113,1.1941,1.5295,"-6.3823","-2.9464",-8.4054,"-14.1785","-10.1534",0.1955,"-2.5493","-5.5766","-78.4644",-4.6975,0.8495,"0.7043","2.9827","1.4798","5.0338","7.7930","11.0536",1.3475,5.4089,"8.4610","13.0966",0.8856,3.6595,4.2325,"6.3601","1.1283",8.0606,10.5614,"24.0634",11.8348,17.301,19.1469,"18.0512",2.0034,"7.9388",9.5151,7.4818,2.3296,"7.3037","6.8649","1.9207",2.8943,6.1613,5.7598,"1.7280",1.7819,2.5933,2.0573,"1.8379"
"2624","600619.SH","家用电器",NA,8.1762,NA,13.8897,NA,7.7881,NA,13.0218,NA,13.6166,NA,19.6028,NA,15.4795,NA,19.53,NA,7.7043,NA,10.6809,NA,2.803,NA,0.1357,NA,2.0994,NA,1.1968,NA,3.8349,NA,7.1217,NA,12.1515,NA,13.3549,6.1673,10.3891,"8.7339","1.6843","0.9103",3.2546,1.7961,"4.1221",5.5301,"12.9095","14.2733",18.3052,6.9285,13.2682,13.0738,"11.2447","2.3210",3.4462,"3.1378","4.6050",1.6698,"4.5651","7.4566","8.6516",1.7758,5.4567,"4.0449","1.0704","-4.9947","0.3219","2.8598","4.1788",2.5583,5.3942,"5.5310","9.0764",4.4464,8.6161,10.0765,"10.2159","2.7727",5.6817,5.1995,"7.1218",1.3299,2.5277,2.9783,"4.3982",1.4489,"2.7793",2.8321,3.924,1.2323,"2.1388","1.5310","2.1765",0.4075,0.94,1.4084,"4.4685",1.1788,2.8529,4.8912,"6.8828"
