"","证券代码","申万一级行业","主营业务利润..报告期..1993一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1993中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1993三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1993年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1994一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1994中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1994三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1994年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1995一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1995中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1995三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1995年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1996一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1996中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1996三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1996年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1997一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1997中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1997三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1997年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1998一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1998中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1998三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1998年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1999一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1999中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1999三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1999年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2000一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2000中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2000三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2000年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2001一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2001中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2001三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2001年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2002一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2002中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2002三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2002年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2003一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2003中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2003三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2003年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2004一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2004中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2004三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2004年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2005一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2005中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2005三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2005年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2006一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2006中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2006三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2006年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2007一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2007中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2007三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2007年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2008一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2008中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2008三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2008年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2009一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2009中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2009三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2009年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2010一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2010中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2010三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2010年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2011一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2011中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2011三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2011年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2012一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2012中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2012三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2012年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2013一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2013中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2013三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2013年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2014一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2014中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2014三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2014年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2015一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2015中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2015三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2015年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2016一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2016中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2016三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2016年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2017一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2017中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2017三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2017年报..报表类型..合并报表..单位..元"
"2677","600682.SH","商业贸易","","","","39,167,013.6700","","32,259,272.7900",NA,"59,322,000.0000","","27,298,628.9200","","46,406,814.4800","","28,486,580.6600","","25,208,797.4900","","16,834,108.4000",NA,"58,365,043.3500","","94,176,909.4300","","201,012,322.5400","","117,432,791.6600",NA,"214,457,509.8200","","121,494,205.5900","","243,783,380.5800","","130,172,295.1200","","258,935,501.4000","86,068,318.4700","149,017,677.0400","207,786,526.8200","296,298,324.7200","87,551,273.0000","148,236,218.3000","211,004,653.5500","305,448,214.0500","95,450,134.9700","178,313,534.0100","237,589,410.3200","323,230,314.0800","89,485,107.2300","159,256,201.2800","220,382,383.8000","309,586,774.0300","97,903,885.8100","176,177,003.5200","251,904,512.7500","364,512,085.2400","102,627,401.0100","183,865,521.2900","258,035,806.0500","356,888,792.8100","106,516,082.8100","200,712,527.3500","284,651,030.6500","394,495,228.9000","97,815,911.6900","174,226,492.6000","246,573,604.9500","359,549,915.8600","98,351,502.3800","179,492,989.5400","247,002,470.4800","340,491,136.9100","103,520,809.2200","192,646,442.7500","270,262,833.8500","371,091,838.4700","153,877,867.4200","290,947,669.4400","416,513,948.1100","580,605,168.6500","172,655,819.4800","328,807,473.0600","478,819,822.8400","699,532,795.8900","197,850,121.3700","376,100,106.9100","542,949,890.1800","2,424,559,843.2400","1,061,393,504.8100","2,313,762,842.3800","3,448,995,127.7100","5,465,719,840.2900","1,060,895,971.1800","2,259,924,884.1300","3,311,862,487.4800","5,627,726,741.8500","1,134,433,985.3700","2,695,849,703.0800","4,343,914,673.1900","6,435,425,519.1900"
"2688","600693.SH","商业贸易","","","","18,590,019.8600","","14,502,346.5400",NA,"27,577,000.0000","","16,333,018.0000","","32,755,900.5900","","20,789,626.6400","","37,073,962.8300","","25,246,583.4800",NA,"41,924,752.8400","","37,360,586.7800","","77,893,250.9300","","41,053,583.6900",NA,"78,627,159.4900","","32,393,328.7000","","63,975,327.9100","","29,498,844.3100","","44,021,672.7400","16,152,573.1500","30,661,216.6200","46,554,732.8000","67,883,597.9700","22,435,508.3400","38,222,739.1700","54,566,937.5300","82,165,596.7700","24,210,965.7200","44,204,932.8100","61,008,499.2300","88,194,362.4500","30,428,281.8500","50,733,224.7500","68,970,542.3000","104,790,953.0200","33,101,234.3100","59,383,473.7500","93,532,922.7400","132,299,168.0700","50,302,133.8300","107,277,459.8600","161,841,987.4300","239,507,882.6500","88,109,760.6000","151,099,050.5400","222,043,063.6200","307,826,813.1700","89,066,179.1700","158,338,093.0600","223,323,366.6000","314,736,153.5700","109,445,081.1600","196,349,846.3900","278,372,349.2500","392,495,965.9600","127,484,567.3400","215,509,008.7000","300,142,756.1300","413,249,478.1800","116,806,928.1200","209,208,723.0900","297,489,653.2000","409,503,638.0900","117,218,132.2700","209,808,351.7200","287,346,121.8500","388,916,011.0800","99,937,817.3900","186,562,353.1000","260,808,785.7100","348,906,507.7200","100,503,062.0900","177,770,608.2100","246,111,819.8800","335,104,161.5000","83,762,470.5000","145,398,358.5300","195,265,725.7400","581,436,590.1700","119,943,795.3700","296,108,816.7800","460,761,264.7600","870,575,294.0100"
"2689","600694.SH","商业贸易","","","","35,875,746.6100","","64,987,000.0000",NA,"65,106,000.0000","","40,959,600.0000","","60,250,199.3500","","31,697,987.0100","","62,390,613.8200","","36,277,010.3600",NA,"63,627,581.4300","","66,714,624.1500","","149,638,870.9700","","100,103,885.7200",NA,"203,506,341.4300","","106,605,804.7000","","220,499,506.3000","","126,370,498.5500","180,578,203.0800","319,705,826.8900","111,827,447.2100","212,829,424.8600","288,594,219.3700","458,202,031.9400","196,398,977.6700","351,628,413.7600","505,102,090.8900","710,572,650.4900","231,091,562.5700","421,545,854.2100","606,602,470.0100","956,052,585.0800","347,172,142.2900","661,027,503.3000","923,085,384.2900","1,288,081,217.0500","426,066,623.7900","792,725,217.9800","1,103,164,643.5600","1,603,537,997.0800","766,374,081.0700","1,432,399,616.2800","2,076,069,295.2400","2,891,525,416.5000","978,367,634.7900","1,768,487,176.8100","2,576,175,400.4500","3,466,737,926.9600","1,078,590,873.3800","1,967,056,095.3200","2,789,534,763.9500","3,696,267,950.3900","1,166,952,198.4400","2,234,002,666.6700","3,294,492,549.2000","4,351,113,522.8500","1,434,391,034.4700","2,693,188,891.6600","3,918,832,544.2200","5,287,681,988.3800","1,771,840,890.6400","3,156,822,440.9600","4,408,331,170.5000","5,950,228,157.3400","1,871,576,091.3300","3,413,477,791.1400","4,890,036,968.4500","6,538,738,291.0100","1,939,570,339.1300","3,509,117,493.5700","4,954,011,449.2900","6,465,862,051.5400","1,864,419,671.9000","3,426,946,741.6200","4,827,708,614.4200","6,292,771,176.7700","1,794,663,615.9100","3,235,826,204.9100","4,585,197,963.5600","5,925,930,653.2200","1,673,154,593.6600","3,045,118,019.2600","4,338,307,307.9600","5,761,031,900.1500"
"2692","600697.SH","商业贸易","","","","8,521,733.6700","","7,384,754.4700",NA,"10,884,570.0000","","4,802,417.0300","","11,724,507.7500","","6,032,180.9300","","12,053,187.4500","","6,121,055.7800",NA,"22,868,119.1900","","27,728,434.6300","","50,964,110.9200","","30,541,553.9600",NA,"52,126,646.0300","","25,055,776.8000","","59,499,842.6300","","29,540,729.0900","41,840,468.7700","53,300,887.0900","12,657,020.5900","29,192,609.5700","41,643,799.2300","57,767,387.0000","12,769,623.6200","29,433,079.8000","41,933,588.9600","64,781,326.1200","28,716,856.1400","64,034,440.9300","101,890,703.5100","152,383,360.1800","41,010,802.9600","92,772,047.9000","139,354,203.9300","203,139,365.8400","52,188,626.0200","107,633,561.4300","167,131,674.2900","254,399,475.8200","72,620,304.5400","157,801,880.3400","232,484,022.3800","424,491,224.3600","122,089,832.8800","245,808,459.3500","375,071,577.2800","539,952,647.2900","133,293,175.6600","275,918,254.6600","405,939,579.7700","607,204,081.9200","166,041,322.7900","317,985,129.0900","497,996,934.7800","744,456,035.0000","198,083,972.4100","426,740,160.0700","677,036,620.7300","1,058,696,055.8000","262,205,396.7000","571,235,047.5200","889,165,661.9500","1,309,202,332.8000","354,590,089.7700","727,482,975.3000","1,122,120,215.4600","1,633,325,603.6600","425,755,967.9300","921,030,129.8800","1,425,824,391.9700","2,092,672,136.0000","507,763,102.2200","1,079,352,973.7100","1,651,498,424.8500","2,404,947,450.5000","578,022,181.0200","1,221,144,866.2500","1,836,355,238.7100","2,559,987,521.7700","619,098,232.6000","1,290,817,871.0500","1,998,932,204.3100","2,958,269,412.1200"
"2703","600710.SH","商业贸易","","","","34,612,249.0000","","",NA,"23,521,071.0000","","","","19,030,661.2100","","14,477,185.9100","","27,303,722.5100","","18,045,990.9000",NA,"27,458,675.4700","","28,696,014.2300","","61,148,126.9700","","38,374,786.3000",NA,"66,203,174.7400","","35,014,615.0200","","57,745,277.3400","","39,468,480.6700","","69,115,699.4600","25,750,348.6000","70,376,213.2700","113,500,445.4700","157,222,240.9300","48,585,461.1800","123,809,356.0900","171,538,178.3900","200,061,796.7400","72,987,938.6500","137,038,051.9600","168,025,356.4900","190,340,890.3900","36,079,065.1900","72,906,470.6800","100,430,242.1100","135,074,767.5600","46,336,796.3700","91,928,401.9700","136,044,837.4800","168,215,920.3700","59,905,831.4300","124,456,091.3200","170,316,195.9600","211,515,616.1000","61,990,324.4700","115,930,950.8300","141,544,972.2100","150,739,621.8700","19,993,252.6100","41,210,229.7200","66,528,617.4300","121,293,258.0300","56,924,505.9900","144,239,039.9000","196,469,237.8900","263,997,455.5900","83,273,144.7500","157,484,467.7200","188,426,249.6100","237,234,243.4500","59,196,225.3600","99,040,195.5200","120,110,937.3100","145,601,989.9200","22,757,721.0800","38,015,619.0800","52,189,784.5400","67,438,162.3000","22,781,008.1500","44,139,176.4600","59,669,567.1900","76,394,934.0000","9,625,606.2300","21,480,328.5800","24,575,265.3700","20,856,671.7700","49,445,645.5700","39,844,054.6200","50,340,865.6100","3,524,002,620.4900","812,689,347.6800","1,792,550,279.7400","2,887,573,069.9800","4,108,178,957.5400"
"2705","600712.SH","商业贸易","","","","18,553,141.0000","","",NA,"27,561,411.0000","","","","23,276,607.0000","","20,816,618.0000","","28,480,795.9600","","17,125,365.0900",NA,"23,988,841.0300","","34,839,343.9700","","70,325,658.3200","","32,727,569.9800",NA,"64,008,615.4800","","37,227,349.3900","","70,229,852.6400","","41,672,246.4200","","85,050,509.2800","25,496,921.3400","45,420,057.8900","64,423,926.2600","91,345,579.2000","28,017,197.1600","46,020,167.5000","67,208,068.5300","97,944,416.5200","32,943,280.3900","57,564,296.4600","80,928,978.2300","109,296,427.8600","35,967,557.8900","62,559,863.2700","86,040,388.7300","119,407,502.2100","35,097,011.7200","64,110,245.2200","92,561,864.1700","130,876,137.8000","48,652,850.2700","90,255,666.1800","130,540,227.4400","184,604,560.3200","56,732,051.6500","105,652,695.1600","153,807,339.3100","217,502,259.9300","57,737,222.2200","110,806,023.2700","158,472,068.9400","236,522,270.4400","73,069,035.0500","139,699,916.1600","205,264,343.7100","297,158,266.4900","96,610,460.4700","171,898,984.5800","243,352,617.9300","342,754,214.7300","109,201,843.5900","197,396,991.7800","280,141,556.6400","397,167,761.9700","111,341,334.3200","208,380,834.6300","283,722,920.6400","400,548,557.6000","87,381,221.3000","171,897,213.2900","246,536,733.6700","356,707,141.2800","81,009,883.6700","160,459,100.8200","229,337,251.9600","305,062,309.0400","82,670,056.0800","159,219,743.6600","231,063,989.6000","298,338,133.1800","76,072,578.0200","141,254,456.9200","212,851,783.0300","320,596,232.4000"
"2716","600723.SH","商业贸易","","","","64,663,840.0000","","",NA,"2,512,870.0000","","","","39,090,150.9600","12,403,582.2600","30,329,876.1600","","81,989,119.4700","","36,270,527.5800",NA,"92,652,983.5600","","108,730,079.1100","","278,529,567.0900","","130,751,609.6300",NA,"273,039,224.1600","","119,919,479.9100","","253,796,474.0300","","116,267,750.3800","","233,546,825.0600","58,091,152.8300","111,639,257.2600","164,846,544.0700","230,192,637.3100","56,311,856.0800","84,229,047.4400","125,533,822.2400","116,915,309.3200","41,379,517.7600","77,063,915.3200","126,455,470.1400","198,701,312.6200","59,832,529.9100","112,994,597.8100","168,206,620.4200","248,057,686.8700","63,424,885.5500","123,585,957.1900","189,302,426.5300","267,858,044.7300","116,423,868.3800","219,662,105.9300","328,014,919.9500","466,485,872.5800","125,898,739.9900","241,245,927.3700","358,288,330.8500","506,896,977.7600","132,192,945.5200","252,391,253.0100","380,701,791.2200","535,009,817.4000","158,191,264.5800","294,760,205.7700","440,378,601.3400","623,323,248.7700","189,756,845.0300","1,176,111,239.4200","1,712,262,896.9900","2,366,327,848.1700","647,271,208.4900","1,239,220,236.1700","1,790,400,913.4700","2,474,401,666.0200","666,209,264.2900","1,248,622,439.1100","1,789,148,547.0100","2,464,189,910.3000","639,241,179.9000","1,216,323,619.8000","1,772,303,964.7300","2,422,337,731.4800","637,822,139.6300","1,202,303,625.3400","1,730,715,143.0000","2,364,339,143.8300","590,520,072.3600","1,144,051,021.8800","1,662,765,104.0500","2,241,623,797.2700","579,813,670.7000","1,127,933,791.2400","1,660,489,895.1700","2,287,293,523.4200"
"2722","600729.SH","商业贸易","","","","25,611,420.0000","","",NA,"30,082,630.0000","","","","40,027,426.8900","","23,614,400.0000","","45,053,039.6800","","33,299,909.6600",NA,"45,877,871.9300","","75,013,019.3800","","150,645,972.6100","","95,895,663.8000",NA,"202,731,709.2500","","121,480,941.6500","","241,027,181.9500","","138,762,242.9600","","285,391,898.4000","101,698,221.8700","178,045,634.7200","256,006,345.7700","364,892,473.8400","107,909,770.5500","194,274,844.6600","279,766,993.9000","407,717,816.1400","130,087,970.3500","226,473,040.0900","314,641,211.8900","458,257,761.7600","158,538,760.0300","269,549,219.5100","371,131,486.8700","524,633,854.2900","183,342,975.2900","334,934,281.5200","455,923,065.8500","642,886,539.3700","221,493,631.6100","419,143,099.5500","581,548,908.9600","813,721,718.9500","292,402,048.1200","517,883,770.7200","719,690,640.9100","974,019,519.8300","299,688,594.2800","552,073,566.0200","762,643,441.0500","1,108,937,529.4800","354,919,527.5400","627,241,149.1700","913,324,096.0800","3,023,422,082.4700","947,501,470.9600","1,735,345,473.0600","2,507,708,977.7200","3,465,994,064.2800","1,087,698,273.9700","1,999,676,231.7300","2,901,417,095.3200","3,993,464,515.7300","1,198,498,224.8300","2,305,757,907.9000","3,369,656,928.6800","4,741,436,084.4100","1,292,279,082.4000","2,465,453,363.0600","3,530,153,942.0000","4,869,822,642.5600","1,317,192,063.4600","2,523,781,697.9600","3,596,413,208.1300","5,407,092,396.7400","1,454,256,597.8600","2,771,178,052.3900","4,003,082,778.9400","5,480,803,943.2800","1,455,432,806.2600","2,891,486,946.6200","4,155,155,562.4900","5,598,932,598.1500"
"2728","600735.SH","商业贸易","","","","14,499,000.0000","","",NA,"15,935,000.0000","","","","8,897,325.4900","","4,259,805.3600","","-390.6800","","-4,777,219.1800",NA,"7,072,000.4800","","21,048,920.7700","","32,361,494.7600","","13,102,400.8400",NA,"32,046,859.3800","","14,589,934.2900","","42,406,065.9200","","22,310,612.8000","","33,323,019.5300","4,756,362.9700","4,726,981.8600","5,933,487.9000","20,526.0800","2,168,390.8100","6,460,173.4900","6,727,927.4000","8,953,689.6700","678,493.8900","186,581.5700","930,378.9700","-1,967,646.7200","3,513,973.9000","5,450,627.8400","6,388,783.4700","-2,004,002.4800","-157,987.8800","-2,151,590.0800","-1,818,493.6200","-5,039,679.3500","3,724,278.1800","27,267,469.2100","66,729,355.6000","124,408,330.1700","36,713,775.5200","57,870,414.5400","107,937,161.3400","157,982,621.4300","22,578,705.4600","57,785,780.7600","105,204,309.9100","163,744,034.4000","36,146,880.5500","58,016,469.4900","80,546,023.4600","81,751,479.7200","20,210,548.7600","49,270,060.2100","84,190,462.5400","345,999,854.7300","17,216,556.7400","34,679,756.5600","65,068,434.5200","338,158,954.5500","66,047,844.9700","145,466,393.6800","222,604,448.8200","299,671,942.4700","60,738,818.2200","140,194,943.4100","216,021,885.8900","297,928,264.6200","60,673,434.0400","141,852,432.3700","205,714,229.7500","289,923,065.2400","64,307,700.1800","140,266,456.1700","223,064,712.6000","311,600,067.2500","78,770,163.5200","163,000,539.0100","241,403,964.5300","348,999,903.4800"
"2731","600738.SH","商业贸易","","","","12,382,821.3100","","",NA,"13,428,864.5600","","","","30,065,335.5300","","13,871,288.0100","","24,674,260.1300","","",NA,"24,367,597.7100","","58,370,668.9000","","113,469,933.9100","","58,845,259.6500",NA,"104,570,067.4600","","53,137,591.7200","","102,422,131.2700","","58,031,152.9600","","99,869,857.1600","26,458,663.6600","45,239,746.0400","61,496,940.6200","72,350,910.6100","24,994,739.0300","42,312,482.2400","62,621,278.3000","84,273,217.7400","26,796,151.5900","47,237,801.9200","66,972,502.8200","86,234,928.7900","28,673,292.7900","50,355,994.6200","72,259,877.7000","96,017,535.6100","28,150,691.5800","49,459,030.6800","72,974,922.9900","98,578,727.0300","35,783,526.2600","66,556,735.1400","98,987,164.9600","128,627,843.2200","42,198,231.5800","73,385,161.8300","107,466,999.6300","142,499,079.1600","42,456,773.0300","76,725,906.9900","112,950,830.1100","149,155,033.6600","52,346,608.3000","88,254,761.8500","133,914,480.6200","178,682,002.8100","65,631,157.7900","115,149,755.0200","169,053,565.0300","212,226,633.3300","73,970,875.6100","129,873,640.8000","188,148,672.9100","233,509,503.3800","86,969,035.2600","159,811,484.6700","231,938,901.5400","279,591,300.6700","81,783,983.5700","149,425,967.1200","218,480,093.0100","261,485,870.2700","78,927,474.0800","145,166,056.3200","210,794,504.8100","252,807,067.4300","65,078,336.5100","121,761,080.0800","178,745,846.6700","230,771,220.1100","55,253,980.8700","215,668,456.4200","314,061,196.5200","423,847,724.8800"
"2732","600739.SH","商业贸易","","","","34,787,000.0000","","",NA,"51,318,000.0000","","","","39,731,000.0000","7,015,000.0000","21,484,490.5400","","45,242,840.2600","","36,323,153.2300",NA,"72,629,806.1300","","78,399,992.1300","","163,120,035.9500","","75,596,260.2300",NA,"180,469,241.5300","","82,031,397.9600","","196,750,659.4900","","81,179,510.6200","","188,341,290.0100","35,289,810.7200","95,547,949.0900","156,492,829.0200","223,898,603.6000","40,354,745.8900","107,548,182.4400","179,700,031.4700","255,367,814.3300","57,133,031.0100","131,809,114.0300","213,657,247.7300","301,405,305.8600","66,699,199.3200","140,869,798.8600","218,837,600.8000","337,057,943.5500","66,066,981.3200","187,980,093.0800","369,492,465.6100","569,173,339.6200","143,344,602.2500","337,631,331.1900","558,723,686.4400","767,001,040.0600","170,304,310.1200","368,049,569.6800","519,137,628.3100","705,298,489.5100","145,883,149.8200","333,340,630.5400","522,029,803.9000","768,039,018.1000","275,126,518.1400","540,145,069.8000","903,554,132.7500","1,200,225,257.1500","309,862,169.0700","673,170,619.3900","1,133,626,915.1500","1,563,530,917.1500","417,348,424.8800","845,642,192.1100","1,287,314,077.8200","1,566,448,569.2600","352,442,559.4700","793,539,617.7100","1,144,349,203.8400","1,418,401,939.2900","349,109,628.8000","706,055,114.8000","1,125,919,898.7500","1,551,347,054.2200","357,038,611.5800","803,971,384.8600","1,264,551,523.1600","1,689,338,089.8800","365,065,952.0400","823,126,696.8000","1,320,087,507.6100","1,786,590,379.5500","395,962,729.8200","942,180,100.7700","1,521,106,355.5000","2,056,745,245.5000"
"2745","600753.SH","商业贸易","","","","16,800,000.0000","","",NA,"20,087,000.0000","","","","24,745,057.9400","4,011,000.0000","","","13,300,733.9300","","7,606,564.9600",NA,"21,415,862.7100","","27,724,984.4500","","47,126,585.5800","","17,438,358.4000",NA,"19,757,779.3300","","14,976,338.2100","","16,104,687.2800","","13,323,641.3700","14,728,503.0300","17,026,985.4200","782,454.6100","4,166,231.7000","6,879,475.2700","13,327,388.2000","7,211,431.6500","11,587,668.2600","14,366,591.2100","14,601,000.3300","2,275,881.6300","3,722,009.0900","7,007,948.0300","10,240,408.8800","827,490.7500","1,506,966.3700","1,713,106.3500","1,713,106.3500","4,590,987.5200","7,642,555.5200","10,470,867.0400","14,343,846.2500","4,255,586.3500","6,744,053.2700","9,505,620.8800","11,380,329.3100","2,702,298.0000","4,940,315.6600","6,756,272.7500","-4,995,127.6400","-41,014.9800","3,431,699.0800","-30,660.9200","11,892.5300","","3,911,984.7700","3,924,548.3000","5,653,336.7200","235.0400","","","-477,532.7200","","307,403.1600","474,582.2400","2,970,056.2000","50,125.1500","444,106.4200","669,848.5100","3,231,634.3000","446,028.4600","417,960.4900","402,923.3700","1,652,138.2300","377,600.0000","63,078.4800","699,489.6400","1,137,398.9600","17,106.9000","-2,655,153.9500","-2,633,775.0700","-2,619,060.3300","-34,425.1300","2,835,621.5900","9,613,170.2600","17,371,496.8200"
"2747","600755.SH","商业贸易","","","","51,370,458.6900","","",NA,"56,001,159.4400","","","","52,862,729.5000","","","","38,143,236.0400","","34,111,912.5000",NA,"62,221,828.8000","","100,337,103.6800","","117,586,446.5500","","106,017,570.8400",NA,"176,776,545.5800","","84,691,911.6700","","188,252,908.4600","","61,186,072.5000","","128,225,901.0100","38,220,600.8100","98,816,209.3600","149,177,164.4100","223,325,809.7600","66,045,098.0100","131,282,983.1700","228,241,785.1700","361,794,011.4300","84,185,536.9000","189,595,825.5300","286,654,380.4200","500,859,113.1300","87,170,601.0500","215,265,984.0900","368,966,386.5300","640,039,821.6000","146,694,481.0100","350,654,446.7400","514,385,204.4900","820,554,684.3100","212,153,994.2400","409,883,715.7100","546,155,180.3300","803,673,576.6100","275,711,415.0300","669,575,102.7800","929,137,950.9600","1,053,387,202.6100","139,406,589.5500","366,472,681.2100","620,985,605.5900","1,617,962,287.1400","373,840,803.4200","678,421,018.2600","880,542,013.6400","1,555,132,832.2500","467,823,259.5100","1,037,819,836.7500","1,370,442,755.3600","1,969,301,392.3000","470,666,743.4600","1,136,359,351.7400","1,539,983,536.4100","2,141,192,917.6600","354,072,844.2600","1,071,922,674.6000","1,716,972,827.8200","2,301,603,155.2900","597,328,336.9000","1,342,356,058.1900","2,210,953,909.9300","2,855,156,214.3400","361,539,480.2700","1,139,942,997.6600","1,670,381,075.0500","3,000,070,796.5800","1,303,778,760.8700","2,107,551,438.6800","3,041,359,695.7200","4,461,169,960.2100","751,059,511.6200","2,042,910,735.4800","3,895,590,757.2100","5,285,979,860.5300"
