"","证券代码","申万一级行业","主营业务利润..报告期..1993一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1993中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1993三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1993年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1994一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1994中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1994三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1994年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1995一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1995中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1995三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1995年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1996一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1996中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1996三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1996年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1997一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1997中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1997三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1997年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1998一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1998中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1998三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1998年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1999一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1999中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1999三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1999年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2000一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2000中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2000三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2000年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2001一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2001中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2001三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2001年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2002一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2002中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2002三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2002年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2003一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2003中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2003三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2003年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2004一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2004中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2004三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2004年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2005一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2005中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2005三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2005年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2006一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2006中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2006三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2006年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2007一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2007中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2007三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2007年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2008一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2008中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2008三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2008年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2009一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2009中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2009三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2009年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2010一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2010中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2010三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2010年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2011一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2011中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2011三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2011年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2012一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2012中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2012三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2012年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2013一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2013中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2013三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2013年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2014一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2014中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2014三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2014年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2015一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2015中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2015三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2015年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2016一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2016中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2016三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2016年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2017一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2017中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2017三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2017年报..报表类型..合并报表..单位..元"
"2538","600522.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"61,188,806.3500","","","","78,008,863.0800","","","","151,625,305.5200","","","84,309,794.7400","104,299,044.5000","13,276,755.9400","30,094,111.0800","37,804,465.5300","65,896,672.0900","12,941,297.7400","37,810,689.8800","60,031,825.7900","86,458,945.3300","20,933,771.3800","53,394,439.8700","83,599,899.4200","123,228,951.4500","33,662,435.2500","78,202,203.0200","133,339,789.1300","205,237,645.9000","53,300,527.7600","132,047,033.8200","225,887,933.7600","328,691,369.6000","93,989,789.0100","223,683,626.5400","336,691,213.1100","544,920,096.1800","152,010,029.7900","402,305,875.6600","599,298,452.7700","877,453,787.9800","207,783,880.0100","473,061,307.5600","695,133,724.9700","947,652,278.3600","179,190,452.8400","433,122,119.9100","658,635,640.8700","937,248,196.2300","232,016,899.8500","569,097,126.6400","878,272,452.0000","1,231,112,788.8800","282,554,076.0200","682,980,329.4500","1,016,905,934.9000","1,420,653,154.1300","292,198,128.9800","759,822,759.9900","1,139,458,312.4900","1,600,644,302.0800","380,615,952.2000","930,221,016.5700","1,478,982,226.7400","2,758,843,169.2400","737,197,028.5300","1,640,021,911.9400","2,570,079,640.2400","3,370,771,368.4300","893,879,971.7100","2,029,323,874.3500","3,160,207,303.6400","4,105,959,179.7700"
"2675","600680.SH","通信","","","","22,008,075.4400","","21,360,055.8400",NA,"14,680,700.0000","","11,343,400.0000","","13,524,189.2600","","6,455,800.0000","","4,879,079.2500","","1,748,911.2000",NA,"3,936,387.3800","","62,937,477.9100","","119,292,265.0900","","39,731,999.0600",NA,"98,262,210.7900","","56,219,440.8500","","110,912,735.6700","","63,202,628.7600","","145,131,734.9000","42,341,710.6400","86,562,944.9300","116,100,015.2600","195,623,882.8200","97,216,493.6300","143,672,498.5200","177,117,660.9900","241,255,192.2100","28,685,068.9500","67,496,969.5100","90,276,694.1100","140,358,711.2200","42,053,998.1300","89,955,395.8400","110,118,330.3500","103,563,777.0800","40,293,653.8600","84,145,379.1800","110,937,591.7900","112,092,624.1700","20,412,405.5400","70,140,288.5600","107,601,003.7000","109,332,881.4100","37,651,657.4300","80,627,520.4700","104,479,118.4800","110,492,570.4000","25,324,112.3100","49,917,664.5000","68,700,037.8800","129,141,278.3200","20,732,709.3900","40,766,622.6400","48,928,945.6000","65,940,133.5300","14,044,504.4000","55,630,094.8600","72,622,673.6700","135,524,943.5400","29,463,244.0600","72,571,746.2800","112,555,725.3500","135,939,876.1900","45,963,322.2800","66,311,268.9200","109,083,558.5400","198,575,730.9800","44,448,430.4900","90,448,433.4500","132,657,767.2100","250,139,947.3000","37,824,120.1300","101,458,479.6000","120,326,309.9500","156,643,676.1200","43,191,464.2000","90,334,352.2400","103,321,037.7900","70,462,852.6000","19,206,163.8500","42,330,774.3900","60,970,692.6200","269,498,185.5400"
"2727","600734.SH","通信","","","","14,975,000.0000","","",NA,"35,535,000.0000","","","","55,901,000.0000","","34,934,951.7200","","84,051,220.2600","","60,211,360.6900",NA,"121,555,183.7800","","205,686,848.8700","","321,547,821.9700","","159,193,473.5500",NA,"414,808,895.0700","","160,613,315.5400","","390,247,609.8000","","212,073,064.2300","326,249,594.7400","490,861,332.2700","71,565,942.9700","153,744,886.9300","253,867,517.0300","371,027,874.0600","61,605,178.8200","121,948,076.7500","180,252,306.0900","288,317,122.7100","28,240,966.9600","82,219,556.4300","136,858,535.3200","233,429,159.0900","31,180,036.6700","81,595,637.6700","120,117,122.8100","179,792,909.8600","14,274,707.0400","35,522,889.6000","56,619,639.2300","87,449,663.7100","13,796,224.3300","39,549,034.2600","61,129,436.5100","102,562,765.4600","18,801,336.7600","42,232,918.2900","65,035,890.4100","247,291,698.4100","37,513,314.3200","86,565,024.1300","104,829,100.6500","245,851,248.7400","13,902,004.3100","36,655,616.4700","47,132,158.6700","288,474,220.5200","16,309,328.2400","80,011,687.3300","250,575,208.2900","328,759,853.8400","7,294,096.8100","11,540,623.1600","15,535,198.6000","17,709,794.0100","4,342,911.8900","7,707,027.3200","8,906,306.8100","13,844,162.2900","2,895,620.0700","3,895,167.3400","4,689,474.9500","54,148,738.8500","5,088,361.9100","15,549,670.5100","20,070,331.5100","57,243,667.5100","1,947,943.8800","49,903,448.8600","154,618,297.7100","309,735,623.0700","92,435,515.4500","235,701,411.2200","346,506,611.4200","592,720,211.8600"
"2765","600775.SH","通信","","","","168,582,856.3500","","",NA,"158,638,209.7500","","","","161,145,546.1500","","64,235,054.7600","","179,710,721.0500","","38,000,662.6900",NA,"-346,587,386.0500","","19,060,058.8500","","-8,131,679.2400","","-19,147,336.2500",NA,"82,502,437.4500","","95,605,816.4400","","102,210,898.8600","","51,204,118.2200","68,360,048.7900","68,384,546.5500","12,601,602.9900","39,122,419.2500","82,379,836.5500","178,215,987.1100","69,780,603.3700","148,974,057.6100","268,562,706.4700","444,801,347.6500","76,264,932.2200","135,375,818.6700","228,313,245.9500","95,171,167.4000","20,171,644.5300","45,350,186.5300","67,100,496.8400","124,097,142.7100","23,383,634.9700","49,739,359.3000","90,542,738.6400","136,761,602.6100","27,307,662.6000","52,677,509.4100","81,476,643.5500","168,978,659.5300","42,963,906.6500","90,186,841.5400","129,556,184.1600","136,873,663.5700","23,580,888.2500","48,480,367.0000","63,799,905.8200","114,769,343.8700","30,065,873.4100","78,657,434.6100","141,342,289.0500","241,651,866.3200","69,823,153.6100","139,061,870.5000","200,615,663.9000","273,707,615.1600","60,323,599.6300","110,576,285.4400","169,671,846.3500","256,466,302.9600","46,882,265.4900","130,753,253.4100","201,115,190.2100","331,953,151.1100","68,975,854.0800","144,917,670.6200","240,630,736.5100","496,795,117.6500","120,741,039.1000","222,989,869.5900","370,782,715.8000","497,706,537.6600","91,952,061.1800","199,100,117.1600","347,091,654.5400","509,616,863.2000","102,731,061.4100","238,719,535.0100","390,601,953.2900","571,424,209.2000"
"2766","600776.SH","通信","","","","141,962,000.0000","","",NA,"246,867,128.7500","","","","263,511,525.0900","","173,377,389.4300","","309,731,276.8700","","226,354,604.6800",NA,"388,099,516.1700","","420,247,281.2900","","791,468,629.5900","","469,454,602.0000",NA,"963,880,285.9200","","506,040,255.6000","","1,070,839,447.6300","","534,788,541.3400","","1,185,059,811.6300","187,499,785.0700","536,835,540.0700","778,144,254.0300","1,088,621,961.6000","133,555,992.0000","65,001,518.7500","106,272,646.1700","215,700,843.7600","170,976,928.8300","356,785,297.7100","483,608,858.9600","558,480,777.5100","112,793,718.9500","125,061,994.7500","148,403,594.0500","147,748,897.5800","44,890,791.2400","146,021,490.7400","199,852,775.9300","321,403,367.1200","47,630,315.4600","115,631,207.5000","170,292,431.5200","233,060,389.5300","34,872,084.7600","85,059,918.4600","172,036,474.1400","265,913,762.3000","75,983,607.6900","144,446,522.1400","209,143,826.5900","294,578,257.5600","76,870,454.9700","133,933,183.4800","202,508,425.2100","339,896,370.1200","71,329,739.7200","180,543,860.5500","238,999,508.0200","395,920,618.9600","65,013,842.1800","145,013,141.9000","215,414,350.4000","414,967,367.7200","94,774,334.9300","188,920,838.5900","273,998,947.7100","414,828,541.8200","75,683,191.6800","190,176,059.0500","289,884,673.0400","472,493,345.6800","70,447,056.2300","197,553,925.7500","277,479,221.6100","465,610,291.2300","71,944,412.3300","169,227,898.3700","246,150,013.2900","387,067,639.7700","73,394,980.3200","175,204,411.9700","261,228,147.2700","405,935,903.2900"
"2791","600804.SH","通信","","","","37,068,973.4100","","16,301,354.0000",NA,"29,368,010.0000","","5,855,800.0000","","13,126,647.8300","","4,130,002.1300","","6,481,783.7900","","6,215,155.6200",NA,"31,752,052.8900","","20,533,692.1800","","58,032,924.1900","","15,665,261.3600",NA,"21,965,003.2700","","-15,154,117.9200","","-22,335,839.6300","","6,521,933.8900","","15,915,357.4300","3,176,193.8700","10,942,823.5900","16,335,712.4900","33,168,792.5900","4,126,394.3100","17,769,087.1000","28,246,509.0300","45,788,507.3900","10,451,799.7500","23,136,431.8700","37,034,202.0200","44,942,652.5400","5,790,423.8500","19,645,131.7900","26,621,261.9400","37,351,627.9700","7,215,118.2400","27,180,992.7100","35,882,328.1000","58,178,303.9800","13,280,510.3100","82,097,180.1000","180,912,185.7200","282,982,080.5900","99,422,559.7700","207,678,823.6300","282,156,983.1400","404,844,959.3700","168,819,561.8000","274,819,777.8200","385,468,360.1800","483,706,010.8600","128,891,923.3200","264,336,833.8200","369,404,398.0800","514,730,693.8600","135,447,252.6500","282,191,719.4500","411,563,720.3900","602,054,421.0300","159,414,755.9600","349,169,025.9000","527,878,366.2300","756,235,368.7100","606,261,349.3200","1,325,034,871.4400","2,156,738,038.2300","2,998,478,032.7100","940,123,541.0100","1,859,908,791.2500","2,881,745,843.4600","4,000,814,278.2100","1,084,470,728.1800","2,239,510,041.3700","3,488,753,889.0100","4,652,627,253.3400","1,235,150,837.0100","2,550,929,447.7000","3,832,411,464.2100","5,066,584,953.2500","1,096,105,448.8200","2,189,034,768.9200","3,373,044,356.3100","4,370,224,585.2200"
"3067","601869.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,089,623,437.0000","","","","1,280,721,016.0000","","","","1,644,986,613.0000","503,056,711.0000","1,208,343,635.0000","","2,725,483,553.0000"
"3143","603042.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166,830,684.9700","","","","166,725,959.7200","","","","195,647,037.0800","59,782,459.1600","","","221,287,178.6100","","160,037,758.6200","232,063,999.6600","296,674,299.4500","82,923,362.5200","161,936,003.7000","233,759,358.6000","307,107,390.8500"
"3162","603083.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118,572,401.7100","","","","259,567,420.6400","","","","364,700,369.3400","","","199,917,893.9700","323,895,239.9300","60,889,900.2600","205,625,793.5400","282,828,944.4100","354,518,852.5000"
"3182","603118.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","588,886,070.5200","","","","728,793,215.4500","","","","696,331,838.1700","165,578,301.5900","380,768,300.0000","586,129,293.7900","801,932,882.6900","186,783,511.5500","391,526,684.9700","588,048,563.9100","862,545,506.4700","237,071,211.2300","467,124,199.1500","723,445,942.7000","975,047,678.5800","234,580,010.8500","413,666,670.7900","590,219,834.2800","782,313,534.6200"
"3264","603322.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77,548,061.5000","","","","102,948,213.5600","","","","101,994,078.7800","31,897,159.2000","","","121,751,533.7600","24,969,708.3300","61,115,971.5800","94,833,549.5900","152,943,719.6600","30,705,775.7500","70,857,339.0000","108,237,571.5000","154,337,419.4400","19,866,161.5800","50,048,688.3200","89,290,930.1400","130,930,078.0000"
"3305","603421.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118,393,648.8500","","","","319,956,686.8400","","","","384,051,669.1600","","","","590,477,391.7400","","","343,656,408.7500","584,486,291.0800","97,898,030.2600","301,058,620.8600","542,028,977.6400","841,758,804.7900","142,272,268.2400","299,481,801.3500","555,185,937.7800","869,842,828.1000"
"3338","603559.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65,262,820.3700","","","","82,576,635.9800","","","","79,851,489.3300","","","","79,833,514.6600","","","37,837,502.8800","83,114,217.6800","7,920,098.6000","26,381,618.1700","47,912,993.4400","92,513,724.3400","7,429,362.4100","30,805,062.1000","46,525,392.5600","86,842,040.9300"
"3360","603602.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83,984,022.4700","","","","93,051,135.6300","","","","97,306,824.2200","","","","95,351,133.4400","","","","101,448,229.3700","","48,215,060.3100","55,356,047.3300","100,182,508.7200","10,673,352.1500","56,780,428.0800","65,609,109.7100","107,773,018.7400"
"3413","603703.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99,516,989.3300","","","","98,026,144.6500","","","","100,166,257.1400","","46,538,763.0200","78,654,248.0500","114,677,323.0200","19,098,641.9000","41,122,013.0200","69,581,798.3200","100,458,706.2000","22,944,384.0000","47,027,157.5600","74,240,496.4600","96,264,194.1300","34,721,551.9800","76,622,154.7700","135,098,686.6600","163,001,312.2500"
"3419","603712.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","554,584,747.8000","","","","578,531,199.7100","","","","652,110,590.0200","","258,608,080.5400","379,182,017.3700","673,275,547.4000","91,115,130.8800","279,616,979.8700","451,781,642.5600","739,770,367.1400"
"3454","603803.SH","通信","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","774,540,278.7500","","","","784,296,155.7500","","","","885,774,023.6100","","","","1,009,643,480.2800","278,173,878.1500","588,937,802.0200","871,482,167.1700","1,149,310,861.7600","265,208,950.3200","558,051,403.4300","790,333,936.4400","1,085,381,402.2100"
