"","证券代码","申万一级行业","主营业务利润..报告期..1993一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1993中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1993三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1993年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1994一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1994中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1994三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1994年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1995一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1995中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1995三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1995年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1996一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1996中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1996三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1996年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1997一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1997中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1997三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1997年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1998一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1998中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1998三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1998年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1999一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1999中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1999三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1999年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2000一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2000中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2000三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2000年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2001一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2001中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2001三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2001年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2002一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2002中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2002三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2002年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2003一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2003中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2003三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2003年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2004一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2004中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2004三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2004年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2005一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2005中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2005三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2005年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2006一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2006中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2006三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2006年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2007一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2007中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2007三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2007年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2008一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2008中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2008三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2008年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2009一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2009中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2009三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2009年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2010一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2010中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2010三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2010年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2011一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2011中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2011三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2011年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2012一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2012中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2012三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2012年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2013一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2013中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2013三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2013年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2014一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2014中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2014三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2014年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2015一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2015中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2015三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2015年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2016一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2016中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2016三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2016年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2017一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2017中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2017三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2017年报..报表类型..合并报表..单位..元"
"1296","002846.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56,748,790.4100","","","","71,013,632.4700","","","","77,267,350.0200","","","58,987,823.2000","81,448,950.2800","18,940,624.3800","42,782,534.4700","69,215,435.7400","99,640,822.2600","22,394,546.0600","46,282,134.4700","71,450,607.5200","97,229,481.1500"
"1303","002853.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104,736,431.6900","","","","161,043,142.9800","","","","198,461,236.0800","","","","207,740,254.7600","23,140,995.7800","78,000,925.5800","144,676,892.2100","233,640,542.0300","34,374,332.7300","107,886,360.2200","189,511,896.0500","278,018,789.9200"
"1311","002862.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72,683,948.6100","","","","88,006,861.7900","","","","92,655,799.4500","","","","98,473,928.0700","15,617,849.9400","39,574,876.6100","74,405,941.7400","98,065,367.1700","19,706,130.9800","53,062,144.7400","91,923,495.5000","112,987,487.0900"
"1316","002867.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508,062,425.6400","","","","611,585,641.6000","","","","674,121,514.7400","","400,035,460.1000","","794,189,529.4700","","","","857,331,417.0700","224,333,608.2500","468,260,545.0300","713,692,323.2000","971,340,956.7000","262,957,686.2700","554,739,586.8000","869,949,671.8900","1,194,037,740.4900"
"1346","002899.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208,314,609.6800","","","","251,350,598.6600","","","","272,617,127.9100","","","199,921,530.9300","307,593,915.1200","57,065,734.2500","136,664,451.3700","202,957,757.5900","308,615,701.1500"
"1438","300057.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","54,571,502.1400","","","","86,456,143.0900","","","91,822,291.0600","114,395,108.4300","37,129,348.5200","67,816,232.4800","99,668,068.0800","145,878,275.0400","46,754,208.2600","74,502,794.2400","101,020,175.6400","140,552,745.5700","32,808,447.1200","58,755,299.2100","90,426,439.9300","133,684,718.9500","30,313,373.3800","113,251,318.4100","197,902,707.7200","313,943,904.6200","93,197,027.7200","184,133,521.6300","275,687,558.8300","395,521,427.2900","96,783,893.9200","195,989,950.2900","293,853,570.7200","405,103,449.9500","83,782,845.2900","175,077,479.4500","247,022,067.3500","322,100,233.5200","76,351,253.8400","150,662,016.3200","241,109,530.9600","347,374,790.7900","85,185,961.1300","181,539,109.6600","293,139,591.3700","416,855,029.7500"
"1469","300089.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40,732,828.9500","","","","58,374,854.6600","14,552,998.5000","33,371,290.1300","52,043,754.8900","83,107,393.5900","19,436,245.1500","47,962,433.0900","73,116,885.4700","90,147,270.0800","19,610,168.7200","53,719,896.1600","91,877,282.4300","115,944,562.4600","32,887,632.9500","59,151,887.5000","82,906,984.6800","106,941,163.7900","27,120,085.6800","56,930,840.2100","86,315,189.1900","121,711,502.7700","24,757,072.1000","59,901,192.4200","92,619,587.0000","124,549,207.3300","32,381,321.6800","63,231,374.3900","102,050,661.2700","121,247,545.9600","28,253,432.6800","53,765,112.9900","103,455,959.2600","156,723,532.0000","37,756,403.1200","91,420,888.5800","177,947,710.7100","261,162,662.7300"
"1708","300329.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45,978,465.3300","","","","53,656,296.6300","","","","61,475,839.0800","","38,989,948.3300","","82,911,141.2200","17,904,154.4100","42,266,901.2100","64,327,138.6600","92,727,444.8100","20,494,788.4100","44,368,640.0100","67,217,077.3000","91,636,514.4800","22,091,156.4400","48,330,185.7300","74,981,726.6900","99,750,662.7600","21,506,446.0400","45,807,564.5200","68,644,014.4700","92,437,566.6700","24,343,406.1700","49,126,861.1000","75,593,758.7900","102,018,001.8500","21,694,690.9600","46,992,709.6200","71,544,104.3100","97,909,457.4000","23,719,441.3000","52,748,435.0100","85,201,637.1700","121,235,867.7600"
"1878","300501.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49,822,739.7700","","","","70,744,936.3400","","","","94,197,577.6800","","","","100,719,256.9000","24,494,191.5800","57,129,706.4900","78,946,607.0700","106,724,065.9400","23,953,187.7100","57,494,784.6700","82,337,910.1800","115,195,389.7400","29,740,884.7900","67,212,606.3900","96,845,256.4500","138,284,956.2500"
"1987","300616.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","370,772,936.0800","","","","541,846,478.5900","","","","839,605,871.3900","","","","1,360,098,396.2000","269,723,134.9800","742,737,303.6300","1,240,731,957.2900","1,816,284,636.4400","342,027,112.0500","952,526,595.8000","1,592,627,571.3700","2,347,096,629.3800"
"2011","300640.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87,723,700.0000","","","","85,473,134.8900","","","","81,171,162.0400","19,783,909.9700","39,743,173.3600","60,387,270.2100","83,528,016.8600","24,662,031.0000","52,815,658.4100","76,563,801.1700","98,280,003.6700"
"2021","300651.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67,118,960.9200","","","","100,247,563.0400","","","","125,951,657.7900","","50,051,730.1300","","130,966,551.9500","15,116,925.7800","44,959,773.8200","79,881,055.6100","135,318,753.4500","18,320,372.9600","42,320,187.9000","83,596,942.6300","136,942,752.2200"
"2071","300703.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97,043,268.6100","","","","104,513,360.3800","","","","120,272,248.1200","","62,904,369.3800","","142,619,382.2400","","","148,206,741.2100","207,412,157.0200","48,009,230.2100","102,192,299.3700","154,925,799.2900","205,018,008.2100"
"2094","300729.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110,054,671.4400","","","","140,573,382.0700","","","","160,008,453.8000","","101,476,865.2200","158,123,337.3200","241,191,768.6700","71,604,015.4000","161,375,631.3500","246,487,858.7100","345,607,921.1300"
"2112","300749.SZ","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148,435,278.7200","","","","174,832,187.8600","","64,859,716.1100","","199,324,277.1100","","81,728,401.8900","","256,662,090.5300","","108,259,511.7100","","297,263,981.2200"
"2164","600069.SH","轻工制造","","","","","","",NA,"32,273,071.0000","","","","43,912,718.0000","","","","57,617,887.0000","","34,603,832.0500",NA,"59,538,613.0800","","20,704,438.6600","","28,363,879.1000","","12,718,775.2700",NA,"28,992,990.6000","","12,826,526.0900","","21,342,803.8400","","-1,205,531.0200","","1,185,388.9600","9,033,816.6900","23,205,207.1500","39,354,272.6900","54,670,669.6100","12,969,967.8200","29,052,711.6600","51,148,846.6600","76,854,717.4000","22,779,814.3400","56,506,524.5800","79,896,202.8500","123,529,716.1100","25,684,289.4900","76,083,792.7600","126,765,939.8100","181,711,383.5400","60,981,164.7600","127,921,926.2500","196,712,725.6500","258,418,067.7400","76,268,761.5500","134,618,057.9600","234,431,154.2600","295,387,707.7100","91,201,787.7900","192,195,750.5700","261,230,709.6200","271,110,747.6800","1,884,127.4900","101,293,026.4200","198,244,282.5300","276,082,905.7800","80,223,222.3100","182,496,445.6700","285,372,747.6500","366,024,590.7300","56,144,763.1400","92,791,434.2300","113,171,625.2300","121,500,262.0400","24,666,737.9800","98,305,857.4100","144,359,131.6200","182,402,834.0900","39,602,480.0900","112,699,663.4800","176,128,029.8500","267,302,328.4500","28,345,593.0500","81,760,625.5200","144,689,561.5500","154,862,308.4300","35,208,064.8300","78,522,046.5300","105,364,605.9800","136,778,467.8600","35,027,219.7600","84,568,677.3400","129,310,401.2800","147,918,708.0000","43,824,470.3200","81,690,400.6500","153,858,032.3800","225,663,669.0200"
"2171","600076.SH","轻工制造","","","","","","",NA,"33,546,781.2000","","","","35,932,509.5600","","","","58,387,014.0900","","45,229,412.4200",NA,"70,098,914.6700","","92,337,532.6100","","142,052,801.4000","","33,805,741.0300",NA,"120,498,758.6600","","77,203,369.8000","","167,747,538.0900","","102,555,699.7900","","166,690,612.8400","31,683,328.0400","113,683,930.8100","124,658,252.1000","213,253,730.9400","13,782,578.7400","81,542,290.8700","145,905,320.3300","142,489,210.8100","25,064,387.6500","44,930,900.6600","57,353,404.2900","100,459,289.4600","6,583,848.1000","19,708,401.2900","31,026,078.8000","66,001,408.8000","13,676,711.5800","30,076,396.0100","44,376,464.7800","57,840,905.2800","550,364.4700","2,424,857.4200","3,246,934.8200","5,987,869.0900","1,003,425.2700","2,751,690.5100","4,822,256.8200","6,278,297.7300","1,743,279.2400","2,658,411.7200","4,632,599.7600","5,832,476.9100","1,467,556.6500","2,968,789.5000","4,869,919.9600","5,584,623.8500","1,826,582.8500","2,558,644.3200","3,495,737.2400","4,320,687.3200","472,652.8300","1,276,770.1900","3,084,783.8000","4,679,546.2800","695,996.8300","1,027,014.2200","1,658,325.9300","2,363,264.2400","750,145.8600","949,565.8500","1,376,394.6400","2,762,175.4100","-885.8600","22,086.1800","361,085.8700","412,815,697.8000","142,984,509.1500","245,555,745.1800","384,769,035.1400","504,712,996.5200","130,841,407.2100","323,560,965.3900","501,162,980.6000","675,908,130.6600"
"2181","600086.SH","轻工制造","","","","","","",NA,"13,640,237.4000","","","","21,120,340.5500","","","","40,282,476.6000","","24,749,345.8100",NA,"53,877,781.7200","","23,155,088.5800","","62,597,604.6400","","30,821,111.4100",NA,"52,945,913.7700","","28,392,099.3500","","67,526,300.7500","","26,611,849.8700","","65,603,451.9000","12,020,924.3000","29,628,292.1100","44,646,556.2800","26,714,088.2400","8,554,978.0400","23,675,202.0500","35,757,783.9200","15,780,718.5200","9,259,307.6400","22,723,799.1300","38,182,196.3800","-4,950,106.1300","9,407,282.2300","20,306,076.4700","28,923,167.7200","34,494,719.8100","9,679,186.0100","18,878,380.2500","29,907,385.7500","58,259,185.1500","16,209,593.8400","29,645,731.9700","50,493,566.1600","80,223,731.4500","50,330,268.9600","100,958,504.4700","130,114,690.2400","154,268,733.4200","18,390,732.6300","43,325,422.9400","74,253,681.1800","89,648,663.0800","25,949,933.7700","80,589,998.8800","117,906,589.9000","185,755,232.6200","77,182,692.6000","132,269,203.7500","210,894,578.4900","297,885,332.8300","133,833,922.5400","207,579,565.0600","344,146,273.4200","415,728,740.6500","194,324,148.4800","220,338,223.6800","281,343,288.5900","222,662,560.3400","105,601,209.6900","197,863,917.4900","208,322,635.2000","303,433,125.5300","262,802,982.7600","463,753,116.9900","555,988,040.6900","755,425,263.6100","286,381,056.6200","531,899,211.1600","681,916,135.8300","847,201,187.2700","348,649,779.5100","559,321,023.6600","792,106,698.7500","964,380,114.2000"
"2195","600103.SH","轻工制造","","","","","","",NA,"55,981,204.4900","","","","73,330,041.7500","","","","83,989,308.9900","","49,169,991.6400",NA,"93,160,432.7000","","79,587,123.4800","","164,111,375.0500","","71,692,227.9100",NA,"151,278,564.1700","","89,325,513.6500","","196,629,564.1100","","114,199,396.3900","","207,361,188.8100","31,972,479.3200","83,025,529.7800","128,244,397.3100","152,912,359.3500","31,724,222.0700","87,872,510.2200","139,114,234.3100","183,072,091.9000","46,474,216.2300","105,930,394.0400","151,195,774.5200","177,831,459.6300","38,931,329.5200","97,981,394.9000","148,126,575.2500","185,827,128.2900","44,658,695.8900","108,315,157.5700","160,303,422.4400","198,801,503.3000","49,822,404.1700","125,933,114.9900","181,306,566.9400","226,215,333.1700","58,613,475.3700","129,311,618.1800","171,537,009.8400","192,600,460.0600","19,824,353.9100","66,074,582.7300","104,790,079.0100","160,177,022.9600","53,481,476.5900","105,794,833.9100","127,418,932.8200","194,266,395.1600","55,008,859.3900","140,025,102.8000","185,324,660.0200","228,234,200.7300","43,919,314.9900","120,853,978.1700","136,263,206.2700","152,734,710.3000","44,103,106.9000","88,625,793.6500","123,247,689.2500","198,412,124.2100","45,851,701.4000","94,967,824.0500","126,739,284.4700","151,552,031.0500","46,663,926.1000","109,339,229.7400","196,139,497.6400","287,433,225.9700","65,163,951.8000","179,209,058.8900","304,330,679.4600","395,948,958.4300","128,137,279.9900","265,040,399.3900","403,346,836.2400","489,938,156.2200"
"2225","600135.SH","轻工制造","","","","","","",NA,"58,887,640.4800","","","","60,104,857.3300","","","","58,962,132.4800","","",NA,"112,553,478.5800","","55,465,810.1200","","120,504,691.2900","","130,795,639.7600",NA,"244,619,243.7100","","179,614,145.8100","","333,213,828.9200","","155,697,572.5800","","276,134,639.4400","71,646,911.6700","142,320,877.5100","198,831,165.0600","245,446,686.2200","53,055,436.3900","99,576,044.6400","141,946,743.4500","183,662,820.3200","46,312,176.9900","100,446,088.1700","156,926,070.4800","191,655,253.5000","32,426,441.0300","72,406,753.5600","108,599,572.0200","139,986,853.3300","31,839,501.8200","82,907,412.2400","137,046,195.7400","182,986,903.8400","37,778,229.8000","95,512,974.0700","131,263,707.4200","167,198,094.8700","25,237,618.6800","59,740,793.3500","94,053,443.4900","120,351,756.3300","26,771,692.5600","54,037,378.9300","88,498,084.7000","115,564,298.1800","26,865,240.1700","52,022,704.6400","78,426,190.6400","110,574,641.8100","28,392,495.2200","53,342,356.2400","71,808,445.1600","95,774,695.3500","34,503,925.5800","81,172,764.9400","137,464,335.8500","178,891,012.8800","42,444,787.8900","92,405,777.5500","141,577,932.9800","181,817,297.0700","43,061,597.4500","92,762,750.7700","141,879,745.8200","179,571,017.5600","34,284,372.3000","84,263,181.4100","150,396,092.8400","212,329,340.9200","59,245,155.4300","116,968,946.9500","180,223,108.3300","238,754,706.6900","79,248,945.5700","163,570,143.0800","249,841,551.4000","304,906,097.2800"
"2289","600210.SH","轻工制造","","","","","","",NA,"","","","","","","","","35,252,298.6900","","",NA,"65,258,754.9400","","","","109,942,431.0200","","100,367,114.1500",NA,"182,892,101.4200","","136,403,262.6700","","238,654,856.7900","","177,503,236.8800","","350,555,540.4500","106,435,473.2400","279,813,020.1300","452,962,859.6900","557,792,961.9700","148,926,062.6300","316,698,916.0100","488,399,897.4100","598,485,166.6100","148,920,902.0100","342,985,817.4000","481,769,819.2500","555,592,715.6300","140,272,924.1000","334,994,994.1200","488,552,710.0800","567,862,937.1700","164,141,769.1100","360,992,819.2900","532,585,048.3600","619,560,821.4300","186,307,624.9800","512,577,087.8000","812,162,395.3600","1,016,451,858.9900","226,324,854.9500","509,054,673.0000","838,699,075.0200","991,427,410.3700","210,094,720.2700","618,621,819.4300","1,106,513,203.9500","1,395,895,432.4400","343,798,857.0300","731,874,261.6700","1,174,655,790.7500","1,637,295,312.8000","401,801,188.0400","846,632,405.5800","1,253,476,697.5000","1,561,961,128.5300","320,519,576.2600","741,274,744.6700","1,122,355,748.4600","1,345,146,434.1900","331,637,078.1500","725,239,091.2000","1,149,261,739.3600","1,437,713,644.4600","346,532,363.0800","771,853,417.6400","1,144,367,049.7800","1,380,536,012.7100","342,793,122.4000","831,062,890.5000","1,205,001,939.5800","1,463,564,595.3400","428,973,994.5900","892,764,771.4900","1,332,969,777.7100","1,550,427,028.9900","381,069,932.7100","834,061,526.5700","1,270,625,527.1300","1,513,499,852.8400"
"2312","600235.SH","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"88,371,634.9100","","","","82,633,256.1600","","40,740,039.4000",NA,"82,185,333.2500","","36,327,786.3100","","70,460,257.0000","","37,075,421.0500","60,901,913.5800","85,198,028.0500","25,929,474.3000","56,225,062.9800","91,046,560.3100","125,680,574.3500","34,942,369.8000","73,237,083.6200","109,738,633.2900","153,075,250.1200","44,796,543.5500","82,598,299.7600","111,246,669.3100","153,369,446.1400","37,521,581.8100","75,644,467.1700","110,591,389.7400","165,629,920.2600","55,616,448.1100","108,397,563.6400","150,564,652.4000","188,655,908.8900","43,809,881.8100","103,367,912.5300","158,369,956.5900","205,983,569.7700","62,689,386.2100","127,726,549.0000","177,479,925.0700","219,263,035.0900","68,667,733.9000","158,370,132.1200","249,981,056.8700","324,606,874.9800","72,109,530.1300","143,162,181.5200","195,271,747.3800","247,509,930.9700","55,590,124.0000","109,412,964.3100","160,823,007.2400","204,461,259.0300","54,162,030.7900","117,666,175.4300","171,842,596.5600","245,454,698.6300","62,532,970.4700","122,406,245.5200","180,214,444.2500","244,977,078.3800","43,799,656.9300","93,738,719.1500","147,077,603.0200","212,866,149.0600","54,843,573.6700","105,469,225.0700","155,187,279.2000","200,160,007.8900","58,549,537.7000","129,877,478.6300","202,509,715.1700","267,444,487.6700","61,767,630.6900","120,913,406.8100","187,276,331.8200","250,607,123.4600"
"2374","600308.SH","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"126,246,420.3800","","","","113,618,599.1800","","",NA,"150,371,234.7300","","85,298,557.7300","","179,173,856.7400","","80,308,345.3900","","195,260,725.2800","68,354,703.0000","182,384,398.1400","273,384,724.1000","384,207,617.1700","93,097,145.8500","213,292,388.6800","326,695,015.3100","449,295,314.9800","123,420,046.1600","287,685,982.0000","462,678,129.7800","631,035,204.6500","176,602,558.6800","341,003,832.4600","517,537,794.6700","714,036,587.2800","178,247,305.8700","399,337,356.2300","595,633,560.9900","782,059,641.0100","251,004,363.4700","650,683,898.1500","953,406,393.9200","1,220,170,524.1400","318,510,760.1900","722,222,173.1700","1,023,621,642.1500","1,107,088,298.8500","127,555,620.0000","387,537,086.1300","689,404,858.5600","840,560,265.6600","151,441,723.3300","383,530,405.0500","612,957,780.9400","808,608,518.0600","252,209,519.8600","573,384,208.2200","849,339,134.6600","1,136,124,915.2700","267,865,235.7000","592,579,032.0800","940,020,039.6600","1,214,211,905.5200","324,687,686.7000","643,484,518.2200","947,551,524.5800","1,213,741,273.9800","330,689,637.7200","670,241,398.4800","976,173,057.2800","1,234,736,772.9500","314,139,727.9800","611,010,464.2800","909,316,553.8600","1,192,027,296.9500","286,790,483.7800","631,876,768.2500","948,894,197.1000","1,342,309,835.4200","400,559,626.6400","871,620,361.2200","1,445,533,571.7800","2,081,050,253.2400"
"2400","600337.SH","轻工制造","","","","","","",NA,"","","","","","","","","","","",NA,"22,205,030.5000","","","","59,483,184.1100","","",NA,"58,232,766.1600","","37,801,451.3100","","77,673,288.3800","","41,833,667.2700","","86,046,723.9500","21,421,056.3900","48,172,964.7400","72,965,216.6200","106,480,512.6900","23,608,317.0900","62,019,708.3200","105,032,113.2200","154,510,653.7100","36,643,687.5200","83,713,527.9600","133,167,788.6700","184,931,897.6700","50,863,389.7800","109,711,579.7000","176,664,293.3300","240,368,014.0700","61,378,247.5600","138,634,741.6500","222,663,981.7300","336,743,241.9600","93,577,517.8300","203,349,401.2700","306,991,443.1700","638,987,887.7200","132,448,227.4400","298,593,538.9200","451,458,432.8700","648,226,027.6700","122,986,187.0400","320,507,172.3100","481,609,190.9500","736,666,175.0800","161,705,489.3200","406,197,256.3700","638,039,862.4300","975,976,148.7900","198,956,256.7800","497,298,510.7200","767,027,208.2100","1,222,340,656.6200","236,399,928.5100","536,157,221.6300","819,459,464.4100","1,222,007,285.3600","266,211,266.6200","596,319,453.7800","934,489,150.1500","1,379,098,206.5700","287,380,267.9100","656,183,668.8600","1,003,579,434.0400","1,571,011,672.5000","365,332,468.4500","759,978,006.2800","1,190,799,859.3000","1,723,892,432.0300","397,604,930.2800","884,859,494.1600","1,400,108,359.5000","1,955,035,307.8800","437,628,379.2700","1,018,478,209.1100","1,604,787,734.3300","2,193,098,987.7800"
