"","证券代码","申万一级行业","主营业务利润..报告期..1993一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1993中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1993三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1993年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1994一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1994中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1994三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1994年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1995一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1995中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1995三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1995年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1996一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1996中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1996三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1996年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1997一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1997中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1997三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1997年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1998一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1998中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1998三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1998年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1999一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1999中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1999三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1999年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2000一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2000中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2000三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2000年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2001一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2001中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2001三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2001年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2002一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2002中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2002三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2002年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2003一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2003中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2003三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2003年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2004一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2004中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2004三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2004年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2005一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2005中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2005三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2005年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2006一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2006中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2006三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2006年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2007一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2007中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2007三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2007年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2008一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2008中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2008三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2008年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2009一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2009中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2009三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2009年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2010一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2010中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2010三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2010年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2011一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2011中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2011三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2011年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2012一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2012中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2012三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2012年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2013一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2013中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2013三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2013年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2014一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2014中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2014三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2014年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2015一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2015中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2015三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2015年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2016一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2016中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2016三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2016年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2017一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2017中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2017三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2017年报..报表类型..合并报表..单位..元"
"801","002338.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","46,957,184.1800","","","","57,055,028.3700","","","47,796,152.8100","68,845,574.0900","19,614,272.9700","40,769,587.4100","59,221,026.3200","79,135,453.4300","21,597,051.7600","40,941,799.2500","62,426,881.2300","90,198,453.8500","23,313,268.8600","42,150,342.1400","65,633,483.0300","94,396,981.4800","27,120,418.4100","44,714,853.1600","64,659,577.8400","99,615,357.9300","28,804,347.5500","56,300,986.8900","77,806,527.7300","116,960,759.4700","35,809,078.8800","80,070,803.2300","117,249,311.6200","165,275,282.0500","37,288,975.8600","71,741,555.9900","98,657,636.8800","135,023,863.4500","40,076,360.1100","74,475,965.0200","94,699,081.2700","128,166,476.0300","44,238,902.3400","82,060,015.9700","114,947,619.5100","147,301,509.5400"
"805","002342.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","222,453,813.9400","","","","397,666,411.4000","","","377,003,600.6900","495,963,314.0700","116,311,714.0100","254,190,044.3800","368,147,883.3700","489,225,914.6300","107,077,683.5000","243,556,456.5400","344,091,724.9700","478,439,512.5700","111,641,962.8100","255,739,302.8700","354,426,866.0400","468,388,533.9800","103,612,562.5900","245,640,183.7100","357,174,886.6400","477,229,973.9100","104,660,397.3500","219,863,795.9100","320,897,731.1300","424,728,258.4000","69,132,050.3700","175,665,351.3800","254,578,233.2400","344,969,333.6300","65,279,204.7700","163,522,108.3500","240,226,594.7500","322,858,652.0000","71,565,142.8500","152,634,684.4500","216,470,744.3200","298,518,547.1800","60,369,714.3500","137,953,787.3800","204,026,564.2500","270,714,490.4400"
"810","002347.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","39,341,893.6600","","","","76,721,705.2200","","","67,214,807.1900","98,453,315.1000","30,341,051.5900","56,452,162.9600","84,022,727.4900","123,477,739.5400","30,964,670.4600","50,531,197.8000","75,541,743.9400","103,436,334.7300","32,301,622.0900","69,713,551.8300","109,506,913.1300","145,404,878.7700","37,517,617.1200","85,528,466.8100","130,093,035.5300","158,598,590.4100","45,452,997.5400","67,093,055.6000","96,609,896.8500","138,679,241.8900","32,602,726.4600","62,027,650.6900","91,075,989.2600","120,077,579.8900","30,008,732.2800","63,182,171.6900","92,835,765.6700","132,420,871.6900","28,072,615.8100","59,852,936.2500","91,088,907.6000","123,763,638.5700","28,558,708.6700","59,166,389.6400","101,032,453.7800","141,214,204.0700"
"816","002353.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","45,577,443.7400","","","","90,474,611.8700","","","91,233,129.3800","146,566,968.8300","40,160,368.5200","120,401,285.1800","170,811,657.7000","250,561,032.2600","56,160,986.2800","154,356,427.7000","255,101,900.9500","383,129,139.0000","82,886,766.3000","247,116,654.0000","407,463,569.5100","616,184,562.8600","100,894,639.3100","348,804,710.5800","632,624,355.5200","1,002,575,424.3000","240,667,957.8000","676,381,079.7000","1,168,247,653.1700","1,587,827,293.8000","346,852,746.7000","943,097,689.2500","1,590,029,602.4400","1,992,830,166.7100","165,357,071.6800","370,511,781.9500","584,522,576.5900","874,286,234.0600","188,102,389.9400","374,072,821.7500","487,975,517.9900","711,385,690.7600","126,750,208.0500","279,152,331.0000","465,637,607.5300","813,090,870.2600"
"829","002366.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","69,790,727.3500","","","","93,861,398.3400","","","","74,660,989.5800","17,635,009.9200","56,030,976.7200","81,902,806.5300","112,583,035.5500","34,218,226.7000","77,274,004.1500","92,460,721.1900","133,331,944.7100","27,233,749.5400","59,811,108.0500","78,619,336.2900","113,965,544.7900","24,682,753.6900","48,585,068.3900","69,628,523.7700","101,137,315.1100","24,651,463.3900","56,112,761.3700","85,194,826.5500","110,543,068.0900","27,370,111.4500","57,476,280.2200","82,773,966.7000","97,234,687.7500","21,885,399.1300","39,365,671.4100","28,887,447.9200","194,113,187.9100","172,129,608.8400","414,950,688.0700","550,258,267.4300","677,952,319.4500","244,123,552.4400","627,273,672.8500","972,021,944.8800","1,629,829,911.2100"
"830","002367.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","81,562,800.0000","","","","110,615,483.7400","","","","141,364,410.6900","33,054,301.7200","77,042,400.0000","141,839,407.9400","216,332,106.2400","57,526,764.8200","129,743,260.0700","210,875,321.2600","286,281,064.4900","71,247,801.6800","167,029,693.2600","265,152,478.2000","366,631,772.9400","92,065,717.3900","209,234,791.3900","332,348,514.6200","490,816,110.5500","121,939,934.9100","296,840,009.4200","482,980,730.1800","681,785,606.6700","171,436,814.7300","411,738,106.1100","671,537,988.2300","951,591,003.7500","214,007,396.5300","503,718,238.7200","815,223,246.0000","1,162,424,775.5000","270,361,190.1000","610,813,298.4200","935,697,127.9500","1,187,388,824.0300","257,066,406.4300","510,727,834.9100","768,299,715.8000","985,110,300.8700"
"886","002423.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256,042,851.5400","","","","322,875,040.4100","76,408,486.5300","158,817,429.1200","243,826,609.5300","330,550,693.1300","72,245,273.7600","115,319,433.0600","167,762,805.5300","255,559,102.5300","58,477,196.0300","128,958,100.7400","167,234,037.0200","261,336,937.0900","51,141,793.0100","86,821,786.5200","112,772,212.3900","171,423,921.3300","16,332,453.2600","51,734,791.2000","109,893,347.6200","145,338,018.5700","35,347,466.4500","75,822,544.2800","114,981,703.6700","161,137,308.3700","28,989,341.3500","60,714,133.3400","68,899,287.0900","15,315,356.1000","11,047,603.3900","42,312,438.3900","69,442,215.1800","75,822,818.2000","-642,660.3600","1,359,107.0900","18,688,233.9400","31,512,533.8700"
"889","002426.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281,677,267.5900","","","","288,359,756.8800","55,949,673.7400","124,655,418.2300","231,470,553.2600","284,801,011.9700","67,205,040.0300","156,961,897.7500","257,431,480.7000","303,045,550.3000","52,765,988.6500","127,009,570.3400","198,530,175.6700","255,902,431.1200","63,216,894.5800","146,423,073.8600","229,541,745.3100","283,645,088.7400","51,026,652.7300","159,160,765.4700","204,811,362.9200","284,814,689.7400","84,649,089.5500","203,317,931.0000","332,723,832.5400","454,773,321.4300","108,070,482.9200","201,125,590.4700","435,769,404.3900","649,601,361.1400","416,778,239.2200","870,483,413.6600","1,258,501,680.0000","1,442,694,264.8000","428,987,887.1400","804,087,358.1100","1,239,804,790.9600","1,662,676,335.3700"
"893","002430.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","431,705,120.8900","","","","556,950,499.7500","143,946,061.7000","310,315,144.8200","445,962,122.4300","639,677,799.6400","171,666,620.3900","406,303,578.1800","599,869,098.7400","879,701,744.0400","239,007,675.3700","468,182,193.0900","738,413,702.8800","1,075,470,745.1900","259,538,278.3100","573,044,427.8200","855,527,222.1600","1,190,364,563.9000","211,667,322.4500","486,116,427.7000","749,020,453.6300","1,047,859,293.1000","202,155,283.6600","446,592,643.7500","695,046,629.8800","1,016,537,241.5700","239,320,886.4900","485,856,289.7600","770,302,675.9800","969,600,302.8100","168,973,840.6100","337,897,496.3000","532,883,442.7000","666,219,923.7600","222,034,281.7600","507,481,520.7700","899,809,085.3400","1,305,765,185.6100"
"901","002438.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","69,685,227.4200","","","","70,906,095.3500","","","","83,618,683.0100","","","","105,965,001.0100","16,701,670.2900","49,628,594.8600","77,188,702.5500","113,793,108.1700","19,588,620.3500","58,418,052.6000","91,544,989.3500","126,426,900.4800","22,301,688.4400","63,904,200.5900","99,603,269.1200","145,999,196.6300","29,543,439.6400","80,001,973.1200","124,666,815.0500","178,322,528.9600","39,703,370.2800","88,015,000.1100","131,799,390.4600","191,999,558.5600","38,485,556.4600","80,137,324.1200","124,728,061.7800","166,301,524.2500","31,378,416.3700","69,575,589.8100","100,114,308.7800","140,519,706.5900","52,860,474.7200","111,152,012.3200","160,869,704.4000","235,390,702.9800","48,477,407.8000","108,057,856.5300","175,802,797.7900","266,299,599.7100"
"907","002444.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223,989,893.8600","","","","393,159,080.3600","87,368,580.2200","198,577,885.2900","334,817,922.3300","419,476,420.5800","105,140,022.3000","251,088,317.6600","437,045,127.3200","560,784,078.7700","142,282,747.1300","266,973,022.5800","442,421,519.0800","570,398,089.4600","97,030,827.8400","232,442,797.0600","465,454,713.2000","591,318,058.7000","110,688,152.1700","265,801,251.8200","522,891,871.7000","724,352,406.2600","150,014,859.4000","334,370,745.6500","649,175,484.0300","849,266,109.1200","156,015,770.7700","316,292,878.0600","640,603,828.7200","854,662,948.3700","213,475,318.6000","478,683,163.4500","833,041,352.8600","1,160,874,465.5700","250,909,144.2100","574,572,408.7700","1,059,151,208.2300","1,375,698,963.7900"
"922","002459.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105,138,548.9000","","","","179,644,120.4900","","120,647,356.5000","180,098,257.0100","267,638,808.2100","68,776,171.1300","132,478,753.0600","194,103,989.4800","304,141,172.6100","52,580,481.5600","121,446,462.9000","190,594,635.0700","232,714,989.9500","36,553,342.7600","31,869,630.7600","44,806,870.9000","16,229,879.6900","13,654,496.0500","45,250,170.4800","56,054,577.6400","53,210,079.0600","7,946,691.5400","21,102,844.9100","44,528,209.1600","104,165,565.6500","5,663,277.5300","17,829,802.8200","19,133,821.9600","31,407,759.8400","17,448,009.6500","29,127,789.4500","49,327,313.2600","79,149,622.8600","7,744,152.0400","21,148,881.5400","32,619,960.5200","75,743,151.9600"
"943","002480.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161,024,096.4300","","","","256,606,552.1400","","","232,725,418.1500","324,847,835.2900","60,876,497.5400","172,394,522.8900","265,925,027.9400","481,190,266.1900","190,260,040.2700","372,332,396.4100","464,760,833.8000","522,837,621.6900","5,462,521.4300","46,025,801.4600","117,759,983.8200","152,659,124.0600","30,829,774.7200","138,601,910.3200","203,334,017.7700","269,172,591.5400","42,718,321.9500","186,289,959.8200","257,250,161.2300","310,763,293.4400","51,290,491.0000","134,032,648.6500","170,700,287.7100","203,198,537.4800","38,620,269.6400","115,130,712.7400","186,187,631.9500","275,709,348.9900","41,352,201.5000","118,360,090.5500","205,639,847.2400","312,529,829.5800"
"946","002483.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106,420,409.5500","","","","189,029,943.0100","","","223,814,605.4400","285,083,451.8800","77,553,855.6100","154,124,124.8800","247,946,669.3100","339,254,299.2500","78,204,559.2600","168,283,402.6500","255,989,521.0900","410,657,982.5700","65,039,429.6300","133,005,753.7400","195,580,810.6400","331,562,799.3100","76,570,027.7800","214,335,560.6400","328,475,770.1900","442,081,314.5800","92,503,695.9900","238,543,581.2000","344,283,089.3200","474,468,674.4700","87,803,571.7000","198,162,927.1100","283,681,245.2900","102,657,106.8800","176,348,254.2500","349,654,455.4700","405,684,566.9600","624,434,952.8300","115,744,145.3500","223,131,166.6000","359,518,867.6200","483,480,270.4500"
"950","002487.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25,124,519.7300","","","","85,010,148.0100","","","121,714,450.7000","141,914,480.2000","36,654,741.5900","85,723,716.2400","106,162,627.6300","152,972,439.0900","21,173,134.2600","40,440,201.8300","50,257,195.8400","65,572,900.1000","8,913,829.3600","16,645,105.3300","31,445,334.5700","54,815,880.2200","13,205,403.4300","22,760,222.4700","31,354,786.1600","42,651,647.3800","5,837,325.7500","18,375,083.8900","34,510,352.4000","52,696,611.7500","25,147,370.6900","71,276,176.2800","142,160,820.6700","206,653,477.5100","54,803,164.7000","114,472,570.1500","160,234,454.6000","200,478,656.0100","20,372,607.6400","57,538,091.8700","107,814,524.8600","146,656,708.7500"
"953","002490.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","186,867,000.0000","","","","247,595,000.0000","","","","322,608,766.4500","","","","530,735,262.9800","","","296,971,587.8700","393,210,257.6500","75,328,823.0000","196,460,307.1600","335,002,776.9300","461,587,864.0600","58,398,791.0900","143,669,836.8400","248,987,586.8900","329,088,568.7100","66,768,048.8900","164,094,410.7500","260,729,481.9900","326,254,154.5300","74,811,072.3100","122,577,511.5200","179,153,058.4400","190,827,582.2900","56,872,615.7000","143,229,695.6600","260,767,506.4100","371,804,323.7200","83,759,692.3200","98,217,991.7900","161,690,009.4700","107,282,493.3700","-19,379,602.1400","-61,560,568.4300","-101,650,110.4500","-128,631,703.8900","-57,104,991.0800","-53,496,044.8200","27,642,974.6000","205,067,559.4300"
"962","002499.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57,961,998.7700","","","","66,144,559.6500","","","","79,283,258.7200","16,994,244.5400","44,162,710.9900","67,331,544.7600","94,134,537.4700","18,119,201.0400","38,045,678.9900","63,785,311.9900","91,680,808.3400","17,268,577.4700","44,221,913.0700","62,528,149.2500","89,407,218.6900","19,570,106.4100","44,478,301.7200","64,006,902.6100","92,966,640.7600","22,663,130.5200","44,034,211.0400","68,233,473.2300","88,494,897.3300","19,806,345.8600","36,023,141.1400","57,353,479.9100","78,076,798.9900","19,056,542.2100","36,666,006.2600","52,748,431.7000","73,744,749.9300","24,181,742.9100","100,195,928.6300","135,398,157.5100","111,554,776.9900"
"972","002509.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30,837,408.4600","","","","43,566,844.4900","","","37,985,687.4400","55,371,787.7600","10,623,316.7300","25,117,494.6000","47,134,960.8100","75,517,583.1000","18,366,191.1200","37,538,483.2300","60,318,660.6600","86,755,545.9300","26,303,078.2500","48,647,399.6500","78,817,660.9400","111,027,137.6500","38,610,142.4700","71,491,593.4900","109,991,818.4100","159,521,994.2100","54,175,343.4500","98,686,092.4500","148,851,257.9700","214,287,295.6800","59,494,289.4300","112,739,291.2100","164,228,186.2600","217,569,209.9300","104,252,704.4700","256,785,288.9800","423,783,194.6300","678,893,003.4400","120,517,573.8800","401,889,153.5600","695,821,245.8200","998,671,494.5800"
"977","002514.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43,105,842.5600","","","","53,483,836.4100","","","37,501,550.8700","61,871,928.2000","23,822,392.0300","45,016,167.1500","69,360,739.1400","91,132,034.2200","22,817,390.1500","44,377,690.0100","59,190,534.3800","70,484,811.0300","20,070,727.9200","37,857,151.7100","52,980,414.6200","66,522,792.8300","13,496,718.4200","31,158,164.1200","50,735,429.9100","71,972,684.8900","22,250,918.1600","44,649,832.1000","68,741,629.2400","95,437,992.0500","37,469,603.6500","75,601,571.8700","113,798,862.3300","142,300,192.6000","42,525,648.9500","95,694,618.9700","159,134,446.4300","197,903,632.1000","46,547,706.8700","104,649,426.6300","141,475,942.3400","171,909,434.9700"
"983","002520.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88,849,817.4900","","","","71,356,465.0700","","","50,876,886.9800","75,276,213.1100","16,018,820.5400","46,770,323.7500","70,825,758.2500","97,444,859.5900","38,970,467.8400","87,736,788.6200","124,194,880.6000","169,085,838.7200","42,697,561.5100","82,125,117.0100","105,361,101.1400","115,618,385.5100","20,376,811.2100","41,024,693.0000","59,472,496.8600","75,744,811.5000","28,600,677.6600","66,614,442.0200","99,252,283.6400","207,091,420.0800","59,428,697.5300","124,311,650.1800","194,674,283.3900","278,030,882.9500","63,678,827.9900","158,792,804.5200","225,486,635.8300","290,053,469.4700","64,656,676.3300","177,422,553.1700","238,011,022.1900","345,535,925.0700"
"986","002523.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","44,911,939.6800","","","","94,620,544.7400","","","","132,242,114.3100","","60,344,674.1700","97,039,328.5100","136,904,727.9000","18,448,597.5200","71,789,432.9700","107,478,887.9400","164,369,992.0600","25,839,127.8500","72,134,287.5800","98,880,492.1100","139,024,395.3400","26,814,405.9800","71,050,566.5800","96,265,122.7100","135,740,008.1500","30,491,284.2400","64,659,322.8200","99,302,647.9100","122,696,084.0700","20,281,185.9100","43,777,655.0300","68,306,586.9000","104,538,867.6700","17,237,971.1200","48,876,980.8400","134,871,989.3100","251,203,907.4500","46,428,968.5200","123,513,874.6500","226,275,754.7400","329,110,049.6400","38,773,223.4400","120,398,619.3500","224,599,224.1600","343,417,802.2800"
"988","002526.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152,244,874.0200","","","","188,386,134.3800","","","157,351,341.9200","219,769,562.4800","54,421,190.7100","143,021,002.3200","217,630,006.3000","295,692,144.4000","69,976,227.7300","170,617,225.5300","243,595,219.4800","356,466,952.2700","73,231,636.4300","172,452,728.7900","248,201,406.1000","318,105,135.3700","50,967,973.3800","117,716,492.6800","174,146,312.4700","251,300,871.1400","56,928,792.5900","147,788,408.5000","209,354,055.8300","281,690,291.5700","47,168,503.7600","97,338,061.6600","126,997,523.1800","187,525,711.2600","22,276,921.1200","31,541,162.5600","53,535,146.1000","126,022,137.9000","28,175,219.3300","75,219,497.8500","139,565,826.8200","278,057,541.5500"
"991","002529.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","12,012,873.6000","","","","75,330,480.8000","","","","127,071,507.6200","17,176,145.7900","50,743,234.5300","74,434,352.1200","107,969,589.3700","17,007,613.0300","46,600,948.0900","73,668,108.5600","113,084,030.9700","18,639,704.1100","50,785,271.6500","75,568,210.0800","133,663,462.6600","22,930,576.9400","66,884,461.0300","105,175,800.6500","139,627,990.3600","17,155,897.0100","40,768,376.6500","55,871,981.7500","76,411,182.1600","13,706,099.8800","31,772,104.6500","45,243,463.7200","76,504,338.6400","10,850,332.1400","21,644,468.6400","42,916,492.0200","75,892,970.3700","6,699,655.4800","22,614,499.8800","43,671,330.6100","69,381,401.9800","11,306,514.7200","20,131,292.6600","54,839,999.3600","55,584,549.2400","27,811,548.7400","54,176,033.7700","73,602,072.0300","79,493,533.6500"
"994","002532.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64,961,934.1300","","","","79,661,462.1300","","","87,770,508.3700","110,066,744.9600","22,605,127.9800","58,589,012.3300","92,726,756.4300","124,472,831.8400","27,717,246.6300","71,339,455.9900","113,247,136.3900","155,655,337.7000","43,402,403.2800","115,333,201.0900","169,895,458.7300","223,995,742.8100","52,471,326.6400","136,775,998.4200","217,026,306.2600","276,945,961.0700","55,762,652.9600","141,953,006.9300","221,857,789.4600","287,583,027.0400","58,513,581.8800","153,501,298.1800","238,288,640.7500","304,376,425.0800","70,629,407.6700","171,479,423.5400","260,249,505.4700","357,624,489.3000","86,084,271.4600","207,233,041.2700","307,646,442.8400","410,100,310.6800"
"997","002535.SZ","机械设备","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64,890,696.3400","","","","107,749,821.1700","","","100,396,547.8000","141,748,396.4600","31,122,990.8700","91,881,669.9800","165,791,792.8200","227,100,801.4400","51,168,192.5400","133,316,201.3500","191,469,206.9700","311,967,568.5500","59,775,691.0800","160,368,268.4200","275,693,020.4600","388,831,750.8900","106,123,117.0200","257,769,503.8700","385,150,745.8300","479,656,057.8800","114,782,210.8800","208,675,404.9300","254,108,612.5400","364,474,137.4900","79,001,823.9000","77,351,477.9400","65,178,280.4600","7,942,127.2000","54,955,064.3700","83,096,596.5900","153,630,727.7300","236,988,925.9500","49,254,680.9600","122,167,350.2200","187,599,792.1400","282,190,707.4300"
