"","证券代码","申万一级行业","主营业务利润..报告期..1993一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1993中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1993三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1993年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1994一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1994中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1994三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1994年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1995一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1995中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1995三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1995年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1996一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1996中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1996三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1996年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1997一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1997中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1997三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1997年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1998一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1998中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1998三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1998年报..报表类型..合并报表..单位..元","主营业务利润..报告期..1999一季..报表类型..合并报表..单位..元","主营业务利润..报告期..1999中报..报表类型..合并报表..单位..元","主营业务利润..报告期..1999三季..报表类型..合并报表..单位..元","主营业务利润..报告期..1999年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2000一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2000中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2000三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2000年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2001一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2001中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2001三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2001年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2002一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2002中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2002三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2002年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2003一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2003中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2003三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2003年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2004一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2004中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2004三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2004年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2005一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2005中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2005三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2005年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2006一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2006中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2006三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2006年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2007一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2007中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2007三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2007年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2008一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2008中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2008三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2008年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2009一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2009中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2009三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2009年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2010一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2010中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2010三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2010年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2011一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2011中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2011三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2011年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2012一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2012中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2012三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2012年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2013一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2013中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2013三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2013年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2014一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2014中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2014三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2014年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2015一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2015中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2015三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2015年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2016一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2016中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2016三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2016年报..报表类型..合并报表..单位..元","主营业务利润..报告期..2017一季..报表类型..合并报表..单位..元","主营业务利润..报告期..2017中报..报表类型..合并报表..单位..元","主营业务利润..报告期..2017三季..报表类型..合并报表..单位..元","主营业务利润..报告期..2017年报..报表类型..合并报表..单位..元"
"2130","600022.SH","钢铁","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","734,478,306.7700","","","","1,071,568,614.9400","","1,008,427,529.2100","1,441,225,168.2100","1,698,135,843.9200","542,065,064.1600","1,003,890,479.5100","1,377,881,001.6600","2,252,509,041.9900","935,540,126.1100","1,743,601,225.9800","2,028,693,304.7300","2,121,683,444.0000","243,024,360.4000","876,875,327.1400","1,750,732,964.9700","2,434,318,378.9100","678,063,458.7000","1,596,499,914.3900","2,454,315,054.9700","3,199,820,189.4000","766,670,167.4000","1,983,023,562.5900","2,749,984,242.6400","2,972,604,884.4800","-1,003,244,500.0900","-1,020,210,246.0900","-41,287,226.8300","1,021,327,582.3000","383,453,314.0200","882,676,628.1500","909,551,847.2400","1,320,911,939.8300","445,446,721.5000","1,158,037,556.8900","1,846,804,553.3600","2,488,215,451.5600","478,687,804.4200","762,858,116.9500","664,181,089.8400","124,018,501.2700","606,526,371.1300","1,206,980,953.2200","1,852,740,270.2600","3,308,259,748.3300","259,848,876.6200","492,087,398.1300","1,004,773,893.7300","1,983,784,144.9800","482,177,163.6000","1,226,271,814.1000","1,323,546,697.3800","803,795,012.1700","259,923,034.7400","1,209,276,727.5300","1,794,729,780.0300","2,107,429,314.3200","787,482,125.8500","1,518,375,757.4000","2,792,838,764.6100","3,398,553,877.2500"
"2209","600117.SH","钢铁","","","","","","",NA,"181,888,388.4400","","","","111,395,181.4100","","","","140,750,593.6000","","",NA,"103,110,260.1700","","70,532,551.6000","","150,753,532.2700","","90,464,016.2000",NA,"175,467,754.7800","","82,141,541.4700","","140,256,411.3600","","87,392,726.6600","","206,590,179.8500","37,530,547.7800","100,731,206.2700","164,969,456.7700","252,382,332.8000","57,956,880.4700","133,578,813.7200","208,887,915.4500","275,083,520.8600","76,230,917.8800","158,386,970.9000","234,349,610.1900","319,757,251.4600","71,763,334.9500","170,534,766.6700","246,947,572.4700","342,200,749.9400","80,015,300.3800","223,801,683.2200","384,649,153.8700","571,984,769.2600","156,327,140.6400","469,011,554.9700","723,228,216.3700","1,014,945,587.6200","352,921,865.0100","871,665,509.1200","1,235,369,950.2300","1,160,687,973.1700","165,332,716.8600","323,973,535.0200","533,004,989.8400","755,089,725.7700","271,887,703.0100","567,932,165.5800","906,265,340.7400","1,327,691,443.3800","410,781,015.6100","872,643,126.8700","1,295,816,292.8100","1,629,692,796.2700","294,908,315.1500","679,256,721.7200","891,038,608.1600","1,176,111,575.6700","317,935,912.8900","649,118,219.3000","886,340,284.9900","1,193,313,379.6900","185,872,022.8500","485,581,463.8900","778,833,222.0300","1,334,538,050.1800","174,475,825.7900","308,091,332.2600","302,209,568.2400","-127,823,565.9600","-21,790,914.5800","166,761,758.7700","457,393,795.4800","942,793,055.9700","272,408,934.2600","604,293,567.1500","727,613,551.5800","586,275,335.7700"
"2217","600126.SH","钢铁","","","","","","",NA,"358,664,236.7200","","","","131,355,452.0500","","","","130,589,532.7900","","",NA,"175,030,072.5300","","164,555,255.5300","","302,742,294.0300","","201,442,223.2200",NA,"426,885,881.3600","","347,769,039.6500","","656,341,230.0100","","343,493,518.2100","","576,643,644.2900","120,481,430.1200","290,850,274.8000","463,468,783.0800","588,669,721.5000","244,558,754.7300","502,898,552.7000","816,838,409.3200","1,059,694,648.9200","423,904,074.9400","711,102,752.5500","984,785,207.8800","1,350,593,279.3300","275,695,607.8300","451,335,417.8300","612,470,585.5500","598,690,249.5200","123,089,764.5300","340,739,528.0300","532,393,012.5600","757,817,912.3500","175,950,452.0800","531,819,563.2400","813,617,484.7300","973,179,285.9100","345,673,074.0300","749,627,595.0200","1,064,378,588.2000","775,802,906.2100","117,545,108.7200","224,263,918.9500","448,339,842.2400","651,980,107.0800","254,451,153.0000","442,073,145.6900","578,086,664.8300","1,026,104,447.3700","312,407,220.1200","556,347,851.4600","776,878,820.8100","1,069,557,359.4400","155,831,035.9200","190,276,837.8400","75,922,680.7200","289,565,023.1300","159,517,381.1000","203,560,036.8700","312,319,353.7400","509,521,993.4400","115,378,033.0600","286,503,512.5000","418,843,881.3900","511,135,150.0600","52,372,923.8000","-39,133,660.8200","-71,559,856.3800","-605,392,481.6500","340,960,129.9200","807,585,813.4700","1,167,559,274.3300","1,645,685,313.2500","439,903,165.9700","712,585,040.5200","1,712,695,968.4300","2,857,763,921.5200"
"2308","600231.SH","钢铁","","","","","","",NA,"","","","","","","","","","","",NA,"148,981,045.9800","","","","149,446,313.8500","","90,463,714.9400",NA,"179,010,587.0900","","122,173,001.8600","214,845,557.3500","294,375,619.4600","","87,964,594.8000","169,214,946.4700","243,587,468.7700","37,264,886.9900","135,720,872.5000","287,974,409.0600","395,699,056.6300","171,839,513.4700","359,807,158.5600","549,508,183.9800","716,507,192.5100","224,356,953.3400","270,470,600.3000","485,517,215.3400","695,828,015.9800","249,594,982.4200","466,457,979.5600","589,815,539.4300","580,921,255.5600","60,312,854.7200","317,419,011.5100","524,602,770.1500","726,588,099.5500","183,583,370.5800","371,214,945.9800","523,470,219.6300","765,259,967.3800","206,987,314.2300","577,855,110.7700","732,087,038.7900","1,061,398,212.9100","13,715,628.4300","224,515,876.9600","638,512,425.1100","904,415,546.2200","209,734,598.8400","675,084,502.6900","1,052,479,135.0700","1,320,824,584.4600","242,741,281.6400","668,685,361.8300","995,408,062.5200","932,552,260.3100","-56,119,527.9600","122,822,216.5900","221,796,231.0100","335,557,346.2300","183,933,287.2600","150,093,796.0600","394,927,560.7300","409,826,314.8800","42,634,202.8300","221,667,605.2000","492,908,774.2700","461,652,846.6300","-13,432,283.4500","261,048,141.2900","477,617,061.7600","369,545,569.3300","31,906,889.7900","303,224,540.3600","642,945,708.1700","1,022,808,766.7900","373,337,492.7000","888,379,448.6300","1,837,175,440.2600","2,545,011,450.3900"
"2352","600282.SH","钢铁","","","","","","",NA,"","","","","","","","","","","",NA,"333,152,888.9000","","","","339,865,236.0300","","",NA,"350,221,440.6700","","252,908,620.8900","","471,701,882.8500","","214,831,613.5400","326,022,541.5900","369,838,904.7200","72,910,861.8700","249,079,094.6900","421,016,779.9500","511,862,402.4800","218,631,396.7800","450,551,450.0300","749,376,795.5400","952,857,468.9300","392,145,070.0000","529,150,198.3500","757,758,709.7800","995,467,931.2400","330,305,965.2200","679,447,558.4000","833,026,123.7000","961,555,684.1700","100,403,545.4500","387,420,408.0800","692,787,871.2800","1,018,185,964.5200","482,165,793.9800","985,685,849.5500","1,496,199,702.4000","1,770,274,720.8700","377,803,812.6400","958,998,409.3800","1,401,223,952.5600","1,156,074,352.1300","-110,769,377.0300","290,448,878.9400","483,188,285.5400","734,056,328.2200","213,638,278.9600","494,847,046.5100","625,252,798.3600","2,723,414,712.1100","736,278,916.9600","1,559,817,936.7900","2,227,913,717.0400","2,219,604,828.0300","554,422,584.8000","1,032,105,271.5400","1,011,822,655.7800","1,087,759,102.5100","644,607,736.7100","1,078,319,279.7500","1,328,390,997.8900","1,326,163,295.2200","641,502,218.6600","1,208,889,280.1700","1,957,128,919.8500","2,520,414,697.5800","628,504,319.0100","1,156,838,709.2800","1,167,611,023.3900","559,815,261.2600","517,938,624.3700","1,205,708,748.9800","1,772,074,184.3000","2,285,911,941.3700","1,043,574,727.9200","2,283,862,598.1400","3,773,374,336.9300","5,867,979,463.0600"
"2373","600307.SH","钢铁","","","","","","",NA,"","","","","","","","","","","",NA,"330,953,037.4400","","","","383,288,013.8100","","",NA,"301,168,272.8000","","221,724,497.8600","","353,423,783.3600","","179,481,401.1800","","367,882,643.6600","89,555,161.5000","259,419,148.2900","434,181,644.1500","561,477,441.5800","241,768,748.5400","506,520,133.1100","747,896,297.3700","1,096,282,631.3000","357,919,756.7300","618,276,570.2600","1,094,817,988.4900","1,536,955,066.0200","426,095,544.6700","744,422,603.1700","1,053,784,895.4500","1,283,096,437.0900","262,449,635.8900","628,264,898.1100","1,050,757,657.2900","1,338,206,842.1300","352,902,501.2800","936,181,986.1200","1,423,284,015.5500","2,289,081,568.8700","435,222,323.5600","1,097,772,140.0000","1,475,164,604.1200","1,554,215,086.8900","239,328,333.4500","579,008,551.7700","2,320,824,857.1100","3,343,759,615.0500","915,943,155.2800","2,005,773,355.8600","3,402,523,655.9800","4,203,818,648.3900","1,336,379,053.0100","2,994,399,584.4300","4,726,664,012.3800","5,814,527,172.6300","1,303,647,530.2600","2,884,647,211.3200","4,226,581,699.0400","5,382,934,994.8800","1,702,223,112.8700","3,214,826,582.1000","4,747,982,580.9700","4,124,517,598.2300","1,122,627,439.3300","2,985,300,145.5900","4,761,708,357.6900","6,898,085,656.6200","1,241,972,748.7500","1,275,698,066.2700","730,538,329.5900","-412,866,557.7500","898,861,661.3900","2,834,003,220.0100","4,338,482,265.9700","5,895,128,767.8100","1,422,717,749.8600","2,642,769,256.3400","4,168,509,780.1300","4,884,279,073.2400"
"2452","600399.SH","钢铁","","","","","","",NA,"","","","","","","","","","","",NA,"200,427,052.3200","","","","226,427,164.9200","","",NA,"250,320,042.6700","","96,381,990.2500","149,228,021.8800","187,002,163.1900","","94,528,210.8400","181,879,195.6200","184,201,111.9800","27,383,714.0800","79,693,430.9900","134,254,730.0400","183,034,698.9800","48,490,807.7200","124,260,568.2100","186,748,820.4700","241,616,621.4900","101,080,758.7300","188,893,924.5200","250,473,819.5900","338,240,834.7000","73,015,883.6100","159,101,202.4000","243,299,127.9200","334,912,114.7000","86,261,926.2200","176,657,058.5100","253,443,759.0600","324,392,633.7600","64,534,530.6100","152,295,009.9200","235,823,453.4500","320,643,040.5600","86,913,859.8600","178,816,890.2400","270,271,271.0900","378,860,035.0000","73,107,488.9800","154,603,704.0700","238,024,632.9500","333,096,584.3600","94,872,244.9900","175,972,028.9900","273,237,064.8100","394,176,542.9500","122,431,624.5800","259,603,906.2700","395,076,480.7900","631,986,783.0000","189,145,533.4200","364,025,041.3000","525,507,422.7100","597,242,160.0500","175,014,420.4200","352,916,730.2300","522,616,792.8500","680,306,671.7100","194,715,873.3400","364,257,611.5200","533,687,091.3700","781,431,105.3700","252,142,774.4800","490,880,196.7800","649,659,070.0000","847,419,303.1600","205,973,306.0200","437,506,095.0600","636,207,564.1700","773,384,987.4000","195,041,149.7300","392,483,122.8600","577,443,559.1700","633,026,345.6500"
"2524","600507.SH","钢铁","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"23,216,052.2900","","","","37,436,153.7200","","","","58,761,388.4000","","34,685,591.7300","57,613,597.3100","80,889,361.4400","27,271,931.9100","50,818,410.0400","88,236,215.4300","104,776,696.4800","44,726,996.5800","86,571,067.1300","123,956,247.2000","162,411,248.1300","50,922,665.0700","87,385,283.4900","115,575,509.8600","134,950,487.4300","24,355,841.1500","79,032,975.9600","124,753,704.0800","222,777,618.4500","130,873,433.9100","329,131,750.9300","483,385,277.3700","580,319,933.3800","40,236,978.0400","225,409,060.7400","322,381,640.3600","431,002,657.5400","64,795,682.7500","269,973,237.2900","505,713,053.1200","629,718,971.6800","228,706,059.5800","487,618,761.9000","712,649,194.7900","1,053,353,775.8500","261,538,229.6400","740,386,783.5100","1,064,227,856.2000","1,386,797,829.3600","325,961,285.1400","716,345,727.8200","1,046,150,853.1900","1,552,017,221.7000","380,060,736.0700","792,054,338.9900","1,222,856,974.1300","1,636,278,240.8400","373,653,598.8600","830,784,651.9000","1,265,302,437.7800","1,737,268,146.7200","261,974,633.2600","589,344,899.5900","755,190,952.3900","912,270,724.2200","248,254,128.7700","701,004,120.0500","1,159,452,951.6000","1,661,856,860.0200","581,122,893.1600","1,500,835,471.7500","2,883,745,390.3000","4,326,939,643.8600"
"2577","600569.SH","钢铁","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","788,395,151.9400","","",NA,"834,898,055.8500","","","","1,236,217,052.7300","","587,111,355.5400","","1,031,727,871.0700","155,898,437.7300","431,408,889.2200","781,134,924.5300","1,091,147,872.7800","426,308,809.8000","925,123,764.2400","1,538,636,038.8300","1,755,147,946.2200","529,144,854.7200","947,469,004.2400","1,350,787,907.8000","1,591,407,415.8700","515,575,383.2200","892,925,966.3700","1,084,978,935.4200","1,119,204,925.9100","205,311,648.4600","707,809,663.8800","1,272,952,340.3000","1,687,196,372.5500","525,128,460.3700","1,124,512,085.6800","1,716,217,077.3900","2,050,542,102.4100","633,743,133.3500","1,545,042,687.9400","2,130,266,377.1700","1,883,189,572.0800","10,977,281.0300","131,469,542.5100","675,321,786.7600","1,524,957,345.2100","368,713,944.4500","915,049,689.6700","1,335,936,172.4000","1,744,153,357.6300","482,239,455.7800","998,727,813.2900","1,369,735,721.5600","1,877,946,030.4500","-113,019,711.8300","-623,916,066.8400","-1,279,169,954.6300","-1,764,369,543.5100","-29,979,234.6000","176,692,587.8900","821,930,529.3200","1,702,094,335.5600","551,071,234.4000","1,090,791,527.2700","1,594,663,754.6700","2,033,130,266.9400","406,472,304.7400","610,555,767.3500","193,209,754.2900","199,349,256.1200","302,003,279.9100","1,044,076,575.6300","1,500,434,579.1500","1,905,264,161.4200","302,232,672.1500","1,002,121,287.0100","2,550,818,052.2800","3,622,504,204.6800"
"2588","600581.SH","钢铁","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","134,304,520.3200","","",NA,"176,258,401.5000","","","","393,920,014.8500","","257,706,464.4200","399,068,216.7800","428,802,300.1100","","176,450,705.1000","313,041,440.6500","376,998,487.4700","85,452,577.6200","285,149,508.1500","521,436,932.2600","746,290,475.4600","237,019,586.7300","456,305,837.9300","691,045,453.7200","897,197,632.9600","212,347,375.3300","469,489,796.3400","671,553,132.1700","812,127,180.6700","90,171,607.6400","359,147,359.6400","633,159,345.5200","852,601,262.2200","259,080,679.7000","679,975,186.4800","1,180,344,943.6000","1,484,335,166.4400","407,124,383.8400","1,175,425,796.4600","1,651,172,243.5900","1,842,859,896.1100","-58,290,951.2500","335,090,503.7900","813,007,073.9700","1,236,083,085.5000","540,185,772.9500","1,143,195,064.5300","1,657,914,886.3600","2,265,559,991.1500","509,830,138.7200","1,131,605,958.7200","1,856,732,490.1800","2,258,340,903.6500","406,017,928.5800","930,080,374.6800","1,297,459,820.2900","1,822,284,095.3200","499,557,396.8200","990,133,186.0500","1,434,568,967.6100","1,795,341,611.0000","250,611,493.1800","223,099,068.0700","237,486,244.4600","277,681,180.7200","-71,419,750.7500","-170,561,732.2200","-781,875,237.8300","-1,059,032,956.0900","-72,649,808.9600","384,856,202.8900","450,468,101.5300","934,656,246.3000","475,140,500.5300","959,474,087.9900","1,748,621,664.9300","2,276,950,811.6300"
"2772","600782.SH","钢铁","","","","30,086,042.0000","","",NA,"49,957,173.0000","","","","24,068,336.0000","","12,735,102.0000","","22,372,736.0900","","12,715,087.1000",NA,"22,475,896.5900","","15,393,532.4000","","38,746,421.0400","","21,464,353.0600",NA,"40,319,326.9100","","19,455,740.4200","","50,235,512.9300","","26,072,685.7400","41,053,858.9200","56,644,712.7300","15,692,256.2100","34,999,484.5100","56,490,098.9100","74,178,513.3900","17,968,800.4300","38,553,867.6200","59,374,506.7700","82,124,701.4200","21,120,119.2700","46,327,426.8200","66,317,070.3700","105,267,306.0100","27,541,891.9700","58,206,988.0900","90,748,235.9300","117,129,250.8500","25,185,839.5500","63,420,154.4200","102,489,112.5900","136,687,880.6800","33,663,207.0000","73,803,720.9600","112,367,039.4200","794,070,491.1500","524,143,661.2000","1,132,702,547.1900","1,697,348,448.9700","2,613,427,445.0800","318,139,999.0500","601,697,089.4600","944,300,189.0100","1,275,954,940.9400","429,788,549.6100","904,251,441.2600","1,325,397,145.9500","1,977,582,682.6600","541,029,003.3300","1,048,039,924.9400","1,523,952,925.9600","1,698,048,138.7500","6,471,750.1000","294,717,418.5800","214,038,878.8300","320,291,115.9200","252,595,107.2200","593,639,624.5100","1,050,429,670.2400","1,635,425,633.3200","316,879,516.0800","820,730,081.8500","1,355,202,374.9200","2,231,111,791.7500","124,212,505.0700","525,850,780.6800","652,561,925.1700","797,526,073.5100","161,707,966.9900","765,421,891.9200","1,151,287,196.3400","1,792,980,384.8700","611,769,979.0700","1,233,375,291.8600","2,485,348,074.2000","5,205,603,197.9200"
"2794","600808.SH","钢铁","","","","928,387,000.0000","","719,101,000.0000",NA,"895,554,000.0000","","56,145,000.0000","","57,644,000.0000","","48,157,000.0000","","106,909,000.0000","","23,183,000.0000",NA,"74,578,000.0000","","305,709,000.0000","","580,546,000.0000","","265,982,000.0000",NA,"602,293,274.0000","","552,718,020.0000","","1,191,753,433.0000","","718,792,684.0000","","1,281,847,057.0000","238,505,409.0000","668,032,519.0000","1,013,757,377.0000","1,663,359,801.0000","718,123,491.0000","1,434,793,811.0000","2,653,927,809.0000","3,916,103,673.0000","1,941,097,410.0000","3,185,741,127.0000","4,283,408,612.0000","5,768,924,089.0000","1,425,455,999.0000","3,002,972,586.0000","3,927,151,517.0000","4,569,482,358.0000","597,833,527.0000","1,844,956,980.0000","2,904,871,845.0000","4,149,209,972.0000","1,023,009,825.0000","2,264,961,152.0000","3,440,790,082.0000","5,110,128,213.0000","1,708,671,923.0000","4,441,318,880.0000","6,193,724,717.0000","5,327,285,580.0000","-397,097,409.0000","188,185,126.0000","1,554,773,882.0000","2,533,908,084.0000","1,204,197,708.0000","2,394,041,199.0000","2,887,749,720.0000","3,542,072,647.0000","671,285,243.0000","1,493,379,794.0000","2,181,341,318.0000","3,251,705,527.0000","328,901,812.0000","328,702,361.0000","388,264,142.0000","1,403,951,136.0000","671,824,176.0000","1,573,851,551.0000","2,503,667,241.0000","3,228,489,120.0000","441,595,264.0000","948,748,013.0000","2,288,613,364.0000","3,745,415,676.0000","246,659,456.0000","697,014,704.0000","252,574,741.0000","-580,741,859.0000","753,959,288.0000","2,718,268,124.0000","3,915,668,826.0000","5,285,516,227.0000","1,798,494,324.0000","3,556,358,981.0000","5,754,813,960.0000","8,930,576,868.0000"
"2928","601003.SH","钢铁","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","1,114,489,243.1000","","","","1,484,182,268.2100","","","","1,056,781,423.5800","52,962,847.2500","701,085,864.0500","","1,434,694,120.3200","632,368,569.0900","1,305,834,800.7800","1,916,280,023.3900","2,400,952,019.9900","472,722,245.7200","1,164,336,647.8100","1,492,165,536.0300","1,548,025,988.5200","-155,975,276.9400","247,107,655.6200","1,130,025,595.3000","1,785,698,641.6500","355,347,301.2100","1,105,747,616.4100","1,577,207,517.1900","2,132,027,142.4300","541,354,269.0100","1,147,871,682.9400","1,656,176,681.3600","2,079,237,741.8400","438,612,519.4900","966,535,071.8300","1,193,214,431.8600","1,677,433,809.0900","539,941,908.1900","716,774,459.9900","1,159,132,177.6100","1,769,262,161.2200","630,939,854.5100","1,178,485,978.6400","1,596,447,102.3500","1,950,483,301.2300","102,346,813.9600","157,400,887.7300","233,346,690.7200","723,075,299.8200","347,771,290.6000","625,083,242.3800","882,839,375.4100","1,288,074,461.2100","395,836,000.0000","705,473,041.4400","1,809,379,541.5600","3,555,508,129.4300"
"2929","601005.SH","钢铁","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","1,392,581,000.0000","","","","1,319,701,000.0000","","","","727,001,000.0000","","","567,938,000.0000","865,084,000.0000","285,400,199.3600","660,901,936.4600","994,252,000.0000","1,640,046,000.0000","379,971,000.0000","1,147,135,000.0000","1,781,796,000.0000","2,651,747,000.0000","268,847,000.0000","534,173,000.0000","859,403,000.0000","1,174,576,000.0000","294,729,000.0000","600,817,000.0000","951,780,000.0000","1,275,165,000.0000","502,028,000.0000","691,498,000.0000","1,109,568,000.0000","934,178,000.0000","171,562,000.0000","253,748,000.0000","318,614,000.0000","43,799,000.0000","20,641,000.0000","-105,355,000.0000","-125,949,000.0000","-328,312,000.0000","-93,921,000.0000","-301,006,000.0000","-173,537,000.0000","-431,124,000.0000","-207,262,000.0000","-1,094,785,000.0000","-1,799,299,000.0000","-2,160,295,000.0000","-536,702,000.0000","-643,464,000.0000","-1,147,083,000.0000","-1,799,021,000.0000","-137,962,000.0000","69,131,000.0000","418,240,000.0000","343,318,000.0000"
"3488","603878.SH","钢铁","","","","","","",NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292,253,072.0900","","","","274,806,352.4800","","","","388,826,440.3500","","","","381,030,557.8400","","","","334,555,340.2300","26,045,452.5700","121,365,886.4300","198,828,860.5900","269,697,535.0900","32,836,966.9600","123,012,961.8500","192,038,055.4100","272,699,726.7400"
